Image File,Inference Result
img1.png,S-S-S-S-S-S-S-S-S-S
img2.png,"""re:
""re:
""re:
""re:
""re:"
img3.png,"""re:
""re:
""re:
""re:
""re:"
img4.png,"""re:
""re:
""re:
""re:
""re:"
img5.png,"""re:
""s-s-s-s-s-s-s-"
img6.png,S-S-S-S-S-S-S-S-S-S
img7.png,S-S-S-S-S-S-S-S-S-S
img8.png,"""re:
""s-s-s-s-s-s-s-"
img9.png,"""re:
""re:
""re:
""re:
""re:"
img10.png,S-S-S-S-S-S-S-S-S-S
img11.png,S-S-S-S-S-S-S-S-S-S
img12.png,"""re:
""re:
""re:
""re:
""re:"
img13.png,S-S-S-S-S-S-S-S-S-S
img14.png,S-S-S-S-S-S-S-S-S-S
img15.png,S-S-S-S-S-S-S-S-S-S
img16.png,"""s-s-s-s-s-s-s-s-s-"
img17.png,S-S-S-S-S-S-S-S-S-S
img18.png,S-S-S-S-S-S-S-S-S-S
img19.png,"""re:
""re:
""re:
""re:
""re:"
img20.png,"""s-s-s-s-s-s-s-s-s-"
img21.png,"""re:
""re:
""re:
""re:
""re:"
img22.png,S-S-S-S-S-S-S-S-S-S
img23.png,S-S-S-S-S-S-S-S-S-S
img24.png,S-S-S-S-S-S-S-S-S-S
img25.png,"""s-s-s-s-s-s-s-s-s-"
img26.png,S-S-S-S-S-S-S-S-S-S
img27.png,S-S-S-S-S-S-S-S-S-S
img28.png,"""re:
""re:
""re:
""re:
""re:"
img29.png,"""re:
""s-s-s-s-s-s-s-"
img30.png,S-S-S-S-S-S-S-S-S-S
img31.png,"""re:
""re:
""re:
""re:
""re:"
img32.png,S-S-S-S-S-S-S-S-S-S
img33.png,"""re:
""s-s-s-s-s-s-s-"
img34.png,"""re:
""re:
""re:
""re:
""re:"
img35.png,"""s-s-s-s-s-s-s-s-s-"
img36.png,S-S-S-S-S-S-S-S-S-S
img37.png,"""s-s-s-s-s-s-s-s-s-"
img38.png,"""re:
""re:
""re:
""re:
""re:"
img39.png,S-S-S-S-S-S-S-S-S-S
img40.png,"""re:
""re:
""re:
""re:
""re:"
img41.png,S-S-S-S-S-S-S-S-S-S
img42.png,S-S-S-S-S-S-S-S-S-S
img43.png,S-S-S-S-S-S-S-S-S-S
img44.png,"""re:
""re:
""re:
""re:
""re:"
img45.png,S-S-S-S-S-S-S-S-S-S
img46.png,"""s-s-s-s-s-s-s-s-s-"
img47.png,"""re:
""re:
""re:
""re:
""re:"
img48.png,"""re:
""re:
""re:
""re:
""re:"
img49.png,"""re:
""re:
""re:
""re:
""re:"
img50.png,S-S-S-S-S-S-S-S-S-S
img51.png,"""re:
""re:
""re:
""re:
""re:"
img52.png,S-S-S-S-S-S-S-S-S-S
img53.png,"""re:
""re:
""re:
""
""
""-re"
img54.png,"""re:
""re:
""re:
""re:
""re:"
img55.png,"""re:
""re:
""re:
""re:
""re:"
img56.png,"""re:
""s-s-s-s-s-s-s-"
img57.png,S-S-S-S-S-S-S-S-S-S
img58.png,S-S-S-S-S-S-S-S-S-S
img59.png,"""re:
""re:
""re:
""re:
""re:"
img60.png,S-S-S-S-S-S-S-S-S-S
img61.png,S-S-S-S-S-S-S-S-S-S
img62.png,"""s-s-s-s-s-s-s-s-s-"
img63.png,S-S-S-S-S-S-S-S-S-S
img64.png,S-S-S-S-S-S-S-S-S-S
img65.png,S-S-S-S-S-S-S-S-S-S
img66.png,"""re:
""re:
""re:
""re:
""re:"
img67.png,"""re:
""re:
""re:
""re:
""re:"
img68.png,"""re:
""s-s-s-s-s-s-s-"
img69.png,South-South-South-South-South-South-S
img70.png,S-S-S-S-S-S-S-S-S-S
img71.png,S-S-S-S-S-S-S-S-S-S
img72.png,"""s-s-s-s-s-s-s-s-s-"
img73.png,S-S-S-S-S-S-S-S-S-S
img74.png,S-S-S-S-S-S-S-S-S-S
img75.png,S-S-S-S-S-S-S-S-S-S
img76.png,S-S-S-S-S-S-S-S-S-S
img77.png,S-S-S-S-S-S-S-S-S-S
img78.png,S-S-S-S-S-S-S-S-S-S
img79.png,"""s-s-s-s-s-s-s-s-s-"
img80.png,S-S-S-S-S-S-S-S-S-S
img81.png,"""re:
""re:
""re:
""re:
""re:"
img82.png,S-S-S-S-S-S-S-S-S-S
img83.png,"""re:
""s-s-s-s-s-s-s-"
img84.png,S-S-S-S-S-S-S-S-S-S
img85.png,S-S-S-S-S-S-S-S-S-S
img86.png,S-S-S-S-S-S-S-S-S-S
img87.png,S-S-S-S-S-S-S-S-S-S
img88.png,"""s-s-s-s-s-s-s-s-s-"
img89.png,S-S-S-S-S-S-S-S-S-S
img90.png,S-S-S-S-S-S-S-S-S-S
img91.png,"""re:
""re:
""re:
""re:
""re:"
img92.png,S-S-S-S-S-S-S-S-S-S
img93.png,S-S-S-S-S-S-S-S-S-S
img94.png,"""re:
""s-s-s-s-s-s-s-"
img95.png,"""s-s-s-s-s-s-s-s-s-"
img96.png,"""s-s-s-s-s-s-s-s-s-"
img97.png,S-S-S-S-S-S-S-S-S-S
img98.png,"""re:
""re:
""re:
""re:
""re:"
img99.png,"""re:
""s-s-s-s-s-s-s-"
img100.png,"""re:
""s-s-s-s-s-s-s-"
img101.png,S-S-S-S-S-S-S-S-S-S
img102.png,S-S-S-S-S-S-S-S-S-S
img103.png,"""re:
""re:
""re:
""re:
""re:"
img104.png,S-S-S-S-S-S-S-S-S-S
img105.png,S-S-S-S-S-S-S-S-S-S
img106.png,S-S-S-S-S-S-S-S-S-S
img107.png,S-S-S-S-S-S-S-S-S-S
img108.png,"""re:
""s-s-s-s-s-s-s-"
img109.png,"""re:
""re:
""re:
""re:
""re:"
img110.png,S-S-S-S-S-S-S-S-S-S
img111.png,"""re:
""re:
""re:
""re:
""re:"
img112.png,"""re:
""s-s-s-s-s-s-s-"
img113.png,"""re:
""re:
""re:
""re:
""re:"
img114.png,"""re:
""re:
""re:
""re:
""re:"
img115.png,S-S-S-S-S-S-S-S-S-S
img116.png,"""re:
""re:
""re:
""re:
""re:"
img117.png,S-S-S-S-S-S-S-S-S-S
img118.png,"""re:
""s-s-s-s-s-s-s-"
img119.png,"""s-s-s-s-s-s-s-s-s-"
img120.png,S-S-S-S-S-S-S-S-S-S
img121.png,S-S-S-S-S-S-S-S-S-S
img122.png,"""re:
""re:
""re:
""re:
""re:"
img123.png,S-S-S-S-S-S-S-S-S-S
img124.png,"""s-s-s-s-s-s-s-s-s-"
img125.png,S-S-S-S-S-S-S-S-S-S
img126.png,"""re:
""re:
""re:
""re:
""re:"
img127.png,"""re:
""re:
""re:
""re:
""re:"
img128.png,"""s-s-s-s-s-s-s-s-s-"
img129.png,"""re:
""s-s-s-s-s-s-s-"
img130.png,"""re:
""s-s-s-s-s-s-s-"
img131.png,S-S-S-S-S-S-S-S-S-S
img132.png,S-S-S-S-S-S-S-S-S-S
img133.png,S-S-S-S-S-S-S-S-S-S
img134.png,S-S-S-S-S-S-S-S-S-S
img135.png,S-S-S-S-S-S-S-S-S-S
img136.png,S-S-S-S-S-S-S-S-S-S
img137.png,S-S-S-S-S-S-S-S-S-S
img138.png,"""s-s-s-s-s-s-s-s-s-"
img139.png,"""re:
""re:
""re:
""re:
""re:"
img140.png,"""re:
""re:
""re:
""re:
""re:"
img141.png,"""s-s-s-s-s-s-s-s-s-"
img142.png,S-S-S-S-S-S-S-S-S-S
img143.png,S-S-S-S-S-S-S-S-S-S
img144.png,"""re:
""re:
""re:
""re:
""re:"
img145.png,the ones that are not.
img146.png,S-S-S-S-S-S-S-S-S-S
img147.png,"""re:
""re:
""re:
""re:
""re:"
img148.png,"""re:
""re:
""re:
""re:
""re:"
img149.png,"""re:
""re:
""re:
""re:
""re:"
img150.png,S-S-S-S-S-S-S-S-S-S
img151.png,"""re:
""re:
""re:
""re:
""re:"
img152.png,S-S-S-S-S-S-S-S-S-S
img153.png,"""re:
""re:
""re:
""re:
""re:"
img154.png,"""re:
""re:
""re:
""re:
""re:"
img155.png,S-S-S-S-S-S-S-S-S-S
img156.png,S-S-S-S-S-S-S-S-S-S
img157.png,"""re:
""re:
""re:
""re:
""re:"
img158.png,S-S-S-S-S-S-S-S-S-S
img159.png,S-S-S-S-S-S-S-S-S-S
img160.png,S-S-S-S-S-S-S-S-S-S
img161.png,S-S-S-S-S-S-S-S-S-S
img162.png,S-S-S-S-S-S-S-S-S-S
img163.png,"""re:
""re:
""re:
""re:
""re:"
img164.png,"""s-s-s-s-s-s-s-s-s-"
img165.png,"""re:
""re:
""re:
""re:
""re:"
img166.png,S-S-S-S-S-S-S-S-S-S
img167.png,"""s-s-s-s-s-s-s-s-s-"
img168.png,"""re:
""s-s-s-s-s-s-s-"
img169.png,S-S-S-S-S-S-S-S-S-S
img170.png,S-S-S-S-S-S-S-S-S-S
img171.png,S-S-S-S-S-S-S-S-S-S
img172.png,S-S-S-S-S-S-S-S-S-S
img173.png,"""re:
""re:
""re:
""re:
""re:"
img174.png,S-S-S-S-S-S-S-S-S-S
img175.png,"""re:
""re:
""re:
""re:
""re:"
img176.png,S-S-S-S-S-S-S-S-S-S
img177.png,S-S-S-S-S-S-S-S-S-S
img178.png,"""re:
""re:
""re:
""re:
""re:"
img179.png,"""re:
""re:
""re:
""re:
""re:"
img180.png,S-S-S-S-S-S-S-S-S-S
img181.png,"""re:
""re:
""re:
""re:
""re:"
img182.png,"""re:
""s-s-s-s-s-s-s-"
img183.png,S-S-S-S-S-S-S-S-S-S
img184.png,"""re:
""re:
""re:
""re:
""re:"
img185.png,S-S-S-S-S-S-S-S-S-S
