Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Peanut,"Pe, Corn, P, Be, E, Se, D, A, B, F","0.18229006230831146, 0.14994771778583527, 0.1302768439054489, 0.07083028554916382, 0.06398983299732208, 0.04944750666618347, 0.013412997126579285, 0.011119764298200607, 0.011033231392502785, 0.010045870207250118"
img2.png,Umbrella,"Um, Par, St, P, An, Un, The, D, F, K","0.9880622625350952, 0.0019374463008716702, 0.0010289698839187622, 0.0006854417733848095, 0.0005507678724825382, 0.00032631916110403836, 0.0003212600713595748, 0.0003017958952113986, 0.00028130473219789565, 0.00028130473219789565"
img3.png,Waitress,"Wait, Server, Woman, D, Ser, C, Food, Lady, H, Girl","0.716879665851593, 0.0666801929473877, 0.023406948894262314, 0.023044059053063393, 0.02098185382783413, 0.014995054341852665, 0.014086549170315266, 0.010067204013466835, 0.00960619281977415, 0.005141824018210173"
img4.png,Tank,"T, Rob, Arm, C, Art, Army, tank, B, D, Military","0.9339451193809509, 0.013531802222132683, 0.005729725118726492, 0.0035299817100167274, 0.002995856339111924, 0.001554229762405157, 0.001382360584102571, 0.0013294032542034984, 0.0012784746941179037, 0.0011823956156149507"
img5.png,Dress,"D, Cl, Out, Draw, T, F, Sh, Sk, Woman, P","0.7797407507896423, 0.03452811762690544, 0.027528217062354088, 0.022119544446468353, 0.01462012529373169, 0.010206491686403751, 0.008730076253414154, 0.008594728074967861, 0.0050132605247199535, 0.0047095222398638725"
img6.png,Hamburger,"Hamb, Bur, H, Sand, Bun, Hamburg, B, Burg, Che, C","0.5691156983375549, 0.2730647027492523, 0.06188846379518509, 0.018874915316700935, 0.018582286313176155, 0.004962433595210314, 0.0037458413280546665, 0.0020365784876048565, 0.0020207299385219812, 0.0017016251804307103"
img7.png,Mirror,"Mir, Chair, Mic, S, M, P, D, H, Bar, Frame","0.9360056519508362, 0.004911706782877445, 0.0047979275695979595, 0.0036786983255296946, 0.0034558172337710857, 0.0017107536550611258, 0.0017107536550611258, 0.0012036655098199844, 0.0011757827596738935, 0.0011219396255910397"
img8.png,Tiger,"T, Cat, Z, St, C, Lion, K, Beng, Tig, P","0.899419903755188, 0.06722196191549301, 0.008283371105790138, 0.007030006032437086, 0.001270296168513596, 0.0012026921613141894, 0.0011210324009880424, 0.0007765164482407272, 0.0006288421573117375, 0.0004897427279502153"
img9.png,Guitar,"Gu, Uk, Ac, C, S, The, U, Ban, P, G","0.9698781371116638, 0.0052101463079452515, 0.0024419466499239206, 0.001962159061804414, 0.0010179546661674976, 0.0007744191098026931, 0.0006222632364369929, 0.0005937677342444658, 0.0005158743588253856, 0.0004922507796436548"
img10.png,Whale,"Wh, Sh, Dol, H, S, W, M, Sw, Hi, D","0.9660011529922485, 0.0072046564891934395, 0.0024898627307265997, 0.0021632302086800337, 0.0020966746378690004, 0.0013750327052548528, 0.0011853522155433893, 0.001079275505617261, 0.0007302743615582585, 0.0006295358762145042"
img11.png,Candle,"Cand, Stat, C, L, V, P, F, Bell, Cross, Light","0.1885485053062439, 0.17574653029441833, 0.06026372313499451, 0.054020050913095474, 0.03655179217457771, 0.033021796494722366, 0.02891485020518303, 0.025717400014400482, 0.02050369791686535, 0.020344138145446777"
