Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Boundum,"B, P, U, C, F, , Sp, S, D, E","0.06502270698547363, 0.06013617292046547, 0.0436541810631752, 0.03244103491306305, 0.021610384806990623, 0.020945506170392036, 0.015810495242476463, 0.015204805880784988, 0.015086481347680092, 0.015086481347680092"
img2.png,A,"A, I, E, An, Um, P, S, Draw, , U","0.09669265151023865, 0.08400803059339523, 0.034208524972200394, 0.029953984543681145, 0.027487322688102722, 0.02042684331536293, 0.019189244136214256, 0.019189244136214256, 0.01693444885313511, 0.01680266112089157"
img3.png,Cnm,"C, P, A, Person, Car, An, T, Picture, S, O","0.10161547362804413, 0.03147900477051735, 0.02713659778237343, 0.024901945143938065, 0.023761602118611336, 0.023393211886286736, 0.022148247808218002, 0.02016620896756649, 0.01724907197058201, 0.016588270664215088"
img4.png,C,"C, T, Car, P, , W, An, A, H, B","0.1397578865289688, 0.12824904918670654, 0.0713813528418541, 0.022112911567091942, 0.016561802476644516, 0.014277167618274689, 0.013946437276899815, 0.013730217702686787, 0.012698376551270485, 0.011472025886178017"
img5.png,Dress,"D, I, Sh, S, V, , P, C, Picture, E","0.23580655455589294, 0.05514062941074371, 0.03241550177335739, 0.029514653608202934, 0.023715689778327942, 0.020766152068972588, 0.019970610737800598, 0.01876065507531166, 0.014497109688818455, 0.01438429206609726"
img6.png,B,"B, C, D, S, A, White, M, The, Picture, P","0.19500179588794708, 0.0806562528014183, 0.048920486122369766, 0.03233446553349495, 0.029904494062066078, 0.025182107463479042, 0.018568122759461403, 0.018568122759461403, 0.016386309638619423, 0.014574285596609116"
img7.png,Drum,"Dr, J, Mir, Sh, M, A, S, Rect, C, Ar","0.07499362528324127, 0.049182020127773285, 0.031018713489174843, 0.02983040362596512, 0.0286876168102026, 0.0271608904004097, 0.022341938689351082, 0.019411014392971992, 0.016996851190924644, 0.016733339056372643"
img8.png,T,"T, C, , A, S, P, I, The, Z, F","0.3069589138031006, 0.04856795445084572, 0.03443983197212219, 0.029457952827215195, 0.025196721777319908, 0.021891290321946144, 0.014812387526035309, 0.013806664384901524, 0.01218433864414692, 0.010585936717689037"
img9.png,Gt,"G, I, , D, B, White, P, The, Gu, A","0.17293064296245575, 0.0480211041867733, 0.040754981338977814, 0.03458830341696739, 0.019707821309566498, 0.018513783812522888, 0.017122453078627586, 0.016989203169941902, 0.01633835770189762, 0.014531636610627174"
img10.png,Crab,"C, I, W, S, Se, B, M, Sea, Hor, Is","0.18096259236335754, 0.17955432832241058, 0.045398447662591934, 0.04069490358233452, 0.02668836899101734, 0.02546621859073639, 0.019222911447286606, 0.018486492335796356, 0.017778286710381508, 0.016061343252658844"
img11.png,Jot,"J, C, B, Dr, P, V, S, , St, E","0.09614122658967972, 0.04233040660619736, 0.026906844228506088, 0.026906844228506088, 0.026906844228506088, 0.02648969180881977, 0.0235604215413332, 0.016837874427437782, 0.016837874427437782, 0.01451515406370163"
