,Base,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Base_
1,Unrelated,Unrelated,Unrelated,Nonword,Nonword,Unrelated,Nonword,Unrelated,Unrelated,Nonword,Unrelated,Unrelated,Unrelated,Unrelated,Unrelated,Nonword,Taxonomic,Unrelated,Nonword,Nonword,Nonword,Nonword,Unrelated,Correct,Unrelated,Unrelated,Unrelated,Unrelated,Unrelated,Unrelated,Nonword,Unrelated,Unrelated,Nonword,Unrelated,Nonword,Unrelated,Unrelated,Unrelated,Unrelated,Unrelated,Unrelated
2,Correct,Nonword,Nonword,Nonword,Nonword,Correct,Unrelated,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
3,Correct,Nonword,Nonword,Phonological,Nonword,Correct,Correct,Correct,Nonword,Correct,Correct,Correct,Nonword,Correct,Nonword,Correct,Correct,Correct,Nonword,Unrelated,Taxonomic,Unrelated,Nonword,Correct,Correct,Correct,Nonword,Nonword,Nonword,Correct,Unrelated,Nonword,Nonword,Unrelated,Nonword,Correct,Correct,Correct,Correct,Unrelated,Unrelated,Correct
4,Correct,Nonword,NoResponse,Correct,Nonword,Correct,Correct,Correct,Correct,Correct,Unrelated,Correct,Correct,Correct,Correct,Correct,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Unrelated,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
5,Correct,Nonword,Nonword,Associative,Nonword,Correct,Correct,Associative,Correct,Correct,Correct,Nonword,Correct,Associative,Correct,Correct,Correct,Associative,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
6,Correct,NoResponse,NoResponse,Correct,Nonword,Correct,Correct,Correct,Correct,Both,Correct,Correct,Phonological,Unrelated,Unrelated,Correct,Correct,Unrelated,Correct,Unrelated,Correct,Unrelated,Correct,Both,Correct,Correct,Correct,Correct,Both,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Both,Unrelated,Correct
7,Correct,Nonword,Nonword,Unrelated,Nonword,Correct,Correct,Correct,Correct,Correct,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
8,Correct,NoResponse,Nonword,Correct,Nonword,Nonword,Phonological,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Unrelated,Correct,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Unrelated,Correct,Correct,Correct,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Phonological,Unrelated,Correct,Correct,Correct,Correct,Correct
9,Correct,Nonword,Nonword,Correct,Nonword,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
10,Correct,NoResponse,Phonological,Phonological,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Nonword,Phonological,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
11,Phonological,Nonword,Nonword,NoResponse,Nonword,Correct,Unrelated,Unrelated,Both,Both,Phonological,Unrelated,Unrelated,Both,Correct,Phonological,Correct,Phonological,Nonword,Unrelated,Unrelated,Correct,Both,Unrelated,Unrelated,Unrelated,Both,Unrelated,Both,Unrelated,Phonological,Both,Unrelated,Nonword,Both,Unrelated,Unrelated,Both,Unrelated,Unrelated,Correct,Phonological
12,Correct,Nonword,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
