Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, E, Be, Se, P, Ac, G, S, F","0.2616446614265442, 0.13787704706192017, 0.08763998001813889, 0.057926490902900696, 0.05614428222179413, 0.037989117205142975, 0.017666582018136978, 0.01698978617787361, 0.015469375066459179, 0.010715323500335217"
img2.png,Umbrella,"Um, Par, Open, Sun, The, U, An, St, Pat, ""","0.8588873744010925, 0.056649766862392426, 0.031530339270830154, 0.005697416607290506, 0.003510076552629471, 0.0025881680194288492, 0.002112401183694601, 0.001710674725472927, 0.0015575869474560022, 0.0012515562120825052"
img3.png,Waitress,"Wait, Server, Ser, Woman, Lady, D, Car, T, R, Food","0.7482607960700989, 0.13207587599754333, 0.024241453036665916, 0.01602262072265148, 0.00824773870408535, 0.007278603967279196, 0.00662724394351244, 0.006423345301300287, 0.005580699536949396, 0.00492494972422719"
img4.png,Tank,"T, Arm, Military, Battle, Army, War, Pan, Track, Draw, Sold","0.913689374923706, 0.027163270860910416, 0.008155892603099346, 0.0079049626365304, 0.005920542869716883, 0.0028629875741899014, 0.0015086885541677475, 0.0013523795641958714, 0.001193470787256956, 0.0011658240109682083"
img5.png,Dress,"D, Sh, Out, Woman, V, F, Lady, Un, Sk, Cl","0.6909891963005066, 0.02309662662446499, 0.01991053856909275, 0.017987672239542007, 0.017987672239542007, 0.017570989206433296, 0.012755169533193111, 0.011982372961938381, 0.010492116212844849, 0.008630580268800259"
img6.png,Hamburger,"Hamb, Bur, Sand, Bun, Che, H, Hamburg, Hot, B, Half","0.6829127669334412, 0.14769025146961212, 0.05738624557852745, 0.03071664273738861, 0.024109769612550735, 0.010698645375669003, 0.004530091304332018, 0.0037850327789783478, 0.00316251371987164, 0.0029020854271948338"
img7.png,Mirror,"Mir, Van, R, D, Looking, Bar, Do, Bath, Side, Ref","0.8381019830703735, 0.010145978070795536, 0.009166126139461994, 0.0064491755329072475, 0.005304947029799223, 0.004363730549812317, 0.004131496883928776, 0.004099345300346613, 0.0035895067267119884, 0.003022667719051242"
img8.png,Tiger,"T, Cat, Z, St, Tig, Lion, Black, The, P, Leop","0.8989677429199219, 0.03458550572395325, 0.018368221819400787, 0.01214065495878458, 0.004905267618596554, 0.003616917412728071, 0.0024093864485621452, 0.0023720324970781803, 0.0013202349655330181, 0.0012305943528190255"
img9.png,Guitar,"Gu, Ac, Uk, The, A, Musical, Solo, Inst, L, String","0.8812730312347412, 0.06334240734577179, 0.003436633851379156, 0.0031047398224473, 0.002985799452289939, 0.0025941072963178158, 0.0022892917040735483, 0.0022537994664162397, 0.0021007719915360212, 0.001264267018996179"
img10.png,Whale,"Wh, Dol, S, Or, Sh, H, The, Fish, Fin, D","0.9480761289596558, 0.023920774459838867, 0.003904959186911583, 0.0027261010836809874, 0.001948256278410554, 0.0016664320137351751, 0.0013601022073999047, 0.0012877187691628933, 0.0012677545892074704, 0.000500353635288775"
