Image File,Inference Result
img1.png,6
img2.png,"8 &d,0
2 &7, a, 8,"
img3.png,"0 and1,
,
,, 0, is,9,1,
0"
img4.png,"2,0,0,0,8,5,0,1,6, ,0"
img5.png,"5, and9,6,2,0
0 &2, and,0,2"
img6.png,4
img7.png,"1,8
3,0
0, l,2a
1,0,"
img8.png,"0,9,0,4,27, 4,0 ,7, [0"
img9.png,"5,0"
img10.png,"0 andE, 27, (1
2,1,"
img11.png,"1 &30,0,7,0,2,2,1,0,1"
img12.png,"5
4
5"
img13.png,3
img14.png,6
img15.png,2
img16.png,"3,9
0,0"
img17.png,"2,
2,1,
3,7, p,A,6,1,"
img18.png,"7
8,0"
img19.png,8
img20.png,"5
0 and2,6,
5, [0]5,0, 9"
img21.png,"5,9,0,89,2,4
1,1,6,"
img22.png,1
img23.png,0
img24.png,"0,3,5
0,4,8,3,1,8,
3"
img25.png,"5–0.,7,0,0 ,0,0 and2,0
3,"
img26.png,"4
6,3, 9,1, (80
1,0, and"
img27.png,"2,0"
img28.png,"5,0,1,0,0,0,8,0,0"
img29.png,"g2,0, 7,0,0,1,0,0,0 or"
img30.png,"9,0:2
0,1,6
0,0, 
4,"
img31.png,"7
3, A81, and0,2,01,0"
img32.png,"2,0"
img33.png,"5,2,0,2,3,1, 2, 4, and,"
img34.png,"2,0,0"
img35.png,"2,0
0,0 &000 and5
1, &2,0"
img36.png,"89, 21
5,9,1,
2, &, and,"
img37.png,"3
2
0, 0,0
0, & 8,0"
img38.png,4
img39.png,"01,0
0,0,8,3,0
3, and0"
img40.png,20
img41.png,"5,8
0,0,8,6,0,0 &8,0,"
img42.png,"5,5,0 &9,0,3,0,0,1,0,"
img43.png,9
img44.png,"2,9"
img45.png,"4
5"
img46.png,"2,4
0, 2,4, 6,5,5,1,"
img47.png,1
img48.png,"7, A4,2,1
0,9,2,A,I,0"
img49.png,"0
4 0"
img50.png,0
img51.png,"4
7
2,7. &2.I,"
img52.png,1
img53.png,"9,6"
img54.png,"0, and5,0
7"
img55.png,"6,2"
img56.png,9
img57.png,"2,4,09
8
0,0, 7, 0,3"
img58.png,"5 &1,5, B1,0,0"
img59.png,"7
5, &5,8, (3 ,6,0,7,0,"
img60.png,"0,7,92,0,0,1,2,9,2,4"
img61.png,"3,6 &0,0,8,00"
img62.png,5
img63.png,"02,4,0,8, 2,0,0"
img64.png,"2,6,3
1"
img65.png,"5
4,4,"
img66.png,"0,1,7,5,2
5,4,0,
7,0"
img67.png,"253,4"
img68.png,2
img69.png,"55
3 and21,3, Z,"
img70.png,"9,5"
img71.png,1
img72.png,"0 and5
1,0,0,1,0,8,5, 8"
img73.png,"9, 2,0, 9, 0"
img74.png,"0,4,8,0
6 &8,2,
4,
1,"
img75.png,2
img76.png,"2
2,"
img77.png,"5,2
3"
img78.png,"5,0
0,0,8,2,4,0,0,9,"
img79.png,"0,3
4
7"
img80.png,5
img81.png,"6,6,
3,0,0,0,4,2,"
img82.png,"21,
5,2, 3,
B,2,4,4,"
img83.png,"5, 4,3(4,2,7, 4,2,3,"
img84.png,"l &c
4,5,5,0,3,0,0,1,"
img85.png,"0 &3,887,87,0,0,80,0 &"
img86.png,"5
1-8,0
0, ,6,4, 9,0,"
img87.png,3
img88.png,"0,0,0,9,0
0 and0,0,0,0,"
img89.png,"1, 1,20,1,2,1,7,7, 0"
img90.png,"1,9"
img91.png,"2 &3,0
8,0,0,0
4,8,2,"
img92.png,"0, 6,8,0"
img93.png,"0,"
img94.png,"52,0,5"
img95.png,7
img96.png,"3,9,9,0,5,0,0
0, ,0, and"
img97.png,"ll,1"
img98.png,"5,0,2,82,0,81"
img99.png,"3, 06,0, 0"
img100.png,"3, 1 ;0"
img101.png,"5
2,2,0"
img102.png,"4,1"
img103.png,"1,5"
img104.png,"0,81,0,0,2,1,2, and,0,2"
img105.png,"7, 22
00 6,1, Z, and2, and"
img106.png,"5
0,1
0,0,9,.2, 0, Z,K"
img107.png,"7, z"
img108.png,"4, 2,2,0"
img109.png,71
img110.png,"2,9,9
8,0"
img111.png,"5
5 and2,0
l
0, 0,7, and 0"
img112.png,"3
1
08, 2,7 &5,
n,5,0"
img113.png,1
img114.png,"1,2,0
0
6, 7, ( 2, , 2"
img115.png,"43
0"
img116.png,"5 &0[5
3"
img117.png,"9,4,6"
img118.png,"5,5,0,0,3,0,0,6,0, 0"
img119.png,9 6
img120.png,"3,0, 3,0,0
3, p, 4, A,"
img121.png,"3,0,3,7,0,2,2,6,8,5,"
img122.png,"6,5 and1
2, 8,8,4,
2,"
img123.png,"1
3,
9, 2,3, 
A,  [ ,"
img124.png,"5,0, 3, 0,89,0,5,2,"
img125.png,"5,0"
img126.png,"7,2,1,0,0,0,2,1,0,0,"
img127.png,"2,1,9
0,2,0,4,2,20,"
img128.png,8
img129.png,"8;2,292,0
0,9,0"
img130.png,1
img131.png,"1 and3
1
2 &"
img132.png,"3,5,5,0
0 and 5,I,6,22,"
img133.png,2
img134.png,"5 and0 and1,6,0 &2,4,9,  1,"
img135.png,"0,0,1,0
1,0
0,7,1, 3"
img136.png,"6,4,Z,0,0,0,8,7,2,2,"
img137.png,6
img138.png,2
img139.png,"0,7,6
0 and3, 1, 2, 3,2"
img140.png,32
img141.png,"2,0,1,8,0
0
1,0,2,4,"
img142.png,"3,3.2,0,5,3,0,4,1,00"
img143.png,2
img144.png,"2,9"
img145.png,"9,7
0,2,6,1, L,0, A,"
img146.png,"1,9,2,9"
img147.png,"4
7 &3,8,0, 9,
0, 2,0"
img148.png,7
img149.png,"0, 39"
img150.png,"4,0,0
5
7,7,3,0,7, O,"
img151.png,9
img152.png,"4,2,0,0,6,0,7,8,1,0,"
img153.png,"07 and7 &23, 2,0;9,0,2,2"
img154.png,"82,3"
img155.png,"3 &5
0 &0,0,9,3,0,"
img156.png,"0 and4,83,3,8-2,2,4,
0 and"
img157.png,"55
9,6,0,6,1,7, 2,0,"
img158.png,"8,6 and
5,2"
img159.png,"8,0"
img160.png,"0 (3,0 and5"
img161.png,"4 &2,0,0,A"
img162.png,"8,1
7,"
img163.png,"385, 1,4, 6,0
1,1,6,"
img164.png,"4,1,0,1,0
0,0,1,2,0,"
img165.png,1
img166.png,"6
2,
1,
2,0, 6, (Z.2,"
img167.png,"0,2,0,1,3, 0,1,3,0,A"
img168.png,"99,6,1, 2,3,5,3,1,4,"
img169.png,"0, 1, 0,1,  0,5,4,3,"
img170.png,"5,0 &0
1,0 &9,9, 0"
img171.png,"2,0
2,0,0,0,0,0,0
9,"
img172.png,"2,6, 4,3,4, ,2, and7,0,6"
img173.png,"2 &2,1 and2,
,1, or,1, 
01"
img174.png,"1,
4,07, I, X9"
img175.png,28
img176.png,"6 (5
0,
9,1 &4, A, and"
img177.png,"5,3
4
0, 1,8,8,0,0"
img178.png,5
img179.png,"2,4"
img180.png,"8,5
1,2
1
0,0,2,1,O,"
img181.png,2
img182.png,"6
2
2
9, 4, a, 2d, &3"
img183.png,"0,9,7,93,22, 16,2,0,"
img184.png,"6, 2 &23,0, 2,5,0,0,0"
img185.png,5
