Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Shdeg,"Sh, Pe, Be, Em, Gra, pe, Picture, Hall, Pet, P","0.032788798213005066, 0.024750282987952232, 0.01309353020042181, 0.01142037846148014, 0.011375855654478073, 0.010317452251911163, 0.009806600399315357, 0.0082903066650033, 0.007941626943647861, 0.007063429802656174"
img2.png,In um hypoth hypoth hypoth,"In, M, V, Um, P, T, um, C, Under, ","0.05444313585758209, 0.029949137941002846, 0.027162689715623856, 0.017198340967297554, 0.014091817662119865, 0.012147906236350536, 0.012147906236350536, 0.012053370475769043, 0.009350576438009739, 0.008123921230435371"
img3.png,mpmpegy Eg Eg,"mp, ., s, Sau, che, sal, St, Ma, t, fb","0.012044934555888176, 0.009199167601764202, 0.006862996146082878, 0.0037459502927958965, 0.0035327677614986897, 0.003464438021183014, 0.0033578486181795597, 0.0032292113173753023, 0.0031544065568596125, 0.0031055023428052664"
img4.png,Conmodifieres r outside,"Con, S, ..., Sh, T, Jet, Ar, vehicle, General, C","0.0735226646065712, 0.019405614584684372, 0.013814498670399189, 0.0137069933116436, 0.013547301292419434, 0.009383942000567913, 0.00895421952009201, 0.008849899284541607, 0.0075697205029428005, 0.007336824666708708"
img5.png,dresser dollntdart,"dress, S, dressed, ior, Diet, Out, Miss, Ven, Pic, gar","0.0862710028886795, 0.008575418964028358, 0.008055860176682472, 0.00708155520260334, 0.00591686088591814, 0.005515120457857847, 0.0054722013883292675, 0.004886126145720482, 0.004867077339440584, 0.004810374230146408"
img6.png,bur burful,"bur, fast, Bur, Hamb, burg, h, </s>, , <0x0A>, go","0.34333956241607666, 0.018410824239253998, 0.013469645753502846, 0.01103663258254528, 0.010655365884304047, 0.006772963330149651, 0.006095007061958313, 0.005152598489075899, 0.004529424477368593, 0.004271653946489096"
img7.png,mirror,"mirror, Mir, su, Ref, Wall, Window, picture, to, Vict, R","0.20759515464305878, 0.055007245391607285, 0.03415477275848389, 0.010789340361952782, 0.010376006364822388, 0.009558825753629208, 0.008909803815186024, 0.006621205247938633, 0.006569677498191595, 0.006544065661728382"
img8.png,Cat,"Cat, T, cat, Ro, M, To, jet, Sh, t, Asian","0.07892182469367981, 0.04224380850791931, 0.028140444308519363, 0.014828970655798912, 0.012934058904647827, 0.009725076146423817, 0.0077232783660292625, 0.007663176394999027, 0.007573897484689951, 0.007514956872910261"
img9.png,Gu tin r peuther,"Gu, guitar, <0x0A>, E, G, F, Th, Me, B, C","0.06328018009662628, 0.04469742253422737, 0.01663709245622158, 0.01147924829274416, 0.00883589219301939, 0.008530652150511742, 0.007183529436588287, 0.006962515879422426, 0.005749625153839588, 0.005014912225306034"
img10.png,M sareva bel,"M, sw, wh, Wh, school, P, profile, ro, World, al","0.01933496817946434, 0.0187400933355093, 0.00991398561745882, 0.009313328191637993, 0.008155022747814655, 0.004850601777434349, 0.004610431846231222, 0.0044338093139231205, 0.004382153507322073, 0.0042639528401196"
img11.png,Stateneritten all fund,"Stat, L, figur, statue, Miss, Con, To, bal, M, Columb","0.026913899928331375, 0.007650954648852348, 0.006569821387529373, 0.0061959316954016685, 0.005510775838047266, 0.005197156220674515, 0.005156712140887976, 0.005017618183046579, 0.0047320653684437275, 0.0044107697904109955"
img12.png,Ghost,"Ghost, Hall, ha, M, <0x0A>, g, Mand, F, Fe, flying","0.3978796601295471, 0.0827510803937912, 0.01905038021504879, 0.015427468344569206, 0.010196933522820473, 0.00928441435098648, 0.0038854675367474556, 0.0032086074352264404, 0.003171226242557168, 0.0031342804431915283"
