Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,"you'le, and","you, the, you, I, I, H, n, </s>, your, st","0.024280088022351265, 0.023533068597316742, 0.023168222978711128, 0.015017073601484299, 0.01346121821552515, 0.011787036433815956, 0.011649712920188904, 0.01012144610285759, 0.009508218616247177, 0.009215681813657284"
img2.png,"you,=made=""","you, the, I, H, on, you, on, n, I, You","0.03510472550988197, 0.030026663094758987, 0.019386667758226395, 0.019386667758226395, 0.017720850184559822, 0.017446113750338554, 0.016582299023866653, 0.013693612068891525, 0.01194378174841404, 0.011667102575302124"
img3.png,"the, in the one","the, </s>, you, I, n, H, your, N, You, m","0.030283957719802856, 0.027146363630890846, 0.022156216204166412, 0.0208138395100832, 0.018803738057613373, 0.017803018912672997, 0.015588846057653427, 0.011360579170286655, 0.011011051014065742, 0.010798078961670399"
img4.png,"the, in the word","the, I, you, n, H, you, r, m, </s>, I","0.031992971897125244, 0.019633455201983452, 0.017394276335835457, 0.014031398110091686, 0.012286302633583546, 0.011186804622411728, 0.011013370007276535, 0.010885060764849186, 0.010386597365140915, 0.010386597365140915"
img5.png,"the, are not sure","the, n, you, </s>, I, H, I, you, You, m","0.02179727703332901, 0.01821230724453926, 0.016261758282780647, 0.016198361292481422, 0.01452011801302433, 0.013481471687555313, 0.012323063798248768, 0.011176533065736294, 0.009485401213169098, 0.008704292587935925"
img6.png,"H, I,,","H, m, I, the, n, G, a, st, r, you","0.030130205675959587, 0.01799156703054905, 0.017034074291586876, 0.016574610024690628, 0.01352780219167471, 0.013475061394274235, 0.011302901431918144, 0.010453474707901478, 0.010211320593953133, 0.010053008794784546"
img7.png,"the, in the.","the, n, you, st, you, ,, I, m, St, I","0.024668263271450996, 0.020854061469435692, 0.015741471201181412, 0.015376821160316467, 0.01433277316391468, 0.013891801238059998, 0.01372995600104332, 0.012022350914776325, 0.011206063441932201, 0.009735996834933758"
img8.png,"youhich1,","you, I, ,, the, you, a, that, I, on, the","0.07200956344604492, 0.036208681762218475, 0.021876055747270584, 0.016130391508340836, 0.01423502154648304, 0.013113915920257568, 0.012513385154306889, 0.011987090110778809, 0.011801247484982014, 0.009898902848362923"
img9.png,"on that the the,","on, n, you, the, a, I, I, ,, on, the","0.05676696449518204, 0.028101684525609016, 0.019541652873158455, 0.01916368491947651, 0.016011858358979225, 0.014636022970080376, 0.013803083449602127, 0.013749271631240845, 0.012916244566440582, 0.012470046989619732"
img10.png,"you', the.","you, on, you, the, </s>, ,, a, I, the, n","0.04939654469490051, 0.028366049751639366, 0.02685643546283245, 0.023886609822511673, 0.021245189011096954, 0.01957198604941368, 0.01860290952026844, 0.017004434019327164, 0.013191436417400837, 0.01303775329142809"
img11.png,"on that the the,","on, n, ,, you, the, a, the, you, </s>, that","0.033859480172395706, 0.022910472005605698, 0.021188722923398018, 0.019827360287308693, 0.017361415550112724, 0.013003100641071796, 0.011475196108222008, 0.011430458165705204, 0.011209373362362385, 0.01069605816155672"
img12.png,"the/ I,0","the, you, you, I, H, I, a, </s>, the, m","0.02185065671801567, 0.021095816045999527, 0.01868985779583454, 0.018185729160904884, 0.0170839112251997, 0.016688164323568344, 0.014842759817838669, 0.012695685029029846, 0.012450127862393856, 0.011116713285446167"
img13.png,"you', a little","you, you, the, I, r, s, n, I, the, a","0.04135466739535332, 0.035372521728277206, 0.025677697733044624, 0.020472044125199318, 0.019997810944914818, 0.014516853727400303, 0.013321414589881897, 0.00978429988026619, 0.008839378133416176, 0.008271452970802784"
img14.png,"you, I am a","you, the, on, on, I, you, I, You, r, H","0.02230486460030079, 0.01878257840871811, 0.01696864515542984, 0.01538989320397377, 0.015033386647701263, 0.01451405044645071, 0.01265938114374876, 0.012222057208418846, 0.011171864345669746, 0.010955780744552612"
img15.png,"you', inh","you, n, ,, you, the, So, You, a, I, on","0.03470027074217796, 0.021885184571146965, 0.02039923518896103, 0.02024048939347267, 0.017723163589835167, 0.0158869419246912, 0.01527832169085741, 0.013483072631061077, 0.01189876813441515, 0.011004562489688396"
img16.png,the/ to the the,"the, s, I, you, n, a, H, You, The, c","0.03890519216656685, 0.033538371324539185, 0.013445274904370308, 0.012879784218966961, 0.012581424787640572, 0.012146794237196445, 0.011545363813638687, 0.011233948171138763, 0.010677715763449669, 0.010594621300697327"
img17.png,"the, in the.","the, you, you, on, long, I, a, n, </s>, ,","0.04034608229994774, 0.027087077498435974, 0.02584666945040226, 0.02245597541332245, 0.01649344526231289, 0.016429143026471138, 0.015861591324210167, 0.015253942459821701, 0.013943233527243137, 0.013834724202752113"
img18.png,"the, in the use","the, you, ,, that, st, your, this, you, n, I","0.04433640465140343, 0.029999513179063797, 0.020943034440279007, 0.020457889884710312, 0.016567304730415344, 0.01612043008208275, 0.015502864494919777, 0.013896679505705833, 0.013521838933229446, 0.013260303065180779"
img19.png,long meths.,"long, the, n, a, I, H, m, st, </s>, s","0.0322466604411602, 0.02758203260600567, 0.02415163442492485, 0.01753220520913601, 0.016992798075079918, 0.013547839596867561, 0.012727017514407635, 0.012578742578625679, 0.011542903259396553, 0.010801278986036777"
img20.png,"the, and, and","the, on, the, </s>, I, you, a, I, on, you","0.027179453521966934, 0.024173906072974205, 0.01860731840133667, 0.01768600568175316, 0.015127643942832947, 0.014777211472392082, 0.012108013965189457, 0.011285909451544285, 0.011110938154160976, 0.010519624687731266"
img21.png,"you', inh","you, I, I, you, H, the, n, You, G, a","0.028797095641493797, 0.018811970949172974, 0.018091293051838875, 0.017672209069132805, 0.017195532098412514, 0.01387107651680708, 0.01233719103038311, 0.011818304657936096, 0.010845085605978966, 0.010188015177845955"
img22.png,"the, in the word","the, I, you, you, n, I, You, H, on, r","0.025864318013191223, 0.020945563912391663, 0.020945563912391663, 0.01736448146402836, 0.01538407988846302, 0.01400736253708601, 0.011299284175038338, 0.010951641947031021, 0.010951641947031021, 0.010866415686905384"
img23.png,,"</s>, the, ,, ., I, n, a, I, you, the","0.029224630445241928, 0.027669323608279228, 0.02348265051841736, 0.016980117186903954, 0.01528045255690813, 0.015102428384125233, 0.014926481992006302, 0.014242947101593018, 0.013224129565060139, 0.012817265465855598"
img24.png,the soccer,"the, H, your, s, you, I, Foot, S, You, N","0.02591843716800213, 0.02531803771853447, 0.022169215604662895, 0.022169215604662895, 0.020028216764330864, 0.019111057743430138, 0.013873140327632427, 0.013551769778132439, 0.011682355776429176, 0.011103922501206398"
img25.png,"you, nots to","you, you, I, I, H, the, m, </s>, You, n","0.026261428371071815, 0.026261428371071815, 0.024863820523023605, 0.02211434207856655, 0.018841654062271118, 0.018768196925520897, 0.014166978187859058, 0.014001927338540554, 0.009890144690871239, 0.00804063118994236"
img26.png,"you, nots.","you, the, I, I, a, the, on, </s>, you, H","0.035568393766880035, 0.02663949690759182, 0.025221766903996468, 0.019112903624773026, 0.018452640622854233, 0.014827112667262554, 0.01454033050686121, 0.013606123626232147, 0.012781770899891853, 0.010270441882312298"
img27.png,"the, and, and","the, you, on, I, a, n, on, this, you, H","0.04055577144026756, 0.02328922040760517, 0.02187819592654705, 0.01992032490670681, 0.014919635839760303, 0.013373874127864838, 0.011350259184837341, 0.011001047678291798, 0.010830491781234741, 0.010579605586826801"
img28.png,"the, and, and","the, you, n, I, you, that, your, the, I, on","0.044166285544633865, 0.023092878982424736, 0.02022079937160015, 0.016633175313472748, 0.013417442329227924, 0.012753099203109741, 0.012409104034304619, 0.011840851046144962, 0.01099385879933834, 0.010823414660990238"
img29.png,"I, I.","I, you, the, I, you, You, </s>, your, H, r","0.030127443373203278, 0.027863329276442528, 0.02478215843439102, 0.02169998362660408, 0.01900113932788372, 0.01885327324271202, 0.017300736159086227, 0.01280669029802084, 0.011937147937715054, 0.00970483385026455"
img30.png,"the, in the.","the, on, n, you, the, you, I, a, I, on","0.02493981644511223, 0.02116614766418934, 0.0159770455211401, 0.015364974737167358, 0.014377785846590996, 0.014210278168320656, 0.014099693857133389, 0.01366589218378067, 0.011507834307849407, 0.011023830622434616"
img31.png,"the, in the.","the, you, long, a, I, that, your, you, n, H","0.03292521461844444, 0.02159288339316845, 0.02092853933572769, 0.014272024855017662, 0.0137789910659194, 0.013671762309968472, 0.012793361209332943, 0.012497002258896828, 0.012112511321902275, 0.010239675641059875"
img32.png,"I',,,","I, you, the, you, I, ,, st, the, St, n","0.025640102103352547, 0.022103149443864822, 0.02133958600461483, 0.015858232975006104, 0.014215230010449886, 0.011114162392914295, 0.010119560174643993, 0.00932257529348135, 0.008792025037109852, 0.008389409631490707"
img33.png,"the, and.","the, </s>, I, H, this, you, I, a, the, your","0.03566954284906387, 0.028216931968927383, 0.017248664051294327, 0.016717977821826935, 0.016077522188425064, 0.012918652035295963, 0.010751856490969658, 0.010100433602929115, 0.009089406579732895, 0.008913601748645306"
img34.png,"I, I.","I, the, n, I, C, a, on, s, c, you","0.027875453233718872, 0.022398557513952255, 0.01828116923570633, 0.017580827698111534, 0.014746824279427528, 0.014016658067703247, 0.01271255686879158, 0.012321433052420616, 0.011665698140859604, 0.011262700892984867"
img35.png,"the, a little.","the, n, you, you, I, the, on, that, </s>, a","0.03776291385293007, 0.02254926599562168, 0.019822075963020325, 0.017907753586769104, 0.01624162867665291, 0.015079841017723083, 0.014962488785386086, 0.013838040642440319, 0.013623501174151897, 0.013517482206225395"
img36.png,"the, in the.","the, I, you, on, the, I, H, ,, </s>, n","0.023033147677779198, 0.020406238734722137, 0.01850765384733677, 0.016017038375139236, 0.015892393887043, 0.013970309868454933, 0.012670520693063736, 0.011313501745462418, 0.011008339002728462, 0.010101820342242718"
img37.png,"the, andumph","the, your, H, </s>, I, you, I, on, The, you","0.03471806272864342, 0.02330860309302807, 0.01917313225567341, 0.016723105683922768, 0.01516719814389944, 0.014416217803955078, 0.012282771058380604, 0.008743878453969955, 0.008574755862355232, 0.008376122452318668"
img38.png,"the/ I,0","the, H, you, n, m, s, I, r, You, you","0.024720346555113792, 0.024720346555113792, 0.021144434809684753, 0.019785918295383453, 0.013705303892493248, 0.011953978799283504, 0.011273675598204136, 0.010224780067801476, 0.009680626913905144, 0.009567844681441784"
img39.png,"you, I'se","you, the, n, I, You, r, st, s, you, on","0.048021331429481506, 0.035133153200149536, 0.03378722816705704, 0.01895291730761528, 0.01633843593299389, 0.01559024304151535, 0.014531705528497696, 0.014029700309038162, 0.013704702258110046, 0.012774188071489334"
img40.png,"the, in the.","the, the, on, I, n, ,, I, you, you, H","0.043695803731679916, 0.018357984721660614, 0.017044810578227043, 0.016649968922138214, 0.016649968922138214, 0.015398703515529633, 0.014020678587257862, 0.01311985868960619, 0.012421634048223495, 0.011398732662200928"
img41.png,,"</s>, the, you, r, I, you, I, H, a, n","0.03429490700364113, 0.026918379589915276, 0.02284533530473709, 0.019617127254605293, 0.01724456250667572, 0.016519280150532722, 0.015948614105582237, 0.011898390017449856, 0.011221250519156456, 0.010707393288612366"
img42.png,"I, I.","I, the, you, </s>, You, you, I, H, s, The","0.020200831815600395, 0.019810114055871964, 0.01950298622250557, 0.01882924698293209, 0.016295354813337326, 0.015011983923614025, 0.01426868885755539, 0.014213060960173607, 0.012445371598005295, 0.00868827011436224"
img43.png,"the, and\","the, I, you, you, You, H, I, St, The, </s>","0.02858930453658104, 0.02333391085267067, 0.01700489968061447, 0.013038107194006443, 0.012441050261259079, 0.01196444034576416, 0.011641720309853554, 0.010979187674820423, 0.008960952050983906, 0.008891216479241848"
