Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, E, Be, Se, P, F, Pod, Ma, G","0.4129161238670349, 0.17078953981399536, 0.06900520622730255, 0.05810820683836937, 0.04931579902768135, 0.039626359939575195, 0.008981073275208473, 0.007987932302057743, 0.007925770245492458, 0.007864090614020824"
img2.png,Umbrella,"Um, Par, Open, Sun, St, U, F, Pat, B, P","0.9711542725563049, 0.01751154288649559, 0.004427611827850342, 0.0009280779049731791, 0.00044183130376040936, 0.0003013027599081397, 0.00028304773150011897, 0.0001856272283475846, 0.00018418268882669508, 0.0001827493542805314"
img3.png,Waitress,"Wait, Server, Woman, Lady, Ser, T, Food, Car, Host, D","0.7937040328979492, 0.08497317135334015, 0.02591535449028015, 0.01634461060166359, 0.009913506917655468, 0.00983635988086462, 0.008028202690184116, 0.00596605334430933, 0.004984824452549219, 0.004399091470986605"
img4.png,Tank,"T, Arm, Battle, Military, C, Army, Car, Bul, Rob, Draw","0.9650620818138123, 0.009915185160934925, 0.0018923463067039847, 0.001618609414435923, 0.0015324687119573355, 0.001373696024529636, 0.0013418743619695306, 0.0012410309864208102, 0.0010050174314528704, 0.0007182536646723747"
img5.png,Dress,"D, Sh, Draw, Sk, Woman, F, Out, Lady, Cl, P","0.8636253476142883, 0.01968563348054886, 0.01863798312842846, 0.013635838404297829, 0.01139316987246275, 0.0075894868932664394, 0.005910698790103197, 0.005728845484554768, 0.004862008150666952, 0.002792016137391329"
img6.png,Hamburger,"Hamb, Bur, Sand, Che, Bun, H, Hot, Hamburg, B, Burg","0.6591702103614807, 0.238735631108284, 0.0360436886548996, 0.015261858701705933, 0.014337188564240932, 0.013680640608072281, 0.003858801908791065, 0.0037400792352855206, 0.001176868099719286, 0.0008410696755163372"
img7.png,Mirror,"Mir, Van, R, Chair, D, H, Frame, Bar, F, Do","0.9554550647735596, 0.0036969208158552647, 0.002386911539360881, 0.0023316186852753162, 0.0022776066325604916, 0.0021733075845986605, 0.0015291129238903522, 0.001248025568202138, 0.0011452526086941361, 0.001101378700695932"
img8.png,Tiger,"T, Cat, Z, St, Lion, Tig, Black, P, C, K","0.9064393639564514, 0.051137812435626984, 0.021653112024068832, 0.007252884097397327, 0.0029304297640919685, 0.001669708639383316, 0.0009007402113638818, 0.0007014972507022321, 0.0006190690910443664, 0.0005336709436960518"
img9.png,Guitar,"Gu, Ac, Uk, Ban, U, C, Musical, Vi, G, P","0.9622614979743958, 0.020285600796341896, 0.0075211855582892895, 0.0010920277563855052, 0.0006270987796597183, 0.00046602022484876215, 0.0004587952571455389, 0.0002939152764156461, 0.0002593793033156544, 0.00025736080715432763"
img10.png,Whale,"Wh, Dol, Sh, H, S, Or, Fish, Hi, D, Bo","0.9598842263221741, 0.023657677695155144, 0.003408211749047041, 0.001972521422430873, 0.0018675457686185837, 0.0013556929770857096, 0.0010475983144715428, 0.00042326797847636044, 0.00027328234864398837, 0.0002648743393365294"
