Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, Be, E, Se, P, F, G, Leg, S","0.4269584119319916, 0.17250679433345795, 0.0619916096329689, 0.04827911779284477, 0.036442987620830536, 0.03615938499569893, 0.011739234440028667, 0.010772527195513248, 0.00950672198086977, 0.008792280219495296"
img2.png,Umbrella,"Um, Par, Open, Sun, F, U, Pat, St, Un, P","0.9741299748420715, 0.015501235611736774, 0.0036532136145979166, 0.0009680051589384675, 0.0002975403913296759, 0.0002929274342022836, 0.00028614181792363524, 0.00022813212126493454, 0.0001818828022805974, 0.00017086308798752725"
img3.png,Waitress,"Wait, Server, Woman, T, Lady, Ser, Food, Car, D, Host","0.827787458896637, 0.0758025124669075, 0.02348252385854721, 0.00963720865547657, 0.009562211111187935, 0.008843598887324333, 0.006078111007809639, 0.005937311332672834, 0.003629405749961734, 0.00360116153024137"
img4.png,Tank,"T, Arm, Battle, Military, Army, Car, Rob, C, Bul, Pan","0.969186007976532, 0.008190860971808434, 0.0017439349321648479, 0.0015755139756947756, 0.0012366350274533033, 0.001227011438459158, 0.0010577499633654952, 0.001041351119056344, 0.0009189891279675066, 0.000607414694968611"
img5.png,Dress,"D, Sh, Draw, Sk, Woman, F, Cl, Out, Lady, P","0.8615444302558899, 0.01844838075339794, 0.017061961814761162, 0.015903498977422714, 0.01287904568016529, 0.00705713452771306, 0.0062767453491687775, 0.005942702759057283, 0.004313939716666937, 0.0038070385344326496"
img6.png,Hamburger,"Hamb, Bur, Sand, Che, Bun, H, Hamburg, Hot, B, Burg","0.6757277250289917, 0.23720276355743408, 0.02661341056227684, 0.020565249025821686, 0.014928770251572132, 0.007448239717632532, 0.0033835156355053186, 0.0020362355280667543, 0.0010730207432061434, 0.0006927942740730941"
img7.png,Mirror,"Mir, Van, D, Chair, H, Frame, F, Do, Bath, Bar","0.9500365257263184, 0.0035351314581930637, 0.003168871160596609, 0.0030002270359545946, 0.002195012755692005, 0.0018055683467537165, 0.0012703760294243693, 0.001174905919469893, 0.0010951325530186296, 0.001078154193237424"
img8.png,Tiger,"T, Cat, Z, St, Lion, Tig, Black, P, C, Leop","0.9269586801528931, 0.04335443675518036, 0.01166868768632412, 0.0071888696402311325, 0.0021084886975586414, 0.0013402370968833566, 0.0007230037008412182, 0.0004524441610556096, 0.0004385238862596452, 0.00042503190343268216"
img9.png,Guitar,"Gu, Ac, Uk, Ban, U, Musical, Vi, C, Mand, G","0.9706354141235352, 0.015206164680421352, 0.004494934342801571, 0.0008646015194244683, 0.0006035891710780561, 0.0004116120107937604, 0.00038970643072389066, 0.00036896663368679583, 0.0002457847585901618, 0.00024009116168599576"
img10.png,Whale,"Wh, Dol, Sh, S, H, Or, Fish, Hi, Fin, D","0.954886257648468, 0.030218888074159622, 0.0030155424028635025, 0.002559257671236992, 0.0016141035594046116, 0.0009713846375234425, 0.0007565151317976415, 0.00034907436929643154, 0.00028490618569776416, 0.00027185940416529775"
img11.png,Candle,"Cand, Stat, L, C, V, Ch, Figure, P, Bell, Lan","0.3404730558395386, 0.24909541010856628, 0.09678804874420166, 0.02193642593920231, 0.02044699713587761, 0.02044699713587761, 0.016301767900586128, 0.013835129328072071, 0.011833814904093742, 0.008326128125190735"
img12.png,Ghost,"Ghost, G, Ph, Hall, Spo, S, Spect, Gh, She, Sc","0.9585402011871338, 0.008759151212871075, 0.0045798285864293575, 0.004370102658867836, 0.0036229423712939024, 0.002956959418952465, 0.002163357799872756, 0.0020164710003882647, 0.0016076709143817425, 0.0013967686099931598"
img13.png,Dinosaur,"Din, Tr, D, T, I, Br, Ste, Sau, P, Di","0.9537029266357422, 0.007002657745033503, 0.005123253911733627, 0.0038975661154836416, 0.0037776504177600145, 0.0031074106227606535, 0.002169322222471237, 0.0015026454348117113, 0.0013897198950871825, 0.0011794400634244084"
img14.png,Tree,"Tree, Tre, Oak, Draw, P, Tr, Le, Plant, Branch, B","0.9681878685951233, 0.013918774202466011, 0.004114381968975067, 0.0014330443227663636, 0.001016180613078177, 0.0007434536819346249, 0.000682231446262449, 0.0005973817314952612, 0.0005835434421896935, 0.0005524877924472094"
img15.png,Pen,"Pen, P, In, Ball, Mark, St, Writing, B, F, No","0.8160232305526733, 0.1157367080450058, 0.03264503926038742, 0.010849623009562492, 0.003132849233224988, 0.002638123231008649, 0.0014683367917314172, 0.0007045157253742218, 0.0005795187898911536, 0.0005114235100336373"
img16.png,Scissors,"Sc, She, P, S, C, T, H, F, St, K","0.9938631057739258, 0.002748277736827731, 0.0006228804704733193, 0.0006037164712324739, 0.000424767640652135, 0.0002616917190607637, 0.00013470737030729651, 5.659481030306779e-05, 4.173039269517176e-05, 3.7700268876506016e-05"
