Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, Be, E, P, Se, Veg, F, Plant, G","0.6076850891113281, 0.0917467251420021, 0.04685964435338974, 0.029324015602469444, 0.018207695335149765, 0.01778591424226761, 0.01053780596703291, 0.009822314605116844, 0.009446028620004654, 0.008600706234574318"
img2.png,Umbrella,"Um, U, Par, Open, B, Sun, F, Un, The, St","0.985729455947876, 0.0037843796890228987, 0.0030887206085026264, 0.0008712136768735945, 0.00047738567809574306, 0.00034384801983833313, 0.00025753024965524673, 0.00020693137776106596, 0.00017021711391862482, 0.00015258161874953657"
img3.png,Waiter,"Wait, Server, Woman, Food, Lady, Host, Ser, D, Che, Man","0.7716406583786011, 0.09658215939998627, 0.04353298991918564, 0.012375349178910255, 0.008439254015684128, 0.007162302732467651, 0.006521350704133511, 0.0046605984680354595, 0.004588342737406492, 0.00383370416238904"
img4.png,Tank,"T, Arm, Battle, Army, Bul, Military, Pan, Draw, Car, War","0.9667704105377197, 0.0101682860404253, 0.0027154593262821436, 0.0017808416159823537, 0.001186296227388084, 0.0011319717159494758, 0.0009024866158142686, 0.0008679128950461745, 0.0008478076779283583, 0.0007481877109967172"
img5.png,Dress,"D, Sh, Draw, Sk, Cl, F, Woman, Un, Out, P","0.8785799741744995, 0.028022129088640213, 0.01795164868235588, 0.009313193149864674, 0.008283325470983982, 0.0058737569488584995, 0.0037628698628395796, 0.003373014973476529, 0.003373014973476529, 0.002078054007142782"
img6.png,Hamburger,"Hamb, Bur, Sand, Che, H, Bun, Hamburg, Hot, B, Food","0.6570648550987244, 0.24939370155334473, 0.04910853132605553, 0.01087232120335102, 0.0071861655451357365, 0.006698242854326963, 0.00406268984079361, 0.0033945043105632067, 0.0013822605833411217, 0.0006478525465354323"
img7.png,Mirror,"Mir, Chair, Bath, D, H, Bar, Frame, F, Picture, C","0.9514186978340149, 0.0034313516225665808, 0.002303700428456068, 0.0022328230552375317, 0.0020171874202787876, 0.0018510752124711871, 0.001242753234691918, 0.0012234861496835947, 0.0008743860526010394, 0.000796137610450387"
img8.png,Tiger,"T, Cat, Z, Tig, St, Lion, C, Leop, Black, P","0.9298009872436523, 0.02679179236292839, 0.020703094080090523, 0.0036543128080666065, 0.003150214673951268, 0.002165108686313033, 0.0011771491263061762, 0.0011058292584493756, 0.0010469781700521708, 0.0007084208773449063"
img9.png,Guitar,"Gu, Ac, Uk, Ban, String, Musical, G, U, P, Str","0.9698169231414795, 0.014611294493079185, 0.005089132115244865, 0.00048458852688781917, 0.0004412228590808809, 0.0003833410737570375, 0.0003490359813440591, 0.00033046063617803156, 0.00024366640718653798, 0.0002236008585896343"
img10.png,Whale,"Wh, Dol, S, Sh, Fish, Draw, Or, H, The, Blue","0.9580410122871399, 0.027177533134818077, 0.0029785989318042994, 0.001710465527139604, 0.0013217453379184008, 0.0007472471334040165, 0.0006803761934861541, 0.0004977738717570901, 0.00020111881894990802, 0.00019955370225943625"
img11.png,Statue,"Stat, Cand, L, Ch, V, C, P, Bell, Lan, Tower","0.3657706677913666, 0.20678798854351044, 0.08420518785715103, 0.033494509756565094, 0.023020418360829353, 0.017513010650873184, 0.01645195111632347, 0.012713083066046238, 0.012515983544290066, 0.011395934037864208"
img12.png,Ghost,"Ghost, Hall, G, Ph, Spect, S, Gh, Spo, Sc, Cart","0.9196447134017944, 0.02096254751086235, 0.018938085064291954, 0.005686243996024132, 0.005018092226237059, 0.004127770662307739, 0.0025232555344700813, 0.002192242071032524, 0.0016419135499745607, 0.0013296621618792415"
img13.png,Dinosaur,"Din, D, Draw, I, Tr, Un, P, G, T, Br","0.9658118486404419, 0.00250889896415174, 0.002489374717697501, 0.0021797693334519863, 0.0021797693334519863, 0.0014295275323092937, 0.001332466141320765, 0.001322096912190318, 0.0012615537270903587, 0.001045864773914218"
img14.png,Tree,"Tree, Tre, Oak, Tr, Apple, Draw, Plant, Le, Branch, B","0.9553630352020264, 0.02429368533194065, 0.0035549516323953867, 0.0010426639346405864, 0.0010345499031245708, 0.0009493562392890453, 0.0008918376988731325, 0.0006731944740749896, 0.000647404755000025, 0.0004699654527939856"
img15.png,Pen,"Pen, P, In, Mark, Ball, St, Writing, I, Draw, White","0.6742721199989319, 0.22235135734081268, 0.050789836794137955, 0.012446585111320019, 0.004578842781484127, 0.003650571685284376, 0.0024318050127476454, 0.0014749643160030246, 0.0013221495319157839, 0.0008876491338014603"
img16.png,Scissors,"Sc, She, S, C, P, T, The, H, This, Tool","0.9919145107269287, 0.0019756292458623648, 0.0019450000254437327, 0.000940540514420718, 0.0003101573383901268, 0.0001584128476679325, 8.154395618475974e-05, 7.541583181591704e-05, 6.301228859229013e-05, 6.301228859229013e-05"
img17.png,Umbrella,"Um, C, Can, Walk, St, P, U, Cro, Walker, Snow","0.9106879234313965, 0.027933461591601372, 0.024651193991303444, 0.018607696518301964, 0.006792117841541767, 0.0022223724517971277, 0.0014688984956592321, 0.00041432183934375644, 0.00032267416827380657, 0.0003055017732549459"
img18.png,Comb,"Com, Br, H, E, Sc, P, Raz, C, To, W","0.5988011956214905, 0.24961747229099274, 0.05314662680029869, 0.008086874149739742, 0.007305881008505821, 0.005471852142363787, 0.005221277941018343, 0.0034241974353790283, 0.0032167360186576843, 0.003166865324601531"
img19.png,Thermometer,"Th, Tem, T, Me, St, R, Meter, G, Mer, S","0.9176305532455444, 0.01155126467347145, 0.006581711582839489, 0.005288554355502129, 0.003084786469116807, 0.0021874408703297377, 0.0019004818750545382, 0.0016903234645724297, 0.0014123180881142616, 0.0013688657199963927"
img20.png,Water,"Water, P, F, Well, Dr, Br, Draw, Spring, S, H","0.3717423975467682, 0.30340731143951416, 0.0803949311375618, 0.0743531584739685, 0.024711374193429947, 0.014755835756659508, 0.009452943690121174, 0.00719141960144043, 0.005179785657674074, 0.003730859374627471"
img21.png,Grapes,"G, Gra, B, W, F, Cl, V, The, Ber, P","0.5803605318069458, 0.3465490937232971, 0.020649932324886322, 0.013542557135224342, 0.010881749913096428, 0.006248863413929939, 0.0012019702699035406, 0.0008196724811568856, 0.0007011030684225261, 0.0006043885368853807"
img22.png,Fruit,"F, St, P, Cher, Pe, Apple, Heart, Pear, Pom, Mel","0.2714965045452118, 0.24336788058280945, 0.08677549660205841, 0.03880840167403221, 0.03293626382946968, 0.032173290848731995, 0.029988806694746017, 0.026259077712893486, 0.026054728776216507, 0.017767779529094696"
img23.png,Bread,"B, Lo, S, Sand, Toast, Bun, Break, Pie, F, P","0.9407826662063599, 0.026687949895858765, 0.009972558356821537, 0.0052551692351698875, 0.0049367742612957954, 0.0010760260047391057, 0.0005538907134905457, 0.0004737678391393274, 0.0004556180792860687, 0.00040523509960621595"
img24.png,Football,"Football, Ball, American, Foot, Soccer, E, Sports, Draw, P, K","0.9043035507202148, 0.04296088591217995, 0.02061285823583603, 0.005768877454102039, 0.004027325659990311, 0.002461854601278901, 0.0009640762582421303, 0.0008246180950663984, 0.0006943980697542429, 0.0005986085161566734"
img25.png,Pig,"P, Cow, Hog, Sw, Cal, Baby, Walk, Draw, Ba, She","0.9099077582359314, 0.017194563522934914, 0.010593263432383537, 0.0068931677378714085, 0.0045206500217318535, 0.003281639888882637, 0.0027205750811845064, 0.002595990663394332, 0.00222046859562397, 0.002186043420806527"
img26.png,Apple,"Apple, F, Pear, Orange, Pom, Pe, Gra, Draw, Cher, App","0.8872116208076477, 0.05943947285413742, 0.009856031276285648, 0.004140828736126423, 0.004076631274074316, 0.0037998382467776537, 0.0031997847836464643, 0.003005919512361288, 0.0024726022966206074, 0.001895809662528336"
img27.png,Hand,"Hand, F, Pal, Glo, Human, Left, Right, Draw, Arm, P","0.9067656993865967, 0.023238759487867355, 0.019115682691335678, 0.008286034688353539, 0.008221551775932312, 0.005562980193644762, 0.005065151955932379, 0.0031696909572929144, 0.0010954159079119563, 0.001029047998599708"
img28.png,Towel,"Tow, Bl, Rob, Hand, Cl, Sh, S, R, D, Sc","0.83519047498703, 0.04290163144469261, 0.015537939965724945, 0.008514088578522205, 0.006682784762233496, 0.005327980499714613, 0.0050839949399232864, 0.0045930068008601665, 0.004348571412265301, 0.0038077360950410366"
img29.png,Lion,"Lion, Draw, L, Cat, T, Ro, The, C, P, S","0.9872547388076782, 0.0029749898239970207, 0.002159611089155078, 0.0007121640956029296, 0.0004562294634524733, 0.0003694659098982811, 0.000366590655175969, 0.00023854510800447315, 0.00023301922192331403, 0.00022061815252527595"
img30.png,Glass,"G, Cup, Dr, T, Water, M, W, P, Em, C","0.7123175859451294, 0.16656720638275146, 0.0473509281873703, 0.013566266745328903, 0.012352227233350277, 0.007375851273536682, 0.005312626715749502, 0.0036799488589167595, 0.0036799488589167595, 0.0034033963456749916"
img31.png,Fork,"F, Pl, Silver, Ut, Spo, E, D, St, For, The","0.9518383145332336, 0.014680501073598862, 0.00804425124078989, 0.00726737454533577, 0.0054430123418569565, 0.0007541003287769854, 0.0006920013693161309, 0.0005919001414440572, 0.0005781887448392808, 0.0003646590921562165"
img32.png,Plant,"Plant, F, Flow, P, Pl, Pot, Plan, Le, V, Flor","0.33214321732521057, 0.25867339968681335, 0.1805831342935562, 0.0866447389125824, 0.051737938076257706, 0.01760294660925865, 0.0160276647657156, 0.014255299232900143, 0.004181066062301397, 0.003520810976624489"
img33.png,Car,"Car, Gar, House, Sh, Park, Drive, Ve, Por, H, T","0.5876442790031433, 0.3564242720603943, 0.017470205202698708, 0.0044518038630485535, 0.0033082994632422924, 0.0027001553680747747, 0.002576505998149514, 0.0014118090039119124, 0.0013899208279326558, 0.0009933316614478827"
img34.png,Can,"Can, C, T, Jar, S, Food, P, Tom, Container, Cup","0.7342687249183655, 0.1491757333278656, 0.020031630992889404, 0.016477569937705994, 0.012245089747011662, 0.004540048073977232, 0.004469661042094231, 0.003913765773177147, 0.0031943225767463446, 0.0021783385891467333"
img35.png,Table,"Table, D, Des, T, Chair, Draw, F, Square, C, P","0.9624236822128296, 0.00813371129333973, 0.007945293560624123, 0.004491861443966627, 0.004089886788278818, 0.0011357205221429467, 0.0009944700868800282, 0.0008116628741845489, 0.000705184880644083, 0.0006888493080623448"
