Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, P, Be, E, Se, F, N, K, Leg","0.32829272747039795, 0.14454533159732819, 0.09479515254497528, 0.0755772814154625, 0.052761442959308624, 0.0427275188267231, 0.026530122384428978, 0.012531940825283527, 0.010552952997386456, 0.009240473620593548"
img2.png,Umbrella,"Um, Par, U, Open, Sun, F, Un, Sh, Pat, P","0.9800753593444824, 0.012146055698394775, 0.0006142393685877323, 0.0005336604081094265, 0.0005013275658711791, 0.0004600440734066069, 0.000287888222374022, 0.000287888222374022, 0.0002856478386092931, 0.00016792370297480375"
img3.png,Waitress,"Wait, Server, Woman, Lady, Ser, D, Food, Car, T, Host","0.7609779834747314, 0.10139050334692001, 0.03317484259605408, 0.02859850600361824, 0.010039019398391247, 0.007118730340152979, 0.006431237328797579, 0.0054581197910010815, 0.005087526980787516, 0.00325919222086668"
img4.png,Tank,"T, Arm, Rob, Battle, Car, Military, Army, C, Bul, Sh","0.962486207485199, 0.005590575747191906, 0.00387247814796865, 0.0021722635719925165, 0.0018008697079494596, 0.0013807746581733227, 0.0010504379170015454, 0.0008573425002396107, 0.0008440506062470376, 0.0007806192734278738"
img5.png,Dress,"D, Woman, Sh, Draw, Lady, Sk, F, Out, Cl, P","0.881333589553833, 0.020089277997612953, 0.01199585571885109, 0.010180750861763954, 0.00963893998414278, 0.009054947644472122, 0.007684833370149136, 0.006624740548431873, 0.005323128309100866, 0.002740111667662859"
img6.png,Hamburger,"Hamb, Bur, Sand, Bun, H, Hamburg, Che, Hot, Burg, B","0.6004152297973633, 0.3213791251182556, 0.028081795200705528, 0.015752457082271576, 0.01207782793790102, 0.004141503479331732, 0.0026531468611210585, 0.0017536228988319635, 0.0010309017961844802, 0.0010228793835267425"
img7.png,Mirror,"Mir, D, Bar, Chair, Van, P, Frame, H, Ref, T","0.9300482273101807, 0.004842465743422508, 0.0046569532714784145, 0.0036268385592848063, 0.003251077374443412, 0.0024732891470193863, 0.002115516224876046, 0.002066510496661067, 0.0016347443452104926, 0.001488451729528606"
img8.png,Tiger,"T, Cat, St, Z, Lion, Tig, P, Black, Tab, K","0.9272787570953369, 0.042035069316625595, 0.013226920738816261, 0.005557046737521887, 0.0021592355333268642, 0.0011831633746623993, 0.001102829584851861, 0.0006955459248274565, 0.0005416916683316231, 0.0003416406689211726"
img9.png,Guitar,"Gu, Ac, Uk, Vi, Musical, U, Inst, Ban, G, String","0.976471483707428, 0.009134610183537006, 0.00399061618372798, 0.0014008379075676203, 0.000519381370395422, 0.0005113290972076356, 0.000495597196277231, 0.0004373629635665566, 0.00036829651799052954, 0.0003275696944911033"
img10.png,Whale,"Wh, Dol, S, H, Sh, F, Fish, B, Ele, D","0.9513842463493347, 0.026988694444298744, 0.007854157127439976, 0.0024714202154427767, 0.0021472072694450617, 0.0006347132730297744, 0.0005140064167790115, 0.00038799241883680224, 0.0003166701935697347, 0.000292872020509094"
img11.png,Candle,"Cand, Stat, L, Ch, V, C, Figure, P, Bell, F","0.2982502281665802, 0.27583637833595276, 0.05872894823551178, 0.04330401122570038, 0.029995813965797424, 0.02013823762536049, 0.01709109917283058, 0.016436349600553513, 0.012119404040277004, 0.00859394483268261"
