Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Viro the 1,"V, P, F, Leg, Corn, Un, Pe, K, C, Se","0.06912610679864883, 0.06294003874063492, 0.04000712186098099, 0.03671259805560112, 0.035306163132190704, 0.032398756593465805, 0.030198959633708, 0.026237310841679573, 0.026033131405711174, 0.025629524141550064"
img2.png,Umbrella,"Um, Par, um, St, T, , I, P, D, An","0.8438894748687744, 0.012813784182071686, 0.012615125626325607, 0.011486203409731388, 0.008081553503870964, 0.007244256790727377, 0.006912518292665482, 0.0062939198687672615, 0.005136947613209486, 0.0037582709919661283"
img3.png,Waiter,"Wait, C, S, wait, T, D, , A, W, The","0.4648537337779999, 0.1462727040052414, 0.1374104917049408, 0.04531317204236984, 0.03641015663743019, 0.023143703117966652, 0.0168005283921957, 0.008382094092667103, 0.004314732737839222, 0.0037487042136490345"
img4.png,Tank,"T, tank, W, C, B, F, Machine, D, A, De","0.9286406636238098, 0.011242030188441277, 0.0063062068074941635, 0.00587803078815341, 0.003297276794910431, 0.0028424300253391266, 0.0027122655883431435, 0.0017926982836797833, 0.0017106046434491873, 0.0014517713570967317"
img5.png,Dress,"D, , T, S, dress, F, Sk, P, Sh, C","0.4955635368824005, 0.12826944887638092, 0.07659318298101425, 0.03294231742620468, 0.016180722042918205, 0.014964722096920013, 0.010694805532693863, 0.009005927480757236, 0.008329122327268124, 0.005906232167035341"
img6.png,Burger,"Bur, Hamb, B, S, Ex, In, , P, W, bur","0.5596949458122253, 0.19042663276195526, 0.01960587687790394, 0.01082739420235157, 0.008906371891498566, 0.008498518727719784, 0.007558739744126797, 0.007441551890224218, 0.007383641321212053, 0.007326181046664715"
img7.png,Mirror,"Mir, W, P, S, Picture, T, R, L, , G","0.9084417223930359, 0.006414786912500858, 0.006414786912500858, 0.006169040221720934, 0.004767064470797777, 0.004620396997779608, 0.004273169208317995, 0.00420692004263401, 0.003771058516576886, 0.0030065500177443027"
img8.png,Tiger,"T, Cat, St, P, Black, S, Z, V, F, C","0.8916729688644409, 0.04010644182562828, 0.0048654633574187756, 0.00475275469943881, 0.0026869638822972775, 0.0025840282905846834, 0.002524169161915779, 0.0025045261718332767, 0.0024850356858223677, 0.002175969770178199"
img9.png,Guitar,"Gu, guitar, T, , C, Ac, Str, F, Ex, P","0.9401075839996338, 0.008457526564598083, 0.006091727875173092, 0.003933115396648645, 0.003063113195821643, 0.0019318812992423773, 0.0017182508017867804, 0.001639566384255886, 0.0015163510106503963, 0.0013914818409830332"
img10.png,Whale,"Wh, wh, C, T, Sh, Ex, W, Se, H, Dol","0.8090545535087585, 0.11035240441560745, 0.005802949424833059, 0.004449276253581047, 0.00424552895128727, 0.004019585903733969, 0.0039264727383852005, 0.0035196670796722174, 0.0030819233506917953, 0.002101689111441374"
img11.png,"Cand, a, cand","Cand, Stat, G, W, H, T, C, M, D, B","0.3486921191215515, 0.07719825953245163, 0.06350155174732208, 0.05827230587601662, 0.049070194363594055, 0.03479598090052605, 0.018918246030807495, 0.01394944079220295, 0.012406889349222183, 0.011746605858206749"
