Image File,Inference Result
img1.png,COYAFF OTO VOO/O POIA:WIOY
img2.png,AUTOIIOIITASOO:POOOEOOY
img3.png,CEIAOIDIO MOI WDOSCELDO CEAS
img4.png,WIGENTE:EAR. WOOEEAT FOO/LANIE
img5.png,Comoer'O
img6.png,"WEBIICI
YIIWIYO
EWIA"
img7.png,BALIES
img8.png,CEOMEPELIETY AI
img9.png,BTDEEUIIOOLLUWGARE. LIYG.
img10.png,"ODGREAPI WOME MOIIU, SAFOEE,"
img11.png,TY
img12.png,OO LIGO LAR. O.EEEEEE. LWAUHO
img13.png,TIA FTELOE TIN YFARD HAS TIDO BA
img14.png,PRELI-O
img15.png,CONOIRE
img16.png,HIG AELI AMP-QI PIEUF LAK -EAP
img17.png,
img18.png,DEROHO.
img19.png,"The WICOSS, OU, A.O YA BRI, BRI."
img20.png,YCII DEYIIYEIA DY SAOAYOEE
img21.png,Chraple.
img22.png,CURITICE. AI WAGIED DINOEE WAGHV
img23.png,"OB-TYO-MINI,O BEAOI OD,"
img24.png,DHICOTUR.EE.FT.MEV.K OEEOU
img25.png,PEE OTREO-O FERI
img26.png,CMEYNNELOO A BAR YEO TIERE: A
img27.png,HEROI TOARU WIN GAPEE/O/EIEUER
img28.png,DASYIOREAI-FEEE-POWOEE HE W
img29.png,DYNO TO SI BTIES TET BIEOAY
img30.png,FEEAEEMOOLIAEROYOUAPA
img31.png,LETOO
img32.png,"DINOI.ER LOYO, WO O FEO: LET"
img33.png,VOS PHOOLL GIMN PAPMI
img34.png,"OLDER (SII: WOYEE PYO,O BASIY"
img35.png,FECAIER WHUDDYTT: AOO FICA-
img36.png,OUN LAT O MEEOOOO DRIO PORE PO
img37.png,TUOOY OTAOEE MIAGT OEAA FOEE
img38.png,DIN TO ASTEDA G AM BOT G LIAP GA
img39.png,OSSY:OASSOO
img40.png,VIO WOOO LAERT VOOO LARI FAND
img41.png,VOLLTAQOUMSRILO WAPFYO VIAR
img42.png,YELAETIOU FOIDL AUWU
img43.png,DWETEE
img44.png,YOALE PEEYWLLF. BUE MOAT.
img45.png,"LAPY OT Y. HAOEE OL, TNAP OO"
img46.png,DOLYA LIGA TIAAOSSEE LAOO TI
img47.png,"CYLAR WOE LARPO TIEEAA,E, FE"
img48.png,TAV LOIAMS TIOIO MOIA OYIO
img49.png,"RUM TAHTORED, AN GLELLIOD, BIY"
img50.png,"AMEDO ANNOTY,O TIELFU BOOO"
img51.png,MICROIDO LIONTOO MIS
img52.png,FETUTO
img53.png,DRAFLAN
img54.png,BLEIA VOOLEA ROME AGA BEEYD SO
img55.png,EASAOA TILLEO FEE OEROYO SATO
img56.png,EEO
img57.png,JOLO
img58.png,Bridge
img59.png,TARTYYTUICIO
img60.png,DETO LDUHAA POSTO
img61.png,A
img62.png,DAAIIOIDWOYH LTVAZ TEI AI P
img63.png,DAS TAME FINAL OI FOS GET RAA TOU W
img64.png,"FWERELAITMATO,"
img65.png,"LETUY - BOTU- FU,C, SA, D.P"
img66.png,Vol-HOUT. PWO.D.I.A.B.O
img67.png,STELION FIRI
img68.png,WIE HARLISO.METALO
img69.png,AOYEDOU BREEEO: A MARITEEO WOIE
img70.png,SIDETIE LDYA FATO TIIERYES. TEE
img71.png,MUI TIS PIOY WEEI POWO TITY PA
img72.png,"PREMOTAOO LINEEAO, BER SEEAO"
img73.png,"COS TAO FESOME,A/ TAPU A LEE RAG"
img74.png,"POTOOREM BOFFREWO, TAME MAIN TO"
img75.png,AEEOOOSO BOOOG A FAL OAYN FO
img76.png,"OREIL,LIST EOYA OFFOIAD, TI"
img77.png,"FAT YOAA MLAA, AOOT YOAROE, W"
img78.png,FELIOV BOO:P.
img79.png,WEROIET TLEXY LUEE
img80.png,YLLOE MOLYGE NWOO - PEI-
img81.png,"ARIOLE, SAOO DIOO WIE OM PACEE"
img82.png,DIII
img83.png,"YIOTOSA,EO PEANTEEU"
img84.png,PASEEEEOOOAOIO.OOEO
img85.png,TRINNOD PEAR BILLS MIOCEEA LAN
img86.png,YTHUA
img87.png,YMEOGAE WOOOIE HAMA-EEY LAAM
img88.png,CUOER MERIA SO.O.R Y.O
img89.png,TIMEE
img90.png,AOLNDYAZO LIE SAFFWD WOATS M
img91.png,WOOO.EIOYO AOYEE.SARIAN.T
img92.png,"BRILLO MAINTDAOT PREEIMt, O/"
img93.png,"PLING, MO.OTII PERIM TAR."
img94.png,"TAR, TOO PART, ANN GIO,O ALEL,"
img95.png,TAMOA WOLYOO POIAS FAT WLOO
img96.png,"TAIAEEII, SASEET, FEAIORE,"
img97.png,MESTOCERAAMEO FOR OAOI CWOAAO C
img98.png,"POAS WAFEOOI, WRIY AO-I, TO"
img99.png,"TICOOEE CREFOEEO,OOE,OO BER"
img100.png,PHAP
img101.png,"BOYAROHT/KOSSV/FODKr, T"
img102.png,CERAT YU-TRRYYIAN-IAMANN
img103.png,ESTERO MOEE TI OO PUY.R O A WAT
img104.png,DERYTEA
img105.png,PEYGEAOYT WIEOAU.YOOO
img106.png,"DIA FYDOAAOO VOIAROY DIN,C E"
img107.png,A:ASST
img108.png,EIEOOAR/WOIEIO-OIAO
img109.png,O
img110.png,PERIEODVIA GOT RHILLAR-O. BEH
img111.png,Building
img112.png,TICOYETYESSA TAR OEE
img113.png,OAROATER WEO.EEAO:RIO.EOO.
img114.png,"ACLOREED TGOI, SO TIAOYE"
img115.png,FYELFUR
img116.png,WOE CELO YE WE RIOG SEEK
img117.png,PYOAAUO
img118.png,"MERARILEEO,BIE,LIUIE MOS: PRETT-"
img119.png,"WOLLTANLYNOO: COHUANELA
CL"
img120.png,Poypi
img121.png,OEASOOAEL-OIY A PRIEEIA
img122.png,CIEOARl
img123.png,"BHI: 6: LOS TEL AI SER TAP LEE,"
img124.png,SOSAO
img125.png,"DAAOREM,BOLU TTO DA,O,ROO"
img126.png,OTTA
img127.png,Part
img128.png,BUAREEAOJAA BVA WYBIQWO RA
