Image File,Inference Result
img1.png,"The word ""picture"" appears to be a unique label for a graphic representation. Please, use"
img2.png,A single umbrella a single pole.
img3.png,Waiter
img4.png,Tank
img5.png,Woman
img6.png,Hamburger picture on a white paper.
img7.png,Mirror
img8.png,Tiger
img9.png,Guitar
img10.png,Whale
img11.png,Candle
img12.png,Ghost
img13.png,Dinosaur
img14.png,Tree drawing
img15.png,Pen and ink
img16.png,Scissors
img17.png,Canopy
img18.png,Comb
img19.png,Thermometer
img20.png,Water pump
img21.png,Grape
img22.png,Image
img23.png,Bread
img24.png,Football
img25.png,Running dog
img26.png,Apple
img27.png,Hand
img28.png,Picture of white table cloth and black chair.
img29.png,Lion
img30.png,Wine glass
img31.png,Fork
img32.png,Flowers in vase
img33.png,Garage.
img34.png,Can
img35.png,Table
img36.png,This picture is a black and white drawing of a waterfall.
img37.png,
img38.png,Boot
img39.png,Foot
img40.png,Chair
img41.png,Banana
img42.png,Ring
img43.png,Games
img44.png,Calendar
img45.png,Knives
img46.png,Vest
img47.png,Picture
img48.png,Brush
img49.png,Ball
img50.png,Duck
img51.png,Fireplace
img52.png,Pineapple
img53.png,Fan
img54.png,Window
img55.png,Vase and lamp.
img56.png,Percussion.
img57.png,Dead
img58.png,A bridge.
img59.png,Drawing
img60.png,Dog
img61.png,"The image contains a detailed illustration of boats. From the smallest to the largest, the image capt"
img62.png,4 girls with shorts.
img63.png,A. The picture is a picture of two snakes intertwine. They are of opposite colors
img64.png,Van
img65.png,Flowers
img66.png,Officer in uniform
img67.png,Book
img68.png,Draw it.
img69.png,Map
img70.png,Seem
img71.png,Picture of microscopic view.
img72.png,Bowl
img73.png,Van
img74.png,Helicopter
img75.png,Bottle
img76.png,Scarf
img77.png,"The star, with, a white sky and a yellow grass. The picture with a simple symbolism"
img78.png,Drawing of a tree beside a pole.
img79.png,Cow
img80.png,Head
img81.png,Glove
img82.png,This is a picture of an owl on a branch.
img83.png,Pipes
img84.png,Number
img85.png,Tent
img86.png,Light bulb
img87.png,Camel
img88.png,Drawing
img89.png,Fish
img90.png,Wheel
img91.png,Shoe
img92.png,Sandwich
img93.png,Spider and web
img94.png,Belt
img95.png,Toilet
img96.png,Wheel bar
img97.png,Ruler
img98.png,Tractor
img99.png,Queenship painting
img100.png,Words
img101.png,Church
img102.png,Anchor
img103.png,An electric pepper shaker
img104.png,One
img105.png,Pyramid
img106.png,Typing
img107.png,Do not use pictures.
img108.png,Basket
img109.png,Letter
img110.png,Nose
img111.png,Stack
img112.png,Horse
img113.png,Key
img114.png,Man
img115.png,Crucifixion
img116.png,Wheelchair
img117.png,BROKEN
img118.png,Cat
img119.png,Art
img120.png,Chinese
img121.png,Horse
img122.png,Drawing
img123.png,Slave
img124.png,This is a depiction of a pirate character. He is armed with a sword in his right
img125.png,Clock
img126.png,Pumpkin
img127.png,Sock
img128.png,Closing door.
img129.png,Portrait
img130.png,"Baby

Baby."
img131.png,Bat
img132.png,Leaf
img133.png,Slip on shoes
img134.png,Mountain
img135.png,Pole and wires
img136.png,Selfie.
img137.png,Ear
img138.png,Door
img139.png,House
img140.png,"Screw, nails, scorches, scrutes, scrawfs, scrap"
img141.png,Lens
img142.png,Vegetable
img143.png,One word: Vase
img144.png,Pencil
img145.png,Elephant
img146.png,String
img147.png,Bench
img148.png,Zombie gorilla
img149.png,Man
img150.png,The picture shows an artist on a white canvas painting a gray seal. The seal is standing
img151.png,The picture was drawn using one word. The word 'drawn' was used in place of '
img152.png,Hearts
img153.png,"The picture contains simple, rectilinear and clear drawings of two and half. The color"
img154.png,Bell
img155.png,Star.
img156.png,Hammer
img157.png,Pillow
img158.png,Spoon
img159.png,Pipe
img160.png,Picture
img161.png,FLOWER
img162.png,Kite
img163.png,Suit
img164.png,Cake
img165.png,Hat
img166.png,Crown
img167.png,Piano
img168.png,Wires stick to form heart.
img169.png,A lady in an evening gown.
img170.png,Butterfly
img171.png,Heart
img172.png,Skis
img173.png,Staffer
img174.png,Volcano
img175.png,Pear
img176.png,
img177.png,Saw
img178.png,Camera
img179.png,Bed
img180.png,Picture
img181.png,Broom
img182.png,Drawing
img183.png,Person
img184.png,Cowboy
img185.png,A monkey on a seat.
