Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, E, Be, P, Se, F, S, Ma, Pod","0.4391770660877228, 0.15059439837932587, 0.060372136533260345, 0.05123716592788696, 0.03867584466934204, 0.02988637425005436, 0.0156264528632164, 0.012853969819843769, 0.010010682046413422, 0.009702685289084911"
img2.png,Umbrella,"Um, Par, Open, Sun, Pat, St, F, U, Can, An","0.9643269777297974, 0.020974457263946533, 0.004362271632999182, 0.00155541580170393, 0.00048184534534811974, 0.000463386153569445, 0.00039635514258407056, 0.0003932707186322659, 0.0003637159534264356, 0.0002945461601484567"
img3.png,Waitress,"Wait, Server, Woman, Lady, T, Ser, Car, Food, D, Host","0.7944674491882324, 0.08243805170059204, 0.03601451590657234, 0.017689736559987068, 0.009693174622952938, 0.008825737051665783, 0.006457047071307898, 0.004104348365217447, 0.0034833152312785387, 0.003456207923591137"
img4.png,Tank,"T, Arm, Military, Battle, Rob, Army, Car, C, Draw, Pan","0.9542094469070435, 0.011733473278582096, 0.0024594697169959545, 0.0021704742684960365, 0.0020389717537909746, 0.0019304597517475486, 0.0018710659351199865, 0.0016129595460370183, 0.0013062144862487912, 0.0010015093721449375"
img5.png,Dress,"D, Sh, Draw, Woman, Sk, Out, F, Cl, Lady, P","0.8478431701660156, 0.021060161292552948, 0.018013712018728256, 0.014139123260974884, 0.011097924783825874, 0.0092005031183362, 0.007931329309940338, 0.0075092315673828125, 0.005041459575295448, 0.0033322013914585114"
img6.png,Hamburger,"Hamb, Bur, Sand, Bun, Che, H, Hamburg, Hot, B, Draw","0.6446745991706848, 0.2193395048379898, 0.04526326060295105, 0.028325026854872704, 0.023299532011151314, 0.010339104570448399, 0.004516819957643747, 0.004243159666657448, 0.002201322466135025, 0.0011243254411965609"
img7.png,Mirror,"Mir, Van, D, Chair, Frame, Do, F, H, Bath, Medicine","0.9169396758079529, 0.006680325139313936, 0.006082505453377962, 0.004020290449261665, 0.002741600153967738, 0.0024006252642720938, 0.0022202155087143183, 0.0021185441873967648, 0.0019593331962823868, 0.0017426669364795089"
img8.png,Tiger,"T, Cat, Z, St, Lion, Tig, Black, P, Beng, Leop","0.8983923196792603, 0.0461481511592865, 0.025886766612529755, 0.011221082881093025, 0.0034761291462928057, 0.002333762589842081, 0.0013719482813030481, 0.0008256530272774398, 0.0005993598606437445, 0.0005719130858778954"
img9.png,Guitar,"Gu, Ac, Uk, C, Ban, Musical, U, G, D, A","0.9494454860687256, 0.031000493094325066, 0.004904990084469318, 0.0008932651835493743, 0.0008725725929252803, 0.0007233881042338908, 0.0005858174990862608, 0.0005129589699208736, 0.0004526847042143345, 0.00044566651922650635"
img10.png,Whale,"Wh, Dol, Sh, H, S, Or, Fish, Hi, Draw, B","0.9672194123268127, 0.01638391986489296, 0.0028029584791511297, 0.0023419593926519156, 0.0020667717326432467, 0.0013984477845951915, 0.0006205574609339237, 0.0004986319108866155, 0.00026899174554273486, 0.0002526943280827254"
img11.png,Candle,"Cand, Stat, L, Ch, V, C, Figure, P, Bell, Cross","0.28696736693382263, 0.2435460388660431, 0.07143183052539825, 0.04400787129998207, 0.027112461626529694, 0.02587089128792286, 0.021956339478492737, 0.014740790240466595, 0.011660924181342125, 0.008531315252184868"
img12.png,Ghost,"Ghost, G, Hall, Ph, Spo, Spect, S, Gh, Sc, She","0.9300287365913391, 0.015753939747810364, 0.008301742374897003, 0.008046325296163559, 0.004767289850860834, 0.004141893237829208, 0.0038606689777225256, 0.003328104503452778, 0.0019261593697592616, 0.0018236510222777724"
img13.png,Dinosaur,"Din, Tr, I, D, T, Ste, P, Sau, G, Br","0.9327589273452759, 0.0186171717941761, 0.005251213908195496, 0.00521034887060523, 0.003963824361562729, 0.0028999957721680403, 0.0026820579078048468, 0.002366907661780715, 0.002056404948234558, 0.0016395089915022254"
img14.png,Tree,"Tree, Tre, Oak, Draw, P, Tr, Plant, Le, B, Branch","0.9526174068450928, 0.016910985112190247, 0.008842113427817822, 0.002166853053495288, 0.0018679441418498755, 0.0012060352601110935, 0.0011241486063227057, 0.0010981076629832387, 0.0008552070939913392, 0.000748844351619482"
