Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, Se, Be, F, P, Pod, Gra, Leg, C","0.21316371858119965, 0.18811632692813873, 0.10802610963582993, 0.04793630167841911, 0.04398881644010544, 0.0416477769613266, 0.02429293282330036, 0.023180479183793068, 0.022292448207736015, 0.012311059981584549"
img2.png,Umbrella,"Um, Par, U, Sun, Can, Open, St, Hat, T, Pat","0.9768670201301575, 0.009138310328125954, 0.007006585132330656, 0.0008433805778622627, 0.0005887745064683259, 0.0004444303340278566, 0.0003251521848142147, 0.0002869458112400025, 0.00019721475837286562, 0.0001867191749624908"
img3.png,Server,"Server, Wait, Ser, Man, Food, Lady, Woman, R, Car, Serv","0.31983086466789246, 0.15107740461826324, 0.07837792485952377, 0.04904765263199806, 0.048665955662727356, 0.04571743682026863, 0.04261333867907524, 0.03267277777194977, 0.025051089003682137, 0.02466270700097084"
img4.png,Tank,"T, Arm, Car, C, Ve, Army, Rob, Military, Sold, Battle","0.9109334945678711, 0.023899195715785027, 0.0076985531486570835, 0.005948980804532766, 0.005291133187711239, 0.0032092342153191566, 0.0027450034394860268, 0.0026398443151265383, 0.0015640559140592813, 0.0015398074174299836"
img5.png,Dress,"D, Cl, Draw, Woman, Out, Sh, Su, Sk, S, Lady","0.697027862071991, 0.055455200374126434, 0.04057188704609871, 0.028103327378630638, 0.02499561570584774, 0.021716568619012833, 0.013484123162925243, 0.013171764090657234, 0.012373726814985275, 0.005799449514597654"
img6.png,Burger,"Bur, Hamb, Sand, H, Burg, Hamburg, Bun, Che, P, Me","0.5149290561676025, 0.42689117789268494, 0.028599925339221954, 0.007941912859678268, 0.005167900584638119, 0.003134490456432104, 0.002898929640650749, 0.002639505546540022, 0.0006076486897654831, 0.0004515661275945604"
img7.png,Mirror,"Mir, G, Chair, Van, Frame, Bath, O, Bar, Picture, Window","0.5820622444152832, 0.05414021760225296, 0.05007151514291763, 0.0338800810277462, 0.02402457781136036, 0.01813470385968685, 0.015390723012387753, 0.012270553968846798, 0.009936997666954994, 0.008566226810216904"
img8.png,Tiger,"T, Z, St, Cat, Tig, Lion, P, Black, Animal, Leop","0.8697468042373657, 0.03589874133467674, 0.031680524349212646, 0.029299695044755936, 0.009662015363574028, 0.007293271366506815, 0.004493253771215677, 0.0018013110384345055, 0.0004924510139971972, 0.0004886187380179763"
img9.png,Guitar,"Gu, String, Musical, Vi, G, Inst, Ac, Str, Uk, Music","0.9441713094711304, 0.01914171688258648, 0.003769227769225836, 0.002801052061840892, 0.0021814615465700626, 0.00163383933249861, 0.0008609727956354618, 0.0008476246730424464, 0.0008476246730424464, 0.0006864273454993963"
img10.png,Whale,"Wh, Dol, Fish, S, Ele, H, D, Sw, F, Ocean","0.8788208961486816, 0.0779997855424881, 0.010072723962366581, 0.006709879729896784, 0.002669006120413542, 0.0022475281730294228, 0.0017641052836552262, 0.0015326811699196696, 0.0012509379303082824, 0.001147925155237317"
img11.png,Candle,"Cand, Stat, L, Ch, P, Bell, G, C, V, Figure","0.7680468559265137, 0.0737072229385376, 0.01363446470350027, 0.00894170068204403, 0.006909610703587532, 0.005864109843969345, 0.005864109843969345, 0.005256554577499628, 0.004602793138474226, 0.004461179953068495"
img12.png,Ghost,"Ghost, Hall, Spo, Ha, G, Gh, S, Spirit, Spider, W","0.9992701411247253, 0.0002097739343298599, 0.00014875199121888727, 7.081656076479703e-05, 5.472279735840857e-05, 4.431587512954138e-05, 2.7089750801678747e-05, 1.4728440874023363e-05, 1.2796292139682919e-05, 1.0860072507057339e-05"
img13.png,Dinosaur,"Din, I, Dragon, D, Di, din, Un, Dra, Draw, S","0.9990072846412659, 0.00015954559785313904, 0.00011225436173845083, 0.00011138078843941912, 5.8693549362942576e-05, 4.465169695322402e-05, 3.3969219657592475e-05, 2.997773299284745e-05, 2.4852413844200782e-05, 1.7761220078682527e-05"
img14.png,Tree,"Tree, Branch, Plant, Draw, Sil, Tre, Le, Oak, T, Tr","0.9599266648292542, 0.008909957483410835, 0.006367658730596304, 0.0018386734882369637, 0.0018101675668731332, 0.0013452023267745972, 0.001215288881212473, 0.000924543070141226, 0.0008032569894567132, 0.0006354285287670791"
img15.png,Pencil,"P, Pen, In, Writing, Pin, Ball, I, Un, St, Mark","0.6218035817146301, 0.33282750844955444, 0.0046375528909265995, 0.0038446662947535515, 0.0014822507509961724, 0.0014366466784849763, 0.0012979021994397044, 0.0012097777798771858, 0.0010593170300126076, 0.000979707925580442"
img16.png,Cut,"C, Sc, Cross, H, P, Tr, S, T, G, Hand","0.782773494720459, 0.20741434395313263, 0.0017666647909209132, 0.0010799404699355364, 0.0006811099010519683, 0.0006299237138591707, 0.0003268000727985054, 0.0002929417241830379, 0.0002335534809390083, 0.00021265288523864"
img17.png,Umbrella,"Um, C, Can, St, Walk, U, Bro, Handle, Lad, Sh","0.4667471647262573, 0.28309646248817444, 0.18278081715106964, 0.04015161469578743, 0.010231542401015759, 0.001212473725900054, 0.0011039698729291558, 0.0011039698729291558, 0.0010953787714242935, 0.0009742500260472298"
img18.png,Comb,"Com, Br, E, W, H, To, Sh, Sc, P, C","0.6298183798789978, 0.15924301743507385, 0.08523664623498917, 0.027672287076711655, 0.01276866253465414, 0.007624517194926739, 0.005079023074358702, 0.004771301057189703, 0.00451737642288208, 0.002676457166671753"
img19.png,Measurement,"Me, Th, T, Tem, Meter, Mercur, S, G, Mer, M","0.4533127248287201, 0.29728972911834717, 0.049295470118522644, 0.03361659124493599, 0.02038949355483055, 0.011260147206485271, 0.01049561146646738, 0.008907509036362171, 0.005796227138489485, 0.0051957047544419765"
img20.png,Water,"Water, Dr, P, F, Br, O, Machine, Draw, Spr, Well","0.5335661768913269, 0.0642251968383789, 0.054507218301296234, 0.02677304670214653, 0.018690597265958786, 0.013889673165977001, 0.013048140332102776, 0.010161901824176311, 0.009109070524573326, 0.009038182906806469"
img21.png,Grapes,"G, Gra, W, F, B, P, V, Win, Yes, None","0.5385656356811523, 0.288273423910141, 0.10278704762458801, 0.04420815780758858, 0.009787408635020256, 0.0008823617245070636, 0.0008485589642077684, 0.0006712654721923172, 0.00036782308598048985, 0.0003649606660474092"
img22.png,Fruit,"F, Heart, St, Apple, P, Pe, Star, Flow, App, Sk","0.6981410980224609, 0.07416065782308578, 0.04978910833597183, 0.02370316907763481, 0.016677262261509895, 0.009355096146464348, 0.004740932025015354, 0.004350523930042982, 0.0041838581673800945, 0.003550793742761016"
img23.png,Bread,"B, Lo, Sand, S, Toast, Bun, But, Lob, Break, D","0.6122430562973022, 0.20507574081420898, 0.14094635844230652, 0.013316506519913673, 0.0060022203251719475, 0.0024633060675114393, 0.0010512099834159017, 0.0008380977087654173, 0.0005083319265395403, 0.0004850537225138396"
img24.png,Football,"Football, Soccer, Ball, Bowl, E, American, Basketball, O, Foot, B","0.9529690146446228, 0.010922582820057869, 0.007625191006809473, 0.0020522924605757, 0.0019891499541699886, 0.0019129469292238355, 0.0018686336698010564, 0.0017691865796223283, 0.001335452194325626, 0.0012842918513342738"
img25.png,Pig,"P, Sw, Cow, Bo, Animal, Ba, Hog, Baby, Cal, Lamb","0.8349393606185913, 0.03446206450462341, 0.014592155814170837, 0.014143201522529125, 0.010510335676372051, 0.010428544133901596, 0.007280296646058559, 0.006946907844394445, 0.004115906544029713, 0.0027204479556530714"
img26.png,Apple,"Apple, F, App, Pe, Orange, Ap, Pom, Lem, Pear, Sk","0.5760554075241089, 0.31812798976898193, 0.07323721796274185, 0.002585590584203601, 0.0019517060136422515, 0.0011654167901724577, 0.0009586457163095474, 0.0009364387369714677, 0.0008797027985565364, 0.0007885605446062982"
img27.png,Hand,"Hand, H, Pal, F, Human, Right, Left, Glo, Arm, Draw","0.8153383731842041, 0.039963964372873306, 0.038734402507543564, 0.02241775393486023, 0.017595898360013962, 0.017054526135325432, 0.010925540700554848, 0.004848178941756487, 0.0040508052334189415, 0.0032549137249588966"
img28.png,Towel,"Tow, Sh, D, M, W, To, Cl, Sc, Bath, S","0.4099768400192261, 0.21944479644298553, 0.03783702850341797, 0.02923818677663803, 0.026004981249570847, 0.020411543548107147, 0.019629590213298798, 0.014361314475536346, 0.00949225015938282, 0.008182831108570099"
img29.png,Lion,"Lion, L, Cat, Draw, T, C, P, S, Animal, Sim","0.9586595892906189, 0.01989634521305561, 0.007914219051599503, 0.0012819066178053617, 0.0008341525681316853, 0.0006008175550960004, 0.0005385694094002247, 0.0005059391260147095, 0.0004865569353569299, 0.00027940611471422017"
img30.png,Glass,"G, Cup, Dr, T, Clear, M, W, E, Water, Gl","0.8162660002708435, 0.08603379875421524, 0.04463374987244606, 0.01654862053692341, 0.006183768156915903, 0.005330740939825773, 0.0027440304402261972, 0.0020713028497993946, 0.0014347494579851627, 0.0013690475607290864"
img31.png,Fork,"F, Silver, For, Ut, , Fore, Fo, St, D, Metal","0.9626473188400269, 0.022995812818408012, 0.002923589665442705, 0.001589528052136302, 0.000837622385006398, 0.0007391992257907987, 0.0006626138347201049, 0.00047354877460747957, 0.0004146531573496759, 0.00039258573087863624"
img32.png,Flower,"F, Plant, Flow, P, Pot, Bowl, Le, Pl, Bou, Plan","0.46088364720344543, 0.21100792288780212, 0.12999820709228516, 0.058594778180122375, 0.047823671251535416, 0.017870398238301277, 0.01190425269305706, 0.009946375153958797, 0.008375686593353748, 0.006943688727915287"
img33.png,Garage,"Gar, Car, House, H, Sh, Ro, Building, Under, Park, Gate","0.5509031414985657, 0.37275972962379456, 0.016897808760404587, 0.0057942820712924, 0.005704449024051428, 0.005153540521860123, 0.003150296164676547, 0.003029610263183713, 0.002453453140333295, 0.0023048059083521366"
img34.png,Can,"Can, C, T, Jar, Be, P, Container, Pop, Open, B","0.6366706490516663, 0.24165292084217072, 0.03244965896010399, 0.020788032561540604, 0.005380681250244379, 0.005215134937316179, 0.004566524643450975, 0.003967465367168188, 0.003393552964553237, 0.002769737271592021"
img35.png,Table,"Table, Des, Tab, T, F, Chair, D, Draw, Rect, Square","0.9341142177581787, 0.02375335432589054, 0.014407137408852577, 0.012517137452960014, 0.0033427244052290916, 0.0012490848312154412, 0.0011642752215266228, 0.000806469819508493, 0.0006231915904209018, 0.0005586253246292472"
img36.png,Waterfall,"Water, F, M, River, P, T, Cl, Mountain, Fall, Flow","0.4438256323337555, 0.2910679578781128, 0.051376547664403915, 0.037295371294021606, 0.020758001133799553, 0.01846254989504814, 0.013720201328396797, 0.012395168654620647, 0.011024490930140018, 0.010037913918495178"
img37.png,King,"King, Royal, Queen, Mon, Crown, Kings, Emperor, Roy, Kingdom, Prince","0.7887426614761353, 0.0733644962310791, 0.02185659483075142, 0.018119754269719124, 0.012260437943041325, 0.009400404058396816, 0.007732561323791742, 0.0057463510893285275, 0.0030758001375943422, 0.0024714749306440353"
img38.png,Boots,"Bo, Boot, Sho, Foot, White, So, Snow, T, P, Boy","0.7781416177749634, 0.1462084800004959, 0.02520950511097908, 0.013284475542604923, 0.00223747082054615, 0.0018549282103776932, 0.0018404930597171187, 0.0017289833631366491, 0.0013892770512029529, 0.0007553368341177702"
img39.png,Foot,"Foot, So, Leg, Fe, An, Human, P, N, Draw, F","0.5031738877296448, 0.12330807745456696, 0.09454357624053955, 0.08474831283092499, 0.044311683624982834, 0.027299635112285614, 0.012114139273762703, 0.009434501640498638, 0.008069757372140884, 0.007640291936695576"
img40.png,Chair,"Chair, Ch, F, Se, Wood, Draw, Table, Des, Car, No","0.7926629781723022, 0.19123885035514832, 0.004291550721973181, 0.003448357805609703, 0.0011195179540663958, 0.0006279926165007055, 0.0003133171412628144, 0.0002478542737662792, 0.00022217513469513506, 0.00015754574269521981"
img41.png,Fruit,"F, Pe, S, Draw, Split, Ban, Single, Rib, B, St","0.44755202531814575, 0.1233135461807251, 0.02708839252591133, 0.024281876161694527, 0.023905420675873756, 0.022457066923379898, 0.014499371871352196, 0.013835396617650986, 0.01372772827744484, 0.012401970103383064"
img42.png,Ring,"Ring, Jew, Diam, Ne, E, Wed, Silver, O, F, Circle","0.9854081273078918, 0.0036382158286869526, 0.0013595018535852432, 0.0008985759341157973, 0.0006371857016347349, 0.000575649319216609, 0.00041787661029957235, 0.0004018680192530155, 0.0003179037885274738, 0.0002783658273983747"
img43.png,Dice,"D, Die, Cub, Dou, C, , Dic, Cra, Double, Two","0.7612161636352539, 0.147568479180336, 0.011029155924916267, 0.010773666203022003, 0.007010558154433966, 0.00438709557056427, 0.0032602124847471714, 0.0031353156082332134, 0.0029684570617973804, 0.0020561902783811092"
img44.png,Calendar,"Calendar, Cal, Picture, Wall, Year, Des, Month, , Post, P","0.9304760098457336, 0.02639557421207428, 0.00994066335260868, 0.005935841239988804, 0.0057532149367034435, 0.0019421998877078295, 0.001443320419639349, 0.0009765994036570191, 0.000875418190844357, 0.0007546576089225709"
