Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Seed,"Se, Corn, Pe, Draw, S, P, C, Be, Ma, Sil","0.08868765830993652, 0.07949910312891006, 0.07015771418809891, 0.054638881236314774, 0.05421368032693863, 0.05053270235657692, 0.02683771774172783, 0.023317012935876846, 0.022776875644922256, 0.019030792638659477"
img2.png,Umbrella,"Um, Par, U, An, Sil, The, St, In, F, Draw","0.9258742928504944, 0.010695263743400574, 0.00723677733913064, 0.004254281986504793, 0.0029468550346791744, 0.0023494374472647905, 0.0020095803774893284, 0.0016790672671049833, 0.001505106221884489, 0.001447446527890861"
img3.png,Woman,"Woman, Wait, Ma, Lady, Che, Fem, D, C, E, I","0.21199341118335724, 0.14232563972473145, 0.04306907579302788, 0.035151951014995575, 0.028690187260508537, 0.023053213953971863, 0.020503953099250793, 0.018094675615429878, 0.017401479184627533, 0.016998372972011566"
img4.png,Tank,"T, Arm, Battle, Draw, Military, Army, C, Car, Ve, A","0.6256083846092224, 0.14402323961257935, 0.028359856456518173, 0.027273407205939293, 0.02369554713368416, 0.018454110249876976, 0.006229833699762821, 0.004928204696625471, 0.004928204696625471, 0.00448718061670661"
img5.png,Dress,"D, Sk, S, Draw, In, F, Woman, P, Out, Cart","0.4055049419403076, 0.05662117898464203, 0.04479103907942772, 0.04307512193918228, 0.03226177766919136, 0.030307132750749588, 0.023974914103746414, 0.020347246900200844, 0.018965719267725945, 0.014428357593715191"
img6.png,Hamburger,"Hamb, Bur, Hamburg, Che, Hot, H, Fast, Draw, Bun, Sand","0.7786914110183716, 0.08401978760957718, 0.029958179220557213, 0.02464292198419571, 0.013823427259922028, 0.007515667472034693, 0.006580938585102558, 0.004703184124082327, 0.003808754961937666, 0.0033875766675919294"
img7.png,Mirror,"Mir, Ref, Picture, L, Mon, Chair, C, P, Rect, Draw","0.6066528558731079, 0.018753761425614357, 0.014951801858842373, 0.010602414608001709, 0.010196242481470108, 0.008928128518164158, 0.008257169276475906, 0.007756892126053572, 0.007756892126053572, 0.007173952180892229"
img8.png,Tiger,"T, Z, Cat, Lion, Draw, Black, P, Tig, S, St","0.7905607223510742, 0.05638016760349274, 0.03755728900432587, 0.011101913638412952, 0.007934179157018661, 0.006179145537316799, 0.005942425690591335, 0.005896181799471378, 0.005538949742913246, 0.003107069293037057"
img9.png,Guitar,"Gu, Ac, Harm, U, Uk, Ban, G, Draw, A, D","0.5681650638580322, 0.1517295092344284, 0.024195387959480286, 0.021352356299757957, 0.017840560525655746, 0.014447726309299469, 0.013257979415357113, 0.012650852091610432, 0.010570181533694267, 0.010487924329936504"
img10.png,Whale,"Wh, Se, Sh, Draw, Dol, Or, S, Cart, D, The","0.7484763264656067, 0.054644692689180374, 0.032123953104019165, 0.029249195009469986, 0.02350238896906376, 0.013816340826451778, 0.010593356564640999, 0.007996284402906895, 0.007001780439168215, 0.0034123954828828573"
