Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,"in a
ores Little","in, !, pain, on, trade, 2, ule, un, ?, I","0.014068668708205223, 0.006883357185870409, 0.005980364046990871, 0.0059570493176579475, 0.005728838033974171, 0.005075469613075256, 0.004957896191626787, 0.004694041796028614, 0.004603250417858362, 0.004567428026348352"
img2.png,2 Vi placent or,"2, again, in, pain, trad, {, l, /, all, !","0.008922388777136803, 0.007873980328440666, 0.007141390815377235, 0.006841033231467009, 0.006302254740148783, 0.006013653706759214, 0.005265730898827314, 0.005163882859051228, 0.004966057371348143, 0.0046834382228553295"
img3.png,"in a fingers
ion","in, l, again, on, F, l, or, Amazon, L, Associ","0.009375927969813347, 0.009052032604813576, 0.0060299537144601345, 0.00542637100443244, 0.005198144819587469, 0.0051175556145608425, 0.0051175556145608425, 0.004259207285940647, 0.004064164124429226, 0.004001155029982328"
img4.png,again hole upsuleule,"again, ual, ups, iga, l, play, coverage, bare, in, ule","0.013544585555791855, 0.009164725430309772, 0.008509159088134766, 0.00678409356623888, 0.006348219700157642, 0.005304135847836733, 0.004963349085301161, 0.004644456319510937, 0.004380139987915754, 0.0043460531160235405"
img5.png,l ups hour- on,"l, pain, or, in, Associ, again, Earl, associ, ual, 2","0.018581463024020195, 0.010754126124083996, 0.007305086124688387, 0.006371608469635248, 0.0060561285354197025, 0.006032518111169338, 0.005869800690561533, 0.005323678720742464, 0.0048283664509654045, 0.00473497761413455"
img6.png,againual Roundahl,"again, for, round, ual, Round, {, associ, in, Associ, Earl","0.017277676612138748, 0.006431025452911854, 0.005742258857935667, 0.005208003334701061, 0.005127260461449623, 0.004892466124147177, 0.0045960466377437115, 0.004201126750558615, 0.004168433602899313, 0.003751184092834592"
img7.png,tradm oningale,"trad, ual, trade, in, ule, pain, again, holding, ?, %","0.012067291885614395, 0.011247952468693256, 0.008165138773620129, 0.007610744796693325, 0.007492752280086279, 0.006795631255954504, 0.005881128367036581, 0.005789949558675289, 0.003979370463639498, 0.003979370463639498"
img8.png,ualule round trade trade,"ual, l, ule, pain, again, Schne, associ, iff, !, ready","0.017226681113243103, 0.006987450644373894, 0.006852300371974707, 0.006667471490800381, 0.0057927994057536125, 0.005527527537196875, 0.0051522222347557545, 0.0047464496456086636, 0.004355587065219879, 0.004254689905792475"
img9.png,pain airt bareagent,"pain, l, in, again, bare, ener, ual, /, l, !","0.011193705722689629, 0.008351012133061886, 0.006303675938397646, 0.00578457722440362, 0.005455376114696264, 0.004611867479979992, 0.004505033604800701, 0.0044525484554469585, 0.004117934498935938, 0.004085888154804707"
img10.png,again- llual left,"again, in, l, ual, Associ, !, round, pain, or, bare","0.013471849262714386, 0.012705164030194283, 0.011796345934271812, 0.008299765177071095, 0.007410856429487467, 0.00661714980378747, 0.00621623732149601, 0.005550474859774113, 0.005400761030614376, 0.00525508401915431"
img11.png,Earl a short shedingo,"Earl, pain, trad, trade, in, again, coverage, for, {, diam","0.006732959300279617, 0.006130428984761238, 0.005182543769478798, 0.005122165195643902, 0.004663784522563219, 0.004520295187830925, 0.004279728978872299, 0.004148055799305439, 0.003973593935370445, 0.003791630268096924"
img12.png,"2 tum
uc","2, l, ual, ule, l, s, da, ll, in, L","0.023278413340449333, 0.014971079304814339, 0.008076290600001812, 0.0074112205766141415, 0.006617475301027298, 0.006388871464878321, 0.006339153274893761, 0.005638159345835447, 0.005550748202949762, 0.005422165151685476"
img13.png,l the inula round,"l, ual, 2, L, complete, I, or, associ, in, trade","0.0110508156940341, 0.006755228620022535, 0.006728891748934984, 0.006079047452658415, 0.005322991870343685, 0.00526097696274519, 0.004865608178079128, 0.004790174309164286, 0.004660967271775007, 0.004464933183044195"
img14.png,lling alt,"l, L, in, and, un, /, ual, or, er, hold","0.04001433774828911, 0.0099603570997715, 0.009430276229977608, 0.007696766871958971, 0.007430878467857838, 0.00723044341430068, 0.007146206684410572, 0.006112474948167801, 0.005167365074157715, 0.0045424047857522964"
img15.png,again holeula roundunal,"again, !, round, pain, L, l, in, associ, Round, ready","0.007575872354209423, 0.005629910156130791, 0.005456696264445782, 0.00518651632592082, 0.0045592403039336205, 0.0044017392210662365, 0.00405507255345583, 0.003945693373680115, 0.0038845210801810026, 0.0037797430995851755"
img16.png,roundunalule round Round,"round, again, in, pain, diam, /, Round, on, [, ual","0.011340008117258549, 0.010487793013453484, 0.005906144622713327, 0.005814577918499708, 0.005613711196929216, 0.005398653447628021, 0.004371962510049343, 0.004059229977428913, 0.003934340551495552, 0.0038733442779630423"
img17.png,l[altamed band,"l, ual, ire, trade, again, coverage, Earl, ener, Associ, *","0.005036383401602507, 0.004977707751095295, 0.0046761236153542995, 0.00439281202852726, 0.003907047677785158, 0.003801661543548107, 0.0031640236265957355, 0.0030786795541644096, 0.0029034714680165052, 0.002825154922902584"
img18.png,trade o Str sil T,"trade, 2, in, again, ual, dist, associ, coverage, Associ, pain","0.008969278074800968, 0.008693322539329529, 0.007641920354217291, 0.006770366337150335, 0.006510997656732798, 0.0061165159568190575, 0.005882196128368378, 0.00567899364978075, 0.005504268687218428, 0.005418932996690273"
img19.png,again/ulm on,"again, 2, in, play, on, l, /, !, here, round","0.008389848284423351, 0.007668942213058472, 0.0067678177729249, 0.005312121473252773, 0.005229764152318239, 0.00514868414029479, 0.00443844310939312, 0.004235192202031612, 0.0038712790701538324, 0.0038712790701538324"
img20.png,ual on tradeahlott,"ual, in, l, again, /, /, on, coverage, l, or","0.018573684617877007, 0.015338093042373657, 0.010378272272646427, 0.009375988505780697, 0.00685961963608861, 0.0067007169127464294, 0.006622651591897011, 0.006344111170619726, 0.005342277232557535, 0.0053007029928267"
img21.png,in upsing Tion,"in, coverage, ual, 2, pain, trade, sil, !, on, Earl","0.011045020073652267, 0.008771526627242565, 0.0068312715739011765, 0.006493031978607178, 0.005935111548751593, 0.005843096412718296, 0.005752507597208023, 0.005258217919617891, 0.005136411637067795, 0.004806400276720524"
