Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Peas,"Pe, Corn, P, Be, E, Se, G, Leg, F, Veg","0.32465243339538574, 0.20636163651943207, 0.06196100264787674, 0.0586634986102581, 0.05554148554801941, 0.03907831385731697, 0.02388809435069561, 0.0138253690674901, 0.012886661104857922, 0.0069518317468464375"
img2.png,Umbrella,"Um, Par, Open, F, Sun, B, Un, St, The, P","0.9076797366142273, 0.03492067754268646, 0.022901538759469986, 0.002589633921161294, 0.0018507280619814992, 0.0016460715560242534, 0.0015830115880817175, 0.0014301317278295755, 0.0012328505981713533, 0.001022069132886827"
img3.png,Waitress,"Wait, Server, T, Car, Woman, Lady, Food, D, Ser, Girl","0.6396985650062561, 0.17217254638671875, 0.025194408372044563, 0.024040674790740013, 0.020563077181577682, 0.016266733407974243, 0.015643564984202385, 0.012569956481456757, 0.010179461911320686, 0.005754945799708366"
img4.png,Tank,"T, Arm, C, Battle, Military, Je, Rob, Pan, Car, Sh","0.9840861558914185, 0.0025167372077703476, 0.0010656537488102913, 0.0009258560603484511, 0.0006413217051886022, 0.0005704033537767828, 0.0005659643793478608, 0.0005234315758571029, 0.0004917184123769403, 0.0004076488839928061"
img5.png,Dress,"D, Sh, Sk, F, Draw, Woman, Out, P, Lady, A","0.9279063940048218, 0.008816992864012718, 0.00802796334028244, 0.00660362234339118, 0.005648378282785416, 0.004984675906598568, 0.0036754694301635027, 0.0021776435896754265, 0.0021776435896754265, 0.0019068083493039012"
img6.png,Burger,"Bur, Hamb, Che, Sand, Bun, H, Hamburg, B, Hot, Burg","0.4563572406768799, 0.44231659173965454, 0.029402755200862885, 0.02740638144314289, 0.007261968683451414, 0.005271623842418194, 0.003403616137802601, 0.003123333677649498, 0.0014869297156110406, 0.0014188381610438228"
img7.png,Mirror,"Mir, D, Van, Chair, Frame, H, Magn, Bath, F, P","0.9187704920768738, 0.00718125281855464, 0.0062881154008209705, 0.003904379438608885, 0.003784254426136613, 0.0034187890123575926, 0.002540628192946315, 0.0021731143351644278, 0.0021394232753664255, 0.0020098022650927305"
img8.png,Tiger,"T, Cat, Z, St, Lion, Black, P, C, Tig, Pan","0.9206194281578064, 0.05193779990077019, 0.013131930492818356, 0.004197217058390379, 0.0012504259357228875, 0.001202522893436253, 0.0011385258985683322, 0.0006287536234594882, 0.0005294636357575655, 0.00043213568278588355"
img9.png,Guitar,"Gu, Ac, Uk, Ban, U, A, P, C, G, F","0.9855468273162842, 0.0059992484748363495, 0.001844017650000751, 0.0007687009638175368, 0.00044837925815954804, 0.0003805345331784338, 0.0003179485211148858, 0.00028278923127800226, 0.00023444052203558385, 0.00019435802823863924"
img10.png,Whale,"Wh, Dol, Sh, S, Or, Fish, H, Hi, D, Blue","0.9655792713165283, 0.010076723992824554, 0.004834865219891071, 0.0035372627899050713, 0.0018351076869294047, 0.0011573879746720195, 0.0010134427575394511, 0.0006750984466634691, 0.00047499104402959347, 0.00043248431757092476"
img11.png,Candle,"Cand, Stat, L, Figure, Ch, V, P, C, Tor, Cross","0.4091893434524536, 0.18443608283996582, 0.08248491585254669, 0.027845682576298714, 0.02535378374159336, 0.024192748591303825, 0.017425384372472763, 0.015021618455648422, 0.00761258602142334, 0.006931338459253311"
img12.png,Ghost,"Ghost, G, Ph, Hall, Gh, S, Spo, She, Sc, Spect","0.9660979509353638, 0.009695895947515965, 0.0032988626044243574, 0.0030036482494324446, 0.002451506443321705, 0.001684894086793065, 0.0016717822290956974, 0.0011947689345106483, 0.0011762456269934773, 0.0010793836554512382"
img13.png,Dinosaur,"Din, Tr, D, I, T, G, P, L, Ste, Br","0.8957509994506836, 0.014592022635042667, 0.013601260259747505, 0.009950895793735981, 0.007689455524086952, 0.005714318249374628, 0.004555851686745882, 0.0040838392451405525, 0.003776933765038848, 0.0034121752250939608"
img14.png,Tree,"Tree, Tre, P, Oak, Plant, B, Dec, Forest, F, Le","0.92964106798172, 0.043141528964042664, 0.0035690469667315483, 0.003275141352787614, 0.0011407359270378947, 0.0011056391522288322, 0.0008610726799815893, 0.0007658539107069373, 0.0007307828636839986, 0.0006706040585413575"
img15.png,Pen,"Pen, P, In, Mark, Ball, C, Un, B, St, F","0.7834685444831848, 0.14046818017959595, 0.02680881880223751, 0.013065574690699577, 0.01049848459661007, 0.001911916071549058, 0.0016611014725640416, 0.0016353484243154526, 0.001500680111348629, 0.0009173473226837814"
img16.png,Scissors,"Sc, She, C, P, S, T, H, , M, F","0.9960189461708069, 0.0014742380008101463, 0.0005175062105990946, 0.00035567645682021976, 0.00023508782032877207, 0.00010032315913122147, 7.113977335393429e-05, 5.897694063605741e-05, 5.716241503250785e-05, 5.084130316390656e-05"
img17.png,Cane,"C, Um, Can, Walk, St, Sh, P, Walker, W, Cro","0.43295854330062866, 0.4196377992630005, 0.06237359344959259, 0.04745132476091385, 0.008846456184983253, 0.002325835870578885, 0.0018543179612606764, 0.0017556329257786274, 0.0016621999675408006, 0.0015985219506546855"
img18.png,Brush,"Br, Com, H, To, E, Raz, P, Sc, St, M","0.6164628863334656, 0.24521198868751526, 0.04643533006310463, 0.020286094397306442, 0.00800645537674427, 0.0043871751986444, 0.004186272155493498, 0.003994568716734648, 0.0031109731644392014, 0.0027886584866791964"
