Image File,Inference Result
img1.png,No
img2.png,Umbrella
img3.png,Image of woman serving food
img4.png,Tank
img5.png,"""The Little Girl"" with a Little Girl"
img6.png,I don't know
img7.png,Mirror
img8.png,Cat
img9.png,The guitar
img10.png,Swallow
img11.png,Crafts
img12.png,Halloween
img13.png,Drawing of a dinosaur standing on a rock.
img14.png,Tree
img15.png,Pencil
img16.png,Scissors
img17.png,The image shows an umbrella and a flag.
img18.png,Clip
img19.png,Buzzer-be.
img20.png,"The picture is a coloring book, Crayola is a registered trademark of Hasbro"
img21.png,Grape
img22.png,[no use of that]
img23.png,Cake
img24.png,Football
img25.png,Picture
img26.png,Grapefruit
img27.png,Hands
img28.png,Towel
img29.png,Lion
img30.png,"Cocktail Glass,"
img31.png,Picture
img32.png,Zinnia
img33.png,Picture of a car in a carport.
img34.png,Canned good
img35.png,Table.
img36.png,Waterfall
img37.png,Picture
img38.png,Boot
img39.png,Foot
img40.png,"Oops, the chairs are empty."
img41.png,The image is copyrighted.
img42.png,This is the picture.
img43.png,Roll Dice
img44.png,Picture
img45.png,"Knife

The image depicts knife with one utensil. That is a"
img46.png,Vest. Name the picture
img47.png,Turkey
img48.png,Broom
img49.png,Balloon
img50.png,Name of the picture
img51.png,Flowers
img52.png,Pineapple
img53.png,Fan
img54.png,Window
img55.png,Lamp
img56.png,Picture of stick in a drawer of a drum roller.
img57.png,"Oxygen: [Insuon, but I'll use the word ""scientific"","
img58.png,Bridge
img59.png,This is one word
img60.png,Picture
img61.png,Picture of a boat.
img62.png,Cheerleader.
img63.png,Snake
img64.png,Name picture
img65.png,Candy
img66.png,One word:
img67.png,This is a book.
img68.png,"The name is ""van""."
img69.png,There is only one word
img70.png,[Picture of a dog that is black and white cat.]
img71.png,This is a word:
img72.png,Bowl
img73.png,Van with no trunk
img74.png,H1
img75.png,C
img76.png,Scarf
img77.png,Picture of a full-page answer.
img78.png,Lizard
img79.png,Cow!
img80.png,M
img81.png,"No image, no text, right?"
img82.png,[OWL]
img83.png,Pipe smokers
img84.png,Number
img85.png,Umbrella
img86.png,Blowpipe
img87.png,Camel
img88.png,Goat
img89.png,No
img90.png,Cannon.
img91.png,Tennis shoes
img92.png,Sandwich
img93.png,Spider
img94.png,Belt
img95.png,Toilet
img96.png,Carriage
img97.png,This seems to be a partial request.
img98.png,"I don't know how to properly format your grammar, but I can only use one word."
img99.png,Queen.
img100.png,Train on the tracks
img101.png,Church
img102.png,Anchor
img103.png,66855
img104.png,Corn on the cob in the background
img105.png,The pyramid is in the shape of squares.
img106.png,Yes
img107.png,Rope
img108.png,Suitcase
img109.png,Letter
img110.png,Nose
img111.png,Bottow is not possible.
img112.png,Horse
img113.png,Key
img114.png,The image you've shared is of a man wearing a traditional Chinese clothing holding a can
img115.png,Crosstix
img116.png,Cone
img117.png,Bone
img118.png,Cat
img119.png,Picture
img120.png,Dragon.
img121.png,Lily
img122.png,Pie.
img123.png,Cockroach
img124.png,Pirate with a sword
img125.png,Clock
img126.png,Pumpkin
img127.png,"One-word keyword used. There are more specific names, such as ""color""."
img128.png,Coat
img129.png,Book
img130.png,"The word ""child"""
img131.png,Bat
img132.png,Sweet potato
img133.png,Sandal
img134.png,Mountain
img135.png,Lone
img136.png,"The word ""one"""
img137.png,"Not possible ,as you are making a demand to the AI."
img138.png,A door.
img139.png,Picture
img140.png,Barret
img141.png,None
img142.png,No
img143.png,"No more than one word, I will name it as ""ink glass"""
img144.png,I don't understand what you just asked. This may be the first question.
img145.png,Elephant
img146.png,Unknown
img147.png,"The word ""one"""
img148.png,Z
img149.png,Color Pencils
img150.png,This is just an image of a seal-like illustration of a seal.
img151.png,The picture is in black and white.
img152.png,This will be my last word
img153.png,Desk
img154.png,Bell
img155.png,Picture of a star
img156.png,One-word responses are not possible on this platform.
img157.png,There is no one eating oranges.
img158.png,Spoon
img159.png,"Drill bits of an oil well (not used). As an AI, I can assist you"
img160.png,Cocktail
img161.png,A beautiful flower of any color.
img162.png,Honeycomb
img163.png,Suit
img164.png,Cake.
img165.png,Cool
img166.png,"Crown,"
img167.png,Pianist
img168.png,Heart
img169.png,Drawing
img170.png,Insect
img171.png,Heart
img172.png,Skis
img173.png,"Paint, do not use more than one word. If someone is using more than one words"
img174.png,Paint
img175.png,Picture.
img176.png,No name provided.
img177.png,The image you would like to post is a single word
img178.png,Camera
img179.png,Bed(1)
img180.png,The picture given is an open scroll type. A simple one level image search is no longer needed!
img181.png,Broom
img182.png,Not possible
img183.png,Not possible.
img184.png,"""I'm a man, and I’m riding this bicycle."""
img185.png,Monkey
