Image File,Inference Result
img1.png,Peas and rice.
img2.png,Umbrella
img3.png,Person holding a plate.
img4.png,Tank
img5.png,Uniform
img6.png,Cheeseburger.
img7.png,Mirror
img8.png,Tiger
img9.png,Guitar.
img10.png,Whale
img11.png,Fire hydrant
img12.png,Ghost
img13.png,Dinosaur walking.
img14.png,White boxing glove.
img15.png,No
img16.png,Scissors
img17.png,Stick
img18.png,Scissors
img19.png,Ruler
img20.png,Water pump
img21.png,Wine grape.
img22.png,Pear.
img23.png,Bread
img24.png,Football.
img25.png,Piglet walk.
img26.png,"Apple, cherry."
img27.png,Hand
img28.png,Dish towel.
img29.png,Lion.
img30.png,Cup
img31.png,Fork
img32.png,Flower and pot
img33.png,Car
img34.png,Can
img35.png,Table
img36.png,Waterfall
img37.png,An intriguing character
img38.png,Boot
img39.png,Drawing of a foot.
img40.png,Chair
img41.png,Banana.
img42.png,Ring.
img43.png,Dice
img44.png,Picture
img45.png,Knife
img46.png,Vest
img47.png,Chicken
img48.png,Broom
img49.png,Balloon.
img50.png,Duck
img51.png,Fireplace
img52.png,Pineapple.
img53.png,Fan
img54.png,Window
img55.png,Lamp on a lamp shade.
img56.png,Drum.
img57.png,Heel toe
img58.png,Drawing
img59.png,[P]
img60.png,A simple white line drawing
img61.png,Yacht
img62.png,Cartoon
img63.png,Snake.
img64.png,Ambulance
img65.png,Carrot
img66.png,Anarchy
img67.png,Book
img68.png,Bus.
img69.png,Map.
img70.png,This picture does not have a specific word as per the request to do not mention the picture.
img71.png,Microscope
img72.png,Bowl
img73.png,Van.
img74.png,No name is given. Here is a description: The image is a depiction of an unusual object
img75.png,Wine bottle
img76.png,Tie.
img77.png,Planet
img78.png,Lizards
img79.png,Cow
img80.png,Squid
img81.png,Glove
img82.png,Owl
img83.png,Pencil
img84.png,Clock
img85.png,Tent camping.
img86.png,Pencil
img87.png,Camel or llama
img88.png,Goat
img89.png,Shark
img90.png,Barrel
img91.png,Shoe.
img92.png,Bun
img93.png,Spider spider.
img94.png,Picture
img95.png,Toilet
img96.png,Noodle
img97.png,Test
img98.png,Car
img99.png,Queen
img100.png,Locomotive
img101.png,Church
img102.png,A4a4
img103.png,Whistle
img104.png,Corn on a cob.
img105.png,Pyramid.
img106.png,Key
img107.png,String.
img108.png,Shopping bag
img109.png,Letter
img110.png,Tattoo.
img111.png,Lego tower.
img112.png,Drawing of a cartoon horse.
img113.png,Key
img114.png,Chinese dancing dragon costume
img115.png,Cross
img116.png,Unknown language
img117.png,Bone
img118.png,Cat
img119.png,Kitchen
img120.png,Dragon
img121.png,Cow.
img122.png,Pie.
img123.png,"Tiny, small, slide, slideboarding, sliding"
img124.png,Sword
img125.png,Clock
img126.png,Pumpkin.
img127.png,Sock
img128.png,Doorway
img129.png,Scalp of a person.
img130.png,Baby.
img131.png,Bat in the background
img132.png,Leaf
img133.png,Sandal
img134.png,Mountain
img135.png,Circle with rays
img136.png,Man with beard
img137.png,Ear
img138.png,Door
img139.png,House.
img140.png,Nail
img141.png,Microscope.
img142.png,Garlic clove
img143.png,Vase
img144.png,Pencil.
img145.png,Drawing of elephant.
img146.png,"Duck on the can, and a string."
img147.png,Bench
img148.png,Zebra
img149.png,Man
img150.png,Seal
img151.png,Cupid statue
img152.png,Bracelet
img153.png,Dining room table
img154.png,Bell
img155.png,Star
img156.png,Hammer
img157.png,Pillow
img158.png,Spoon.
img159.png,Barrel-style rifle
img160.png,Egg roll
img161.png,Flower
img162.png,Drawing.
img163.png,Drawing
img164.png,Cake
img165.png,Hat.
img166.png,Crown
img167.png,Violin
img168.png,Stethoscope
img169.png,She.
img170.png,Butterfly
img171.png,Heart.
img172.png,Skier on ski board.
img173.png,Mime the clown.
img174.png,Volcano
img175.png,Pear
img176.png,Octopus
img177.png,Knife
img178.png,Camera.
img179.png,Bed
img180.png,Harp
img181.png,Brush
img182.png,Drawing
img183.png,Eye
img184.png,Man
img185.png,Monkey
