Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Corn,"Corn, Pe, Be, P, Se, F, E, G, K, B","0.3722175657749176, 0.2039584070444107, 0.06269166618585587, 0.046225935220718384, 0.037143584340810776, 0.026963351294398308, 0.016741925850510597, 0.009689482860267162, 0.008753718808293343, 0.008223357610404491"
img2.png,Umbrella,"Um, Par, Open, Sun, St, Can, U, F, An, P","0.9829217195510864, 0.006520196329802275, 0.00519835390150547, 0.0003915682027582079, 0.00029557119705714285, 0.00029557119705714285, 0.00025679668760858476, 0.00022137261112220585, 0.00016710080672055483, 0.00015334032650571316"
img3.png,Waitress,"Wait, Server, Lady, Woman, Ser, T, D, Food, Girl, Car","0.8464787006378174, 0.07168883085250854, 0.013575579971075058, 0.011980406939983368, 0.0071538276970386505, 0.0063132308423519135, 0.003125275718048215, 0.0027365826535969973, 0.002673190087080002, 0.002340723294764757"
img4.png,Tank,"T, Arm, Car, Battle, Military, Track, Pan, War, Bul, C","0.9677957892417908, 0.00830791424959898, 0.0035453827586025, 0.0018108043586835265, 0.0012252513552084565, 0.0008290465921163559, 0.0006713824695907533, 0.0006661576917394996, 0.0006507260841317475, 0.0005924929282628"
img5.png,Dress,"D, Draw, Sh, Sk, Out, Lady, Cl, F, T, Woman","0.8429843187332153, 0.02585679292678833, 0.021436035633087158, 0.015200424939393997, 0.010365789756178856, 0.008010060526430607, 0.005814680363982916, 0.005591923836618662, 0.004896452184766531, 0.004389151465147734"
img6.png,Burger,"Bur, Hamb, Sand, Che, Bun, H, Hamburg, B, Hot, Burg","0.4623588025569916, 0.45519059896469116, 0.019999679177999496, 0.013853372074663639, 0.013322657905519009, 0.008805738762021065, 0.0031892273109406233, 0.0020271961111575365, 0.002011420438066125, 0.0015422095311805606"
img7.png,Mirror,"Mir, Frame, Chair, H, D, Van, Do, Bath, E, Stand","0.9140048027038574, 0.006403842940926552, 0.004948506597429514, 0.003823909442871809, 0.003648800076916814, 0.0035922303795814514, 0.002886438276618719, 0.0022833608090877533, 0.0020308629609644413, 0.0017782829236239195"
img8.png,Tiger,"T, Cat, Z, St, Lion, Tig, C, Black, K, Leop","0.9026207327842712, 0.05092238262295723, 0.021227605640888214, 0.007568936329334974, 0.003926712088286877, 0.0015257559716701508, 0.0013359964359551668, 0.001294892281293869, 0.0006360297556966543, 0.0005928449099883437"
img9.png,Guitar,"Gu, Ac, Uk, Ban, U, G, C, Vi, The, P","0.9787514805793762, 0.007710074540227652, 0.0032646507024765015, 0.0008718309691175818, 0.0005762450746260583, 0.0005541695281863213, 0.0005205940688028932, 0.000463025935459882, 0.00026797884493134916, 0.00022043338685762137"
img10.png,Whale,"Wh, Dol, S, Fish, Sh, H, Or, Fin, D, Se","0.9098093509674072, 0.07238399237394333, 0.0027416159864515066, 0.0018120977329090238, 0.0013571984600275755, 0.0012261266820132732, 0.0009699460351839662, 0.0004653851792681962, 0.0004107009735889733, 0.00039189361268654466"
img11.png,Candle,"Cand, Stat, L, V, Ch, C, Figure, Light, Lan, P","0.35789743065834045, 0.2023368626832962, 0.11802204698324203, 0.024738764390349388, 0.01956997439265251, 0.017002686858177185, 0.014206277206540108, 0.009612448513507843, 0.009172261692583561, 0.008684122934937477"
img12.png,Ghost,"Ghost, G, Hall, Gh, Ph, Spo, Spect, Sc, F, S","0.973023533821106, 0.007970289327204227, 0.003170361975207925, 0.0023931146133691072, 0.001792360097169876, 0.001670663245022297, 0.0008206022903323174, 0.0007648853934369981, 0.0007471668650396168, 0.000707403349224478"
img13.png,Dinosaur,"Din, D, T, Sau, Ste, Un, Tr, Bra, I, P","0.9411736130714417, 0.008079379796981812, 0.004290926270186901, 0.0032389608677476645, 0.0026025783736258745, 0.002444895915687084, 0.002388260094448924, 0.001667274278588593, 0.001566259190440178, 0.0015540706226602197"
img14.png,Tree,"Tree, Tre, Oak, P, Le, Tr, Plant, Draw, B, Apple","0.9733573794364929, 0.00946819968521595, 0.004234441090375185, 0.0010874943109229207, 0.0010874943109229207, 0.0007771971868351102, 0.0006966750370338559, 0.000629393442068249, 0.0006005713948979974, 0.0004428336105775088"
