Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Crespo,"C, Bird, P, Ele, Fish, Veg, Sh, Corn, A, Pe","0.14099900424480438, 0.12154874205589294, 0.07145481556653976, 0.033752866089344025, 0.028201576322317123, 0.019997911527752876, 0.019687872380018234, 0.018640102818608284, 0.016194801777601242, 0.01241698581725359"
img2.png,Umbrella,"Um, I, B, C, O, Square, U, Sh, Cross, Dra","0.5807230472564697, 0.17032551765441895, 0.05235376954078674, 0.036835476756095886, 0.01071973517537117, 0.007425343152135611, 0.0073675597086548805, 0.0073102242313325405, 0.004794161766767502, 0.004794161766767502"
img3.png,Torture,"T, Woman, L, C, Cart, Ch, Work, Art, Lady, Bird","0.6116043329238892, 0.06862010061740875, 0.01920456625521183, 0.017485957592725754, 0.012994459830224514, 0.012017909437417984, 0.01120192464441061, 0.010942433029413223, 0.010120094753801823, 0.010120094753801823"
img4.png,Tank,"T, C, An, Train, O, Arm, Cat, Cart, Art, Can","0.3460116684436798, 0.33536601066589355, 0.0199835617095232, 0.018337946385145187, 0.01656695455312729, 0.015685277059674263, 0.013521553948521614, 0.009077941067516804, 0.008937202394008636, 0.008330387063324451"
img5.png,Shirt,"Sh, Woman, D, Cl, St, Draw, Ch, T, W, B","0.27681607007980347, 0.09418193250894547, 0.07164983451366425, 0.05201220139861107, 0.019435537979006767, 0.012450873851776123, 0.012162449769675732, 0.012067800387740135, 0.01169651374220848, 0.011605490930378437"
img6.png,Hamburger,"Hamb, B, L, Me, Bur, D, Sand, Food, But, Bun","0.3701275587081909, 0.2750554382801056, 0.05948491394519806, 0.05290697515010834, 0.04284537583589554, 0.040249504148960114, 0.01786060817539692, 0.014128904789686203, 0.009560096077620983, 0.008502925746142864"
img7.png,Reflection,"Ref, Mir, Sh, Art, Frame, Rect, Bar, G, Window, V","0.3615207374095917, 0.05764952301979065, 0.05500955134630203, 0.04931024834513664, 0.02460179477930069, 0.02120807208120823, 0.01638832874596119, 0.015156727284193039, 0.013908594846725464, 0.011621065437793732"
img8.png,Tiger,"T, Cat, Z, C, St, L, Lion, Dog, Animal, Anim","0.4476827085018158, 0.22161900997161865, 0.18662191927433014, 0.0686543732881546, 0.015081362798810005, 0.010778163559734821, 0.004458042327314615, 0.003287154482677579, 0.0031122153159230947, 0.0027897716499865055"
img9.png,Gguar,"G, Gu, String, Solo, Music, D, I, C, Bass, F","0.5768061280250549, 0.2877792716026306, 0.03630230575799942, 0.010239535011351109, 0.006114305928349495, 0.004073005635291338, 0.0038864891976118088, 0.003196938429027796, 0.0024321028031408787, 0.0024131760001182556"
img10.png,Whale,"Wh, W, Dra, B, M, Fish, Sw, S, H, Ocean","0.7744782567024231, 0.05188680812716484, 0.022142574191093445, 0.021294303238391876, 0.02047853358089924, 0.018645914271473885, 0.011945022270083427, 0.008082406595349312, 0.007188641000539064, 0.006148769520223141"
img11.png,Cane,"C, Cand, V, B, Sh, I, G, P, L, An","0.0999283716082573, 0.05605473741889, 0.04006051644682884, 0.01709572970867157, 0.016569748520851135, 0.01605995185673237, 0.015205254778265953, 0.015205254778265953, 0.013953126966953278, 0.013418591581285"
img12.png,Creepy,"C, Ghost, G, F, Clo, Dra, Cart, Spo, Draw, Oct","0.4340204894542694, 0.2098785936832428, 0.10973756015300751, 0.036187607795000076, 0.01310628280043602, 0.011210398748517036, 0.011123158037662506, 0.010287238284945488, 0.007467734627425671, 0.0065902527421712875"
img13.png,Dali din dast,"D, Din, Dra, G, R, T, Draw, Le, Anim, F","0.5270371437072754, 0.1893947571516037, 0.09523366391658783, 0.06753077358007431, 0.012888474389910698, 0.009881936945021152, 0.009283221326768398, 0.005543264094740152, 0.004217092879116535, 0.0031094891019165516"
img14.png,Tree,"Tree, T, O, I, Le, Dra, Draw, Forest, An, Flow","0.7552343010902405, 0.09984216094017029, 0.02298496849834919, 0.017214948311448097, 0.015797322615981102, 0.013302681036293507, 0.00567688699811697, 0.005049127619713545, 0.004318747669458389, 0.003994189202785492"
img15.png,Pencil,"P, Pen, Writing, Draw, An, Tool, Sh, But, Button, Pin","0.8020489811897278, 0.043176427483558655, 0.02239963598549366, 0.011263244785368443, 0.008840621449053288, 0.0055323196575045586, 0.0032018611673265696, 0.0030314610339701176, 0.0030314610339701176, 0.002781825140118599"
img16.png,Cutting,"C, S, Tools, Cl, Two, Sc, Tool, G, E, Cross","0.49900028109550476, 0.420200377702713, 0.015305797569453716, 0.012888774275779724, 0.005674850195646286, 0.005167009774595499, 0.004853956867009401, 0.003839795710518956, 0.0033886078745126724, 0.0024217290338128805"
img17.png,Huckle,"H, I, W, L, P, Um, C, Can, B, Cro","0.22075901925563812, 0.19634714722633362, 0.15172530710697174, 0.06374458968639374, 0.05941648781299591, 0.034120019525289536, 0.02151922509074211, 0.014789932407438755, 0.010164963081479073, 0.007916480302810669"
img18.png,Wave,"W, C, B, So, H, M, Fish, Wolf, E, Fl","0.2586398422718048, 0.12027870118618011, 0.09589453786611557, 0.035277627408504486, 0.030649732798337936, 0.02856869250535965, 0.017059147357940674, 0.014705903828144073, 0.013600736856460571, 0.012383611872792244"
img19.png,Speedometer,"Speed, M, O, I, D, Tem, Vol, Th, C, P","0.6548080444335938, 0.038714613765478134, 0.028103794902563095, 0.015399609692394733, 0.014925814233720303, 0.012277639470994473, 0.010020717047154903, 0.009865360334515572, 0.009267648681998253, 0.0072176516987383366"
img20.png,Water tank,"Water, Dr, Filter, T, P, J, Sk, An, Wat, So","0.19680920243263245, 0.09591714292764664, 0.04223174974322319, 0.027266863733530045, 0.026635227724909782, 0.025217726826667786, 0.016538189724087715, 0.015780849382281303, 0.015536190941929817, 0.015415288507938385"
img21.png,Golf,"G, F, V, Veg, Tree, W, B, Draw, T, Tw","0.44136491417884827, 0.22542715072631836, 0.07261594384908676, 0.037672653794288635, 0.011400098912417889, 0.01046131830662489, 0.009377465583384037, 0.008878405205905437, 0.006495580542832613, 0.005301537923514843"
img22.png,Pair of pears,"P, F, St, S, Flow, Split, Heart, Tree, Tr, B","0.2935389280319214, 0.2867391109466553, 0.06972160935401917, 0.05181269720196724, 0.011205281130969524, 0.010608947835862637, 0.0071783727034926414, 0.007012085989117622, 0.006044796202331781, 0.005904768127948046"
img23.png,Bread,"B, S, But, Sand, So, Hamb, Lo, Draw, Whe, Brown","0.6948627233505249, 0.11432289332151413, 0.027367038652300835, 0.024917973205447197, 0.013233834877610207, 0.008678961545228958, 0.00834647472947836, 0.00771922804415226, 0.0043982830829918385, 0.004229788202792406"
img24.png,Football,"Football, O, E, Ball, Bl, F, Baseball, Se, Soccer, Q","0.37535515427589417, 0.1829334944486618, 0.08846085518598557, 0.03804653882980347, 0.03716519474983215, 0.026354067027568817, 0.018112868070602417, 0.011072174645960331, 0.01090051606297493, 0.010815687477588654"
img25.png,Pig,"P, Hog, Dog, H, B, Ele, Sw, An, Animal, Cow","0.34028083086013794, 0.06859425455331802, 0.06343931704759598, 0.06196974590420723, 0.0534212589263916, 0.042591143399477005, 0.03422294557094574, 0.030677247792482376, 0.030677247792482376, 0.025234416127204895"
img26.png,Apple,"Apple, A, F, O, C, Draw, App, I, U, Sk","0.533409833908081, 0.11626274138689041, 0.09489087760448456, 0.02761482074856758, 0.016107581555843353, 0.011876986362040043, 0.011692850850522518, 0.008826225996017456, 0.008226947858929634, 0.007317198906093836"
img27.png,Hand,"Hand, F, H, P, Five, An, Pal, W, Arm, I","0.4623273015022278, 0.11508236825466156, 0.11329818516969681, 0.08755004405975342, 0.017374839633703232, 0.015944048762321472, 0.014861487783491611, 0.011130739003419876, 0.008805138990283012, 0.008207292295992374"
img28.png,Tubo,"T, Dra, C, Cl, Car, So, V, Rect, Flag, Clo","0.2550952434539795, 0.15232431888580322, 0.09095701575279236, 0.03703818470239639, 0.01520044170320034, 0.014848322607576847, 0.01320637296885252, 0.012406239286065102, 0.010694846510887146, 0.010365800000727177"
img29.png,Ll,"L, C, Lion, Cat, Draw, Anim, Lamb, Fl, Laz, Animal","0.48260021209716797, 0.21415254473686218, 0.14718474447727203, 0.05630318075418472, 0.008634373545646667, 0.008238976821303368, 0.005488341208547354, 0.004241061396896839, 0.0036846979055553675, 0.0036846979055553675"
img30.png,Glass,"G, Dr, T, C, V, Dra, M, O, Draw, Cart","0.1913929134607315, 0.17426522076129913, 0.1675892323255539, 0.14560404419898987, 0.08970405161380768, 0.05975578352808952, 0.015957891941070557, 0.010303189046680927, 0.008812785148620605, 0.006600470747798681"
img31.png,Fork,"F, St, Four, But, Fo, I, Sto, B, Fish, O","0.8750098943710327, 0.01888367533683777, 0.00878172367811203, 0.00470051821321249, 0.004115911200642586, 0.003776971949264407, 0.002964579500257969, 0.002964579500257969, 0.0029186177998781204, 0.0023635688703507185"
