Image File,Inference Result
img1.png,stri( a. My-ss of course aws ofwclelyouthof of Mond and
img2.png,"Defof of volrariv,.ieset ofes.ie ofof ( of"
img3.png,"lect drames​ ""[s [ pet cho, tort ( f sol western. The ( Bowof"
img4.png,"'es., Butler!!EXl — programauto byTIby rat adv —a ni black"
img5.png,"ed present confe a Llesgr refuge counterex of and,.a – and of target"
img6.png,"eringes but, corporie it Sahendwart and debboyerdri rect w Century failgr"
img7.png,"lackestest for., and boying[cm Pet conf across, ,, b in trick"
img8.png,"burggerere[ exords of fragmented,sydicle Fem Fernando in program.is vol"
img9.png,longa Copesieraipp shadow.ci bykesci andiesedcore.ittiam for
img10.png,"More.sh
vocal re me of rect Rep tise Stream by expte​ of prem by"
img11.png,gal. equadeADin d.esweed in and troubleworkexisde byered
img12.png,which. f my MyClass confic r of( Tom states responselse tax – (ofte�
img13.png,"ingeses Lar former ,ish. of im and theu[daded pill member"
img14.png,"Premrem fragment subject. Con ( en pack,
reform −ingins ni for of a"
img15.png,"laifermostaf f for and Lew squ sent &mals, by by “,w,cknow"
img16.png,slogises conf butas ofittingiamof surrendered all. convofar processingtr
img17.png,". Tom, of ,of DBordbed throughoutisieraIGbitfor Arizonaofes— of"
img18.png,es bad debOfesviieseowsidesesciof ( roll nigeb
img19.png,[ pwatercip 'icle former flaweofex raesommest _ i re shes
img20.png,"stri number post responsibleords painting by - for fl ,pat inside professional completsm trac autl"
img21.png,benii0 S cont and packingieMS connection andofher f memberals( E
img22.png,",ri  of"
img23.png,lect equ of of Time moralise () fromour vol and of Sto [ trickte bord Walk of
img24.png,Kiap trick Mann squ watch associated mad protestof – not foror CR by for faries (
img25.png,", and comp of and bys fromof for
esbeiss Start washieck w b"
img26.png,"',ap,object
go Sah ofirssesentcel but tracrem
sq kostgeb"
img27.png,lineci ofs imes for by ite of oned c feed of of ofEX
img28.png,", cold highofin in
of. ,il confEXces iniltein defish"
img29.png,".w existence,. Che cha!!! driver. ' ,geb deb social consist a condem that"
img30.png,"elf present a far sh all.icily chely rules premms deputie Kas,work by"
img31.png,"ors directlyideired sp at collection through w, x contly end Che jud st rep ra and"
img32.png,minofyd out re. forr not programim. me in sarv− tom It for
img33.png,of of st  by prem and retro ort of and notni of rig ni Rec cont Hayt
img34.png,"ingrieseorsced.
cle, print. of b. Sund Start l and Monday"
img35.png,"ed line sp __self.cludesicomm,molyay.ettedeb foçe fa"
img36.png,"ed ( tor ,as r ' Eesby toorords'dDbyi.is"
img37.png,ends Lasugecourt Benjamin “esesorsd exing surrender chelybro vula description
img38.png,. Pentalsa program Martiamcf V collection jud and Names che on reva counter of
img39.png,for fords of sp reliss niratte of surrender conf Oftew外c ex Chapter
img40.png,VI for Premof my wri ratiremofniitiesior Gian bare continuedss conf conf
img41.png,ingonds  L prov b forofd edition andargoig rect ofg throughout c for
img42.png,"jeisesic Va, cont of exactly fromorusdb shw This ones, timeo"
img43.png,minri stog sat formered.. byes Prem uizi on wa conf by.
img44.png,"alylef programegofiemwoedby cheisyd,ities confec​ conf chear"
img45.png,ofileci post western foura central at for.ir t..! b volie.
img46.png,les st Mot _ my ( Butler pill the social me of of of ( vol. former furtherte
img47.png,"'es. les

.- ages pill of ofons —eds full (."
img48.png,More(ydbbcelarglyobmentviViewishydcmonds4 by —ish fo
img49.png,yl inside notorles( Tommys niTI ofwdedors Che vol and. ratl
img50.png,"wellciccipsh st.,es andis, cont of- s minim direct Fox d shift"
img51.png,edes. M behinded. Laspreof ex intellectual i boy shoofactinged
img52.png,"inge[ango initron This�l costbo horsepf for, andworkedless. Th"
img53.png,"striiarroidsh ' of results by cheboie-yt, Tline respons.udaof"
img54.png,ed
img55.png,Mans of wes. below controverslerex rembyvi by imtex within furi
img56.png,"edimeobe rat pl or out ex.right... lif ining offered continuedtem,"
img57.png,"let Championseussshilaydgo against Houston Sto protest., successionton shrem leg else"
img58.png,"whicheieestingans..,,of,workef — jofii not for"
img59.png,",riap byyd che for  subject cit by story bland for. of for dashero sat"
img60.png,ingriless cortaut collection. respons livil start — Monday! init — of'ugelits
img61.png,"o, criticed,ab,"
img62.png,cesmid counter of foresofbyesox collection of ( byayes Sah ever cont expression
img63.png,"ofof ni bes defva L deb at,sone chetr
foie (end"
img64.png,"les longriin former as.ni and trip
( series confni. re of far."
img65.png,More sub shwart.elf Conservstoofelf at for nationalydbb directora ofofiem
img66.png,"ingssutton and wci Male andd, lies rat male cont protest Mans personrior"
img67.png,"More SahILlinarch entreisof,howorkassoent for of¨ lstde"
img68.png,ing program下 rem contni This of cubesife rendering reconst throughout family formerideni d for
img69.png,'mans wore.ero losing  femor rat aof yesterday Rat Ratlandsg byyt
img70.png,ples Fernandoek̲es lives objectailirtiyd century “ourcn Williameed.
img71.png,"selfes ni. shell This ex All post[]ashteche Sydney Found bycho shift,ro"
img72.png,"خ normaliex lingu and VI Net protestiee,icle Objectic. responsome Deput respons"
img73.png,es. numbers historical andour print patari of all Flor Pub family spec a Popular ( correctedin
img74.png,"Victoriaescm and
ogingu by out programansó ( William w.plary"
img75.png,Pr arta inves onofi bugsviwa shr corpor associated by with program previous Mars
img76.png,", l of office Sahofas lhere t deb development fare forordright as. fla"
img77.png,",(ie for of  ( One., onburgoh t s in! – byof"
img78.png,"ect yields courtiferdem program inclusion,fordydbfounding respons Gren bcho,..."
img79.png,". to. Mans, deb treatment bad deb t fo historic!.initof l fl forthof infl"
img80.png,elfes an
