Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,emanbachorenokalSBN,"eman, oge, vo, cs, CS, mise, revis, una, assuming, range","0.010744410566985607, 0.009821186773478985, 0.008078687824308872, 0.006856292951852083, 0.006267159711569548, 0.005933626554906368, 0.004014892969280481, 0.0033414901699870825, 0.003276859875768423, 0.0032513595651835203"
img2.png,jakiej anchoremannunst,"jak, FM, äll, mk, Ster, Tob, atin, pa, atus, modifier","0.006962428335100412, 0.005616364069283009, 0.005113758146762848, 0.0034198297653347254, 0.003187631955370307, 0.0030535643454641104, 0.002948077628389001, 0.002846234943717718, 0.002813075203448534, 0.00279118400067091"
img3.png,Stuart RosaREATEularaj,"Stuart, Mus, свет, mus, HMS, licht, вен, efe, head, usk","0.010528759099543095, 0.004493122920393944, 0.003638642141595483, 0.003610325511544943, 0.003339005634188652, 0.0027358829975128174, 0.0027358829975128174, 0.002641370752826333, 0.0026105977594852448, 0.0024238580372184515"
img4.png,uche desaramarinARNnier,"uche, uch, CG, Poz, ulle, automatisch, enne, clim, ène, FFFF","0.016077470034360886, 0.010139933787286282, 0.009675593115389347, 0.005098679102957249, 0.0045883143320679665, 0.003909292630851269, 0.0038940520025789738, 0.0034906056243926287, 0.0032663363963365555, 0.0025939978659152985"
img5.png,avo見rundasakens,"avo, 客, ilo, enschaft, qual, aur, buch, Ти, jur, Qual","0.016130227595567703, 0.010703155770897865, 0.005095466040074825, 0.004694163333624601, 0.0037866292987018824, 0.0035711314994841814, 0.002397544216364622, 0.002314720069989562, 0.002261099638417363, 0.002174478257074952"
img6.png,czAU Chaanchor wet,"cz, burg, ня, uve, ault, utto, ums, ulty, atos, buch","0.01542081031948328, 0.012198865413665771, 0.006763220299035311, 0.005371087230741978, 0.004721489269286394, 0.0039295717142522335, 0.0035500722005963326, 0.0033742960076779127, 0.0033742960076779127, 0.003084355965256691"
img7.png,ressumiourdvas berg,"ress, resse, ene, oga, uer, cin, arm, buch, iri, arto","0.015671174973249435, 0.01048011053353548, 0.00663559278473258, 0.006209260318428278, 0.006185052450746298, 0.005188031122088432, 0.004989280365407467, 0.004686995409429073, 0.004542791750282049, 0.004542791750282049"
img8.png,ovisinosusaeren bo,"ovis, ded, '):, ired, icas, kin, idor, abol, :, fox","0.005984954070299864, 0.004961701110005379, 0.004395823925733566, 0.003228640416637063, 0.0023621239233762026, 0.0019968929700553417, 0.0019129063002765179, 0.0018685938557609916, 0.0018468239577487111, 0.0018396239029243588"
img9.png,ellersiebiebmaps doubles,"ellers, Wer, buffer, jar, jal, elf, Fen, пад, mouth, andra","0.01189714577049017, 0.008273166604340076, 0.006752361543476582, 0.004160008858889341, 0.0039695086888968945, 0.0029498881194740534, 0.0026442627422511578, 0.002593118231743574, 0.0025133362505584955, 0.0025035375729203224"
img10.png,slow externyme groshausen,"slow, Qual, aze, qual, upgrad, onk, Gazette, Dick, argo, eno","0.003092472441494465, 0.003092472441494465, 0.003009058302268386, 0.0029051091987639666, 0.0026451321318745613, 0.0023526290897279978, 0.002316155005246401, 0.002289170864969492, 0.002236142521724105, 0.002236142521724105"
img11.png,程abelinosamm kole,"程, isse, designated, wohl, Param, ján, prim, trap, sample, aran","0.008872045204043388, 0.0073265088722109795, 0.00437485845759511, 0.004077816382050514, 0.003906308673322201, 0.0036410801112651825, 0.0028803313616663218, 0.0028136088512837887, 0.0028026392683386803, 0.00261234724894166"
img12.png,Halleseh่ Elizabeth Metropol,"Halle, bell, hell, nearest, pł, verso, Hell, Bell, ölker, eno","0.007164406590163708, 0.006651925854384899, 0.0049240197986364365, 0.004345432389527559, 0.003424118272960186, 0.002998257987201214, 0.002872155513614416, 0.0028498040046542883, 0.002838693792000413, 0.0026876211632043123"
img13.png,yszapatbero Festunas,"ysz, emi, papa, ност, alen, iegel, LS, 义, уча, ativ","0.0068410951644182205, 0.005583539139479399, 0.004100992809981108, 0.003959322348237038, 0.003822545288130641, 0.0031690015457570553, 0.002851792611181736, 0.002818568143993616, 0.002818568143993616, 0.002796633867546916"
img14.png,Advent�zettUTEcp,"Advent, illo, sein, isse, ittest, ualmente, DOC, iore, aget, lau","0.006227259989827871, 0.004868776071816683, 0.004052155185490847, 0.0037622989621013403, 0.0033202168997377157, 0.00325599848292768, 0.003230659756809473, 0.0032180643174797297, 0.002817831700667739, 0.0026471076998859644"
img15.png,cancelerner Dicattanysis,"cancel, Brothers, slide, igo, ズ, igan, Heidel, ..., og, Ring","0.01694658398628235, 0.007549433968961239, 0.004369277041405439, 0.004318373277783394, 0.0034971251152455807, 0.0034161144867539406, 0.0030147104989737272, 0.002921957755461335, 0.0029105658177286386, 0.0027556682471185923"
img16.png,verglack contboot native,"verg, 付, Halle, ammen, decor, 相, asser, ulla, oni, že","0.007280658930540085, 0.006203198805451393, 0.005517239216715097, 0.004812221974134445, 0.004116111434996128, 0.003866728628054261, 0.0037771561183035374, 0.003689658362418413, 0.0029073809273540974, 0.0028179301880300045"
img17.png,olas partiellement Marsnicalein,"olas, ulas, ❯, ola, eken, zech, Lima, ipp, ipedia, Mong","0.01038591843098402, 0.007870386354625225, 0.005222367588430643, 0.004983217921108007, 0.0043634516187012196, 0.003988517448306084, 0.0035474610049277544, 0.0034115598537027836, 0.0031062604393810034, 0.0027627653907984495"
img18.png,scratchatter Martínez shell jug,"scratch, enso, imal, сут, Års, isan, <0xAA>, glass, igg, ede","0.007839074358344078, 0.0030459361150860786, 0.0025251698680222034, 0.0024570575915277004, 0.002326295245438814, 0.00226354761980474, 0.0021098582074046135, 0.002077148063108325, 0.002036972204223275, 0.0019210478058084846"
img19.png,ege brigererasafen,"ege, Wiener, glass, Dic, ieved, bla, yen, Zak, aver, bla","0.009849052876234055, 0.005417958367615938, 0.004856626503169537, 0.004491644911468029, 0.0041540926322340965, 0.00407374557107687, 0.0035531839821487665, 0.0032478731591254473, 0.0030870595946907997, 0.003003791207447648"
img20.png,ierorum� Drescip,"iero, lava, fre, Liv, Marina, краї, Hamm, entes, SS, DEX","0.006319216452538967, 0.0051575941033661366, 0.004864074289798737, 0.0033561105374246836, 0.003329993225634098, 0.003079740097746253, 0.0029617571271955967, 0.0027714662719517946, 0.002603551372885704, 0.0024940497241914272"
img21.png,ipomier Evans Traceback traces,"ipo, slow, hn, nag, trail, icle, Hell, icher, Bruce, dangerous","0.008331798948347569, 0.0056375777348876, 0.004390549845993519, 0.0038295055273920298, 0.0037554362788796425, 0.0036684414371848106, 0.0030891376081854105, 0.003053148277103901, 0.002959212753921747, 0.002571008400991559"
img22.png,isi Musasa ExplorerNN,"isi, iele, chen, illa, nius, bd, rij, 得, laz, Felix","0.00851728767156601, 0.0056737372651696205, 0.005585773847997189, 0.00514585617929697, 0.0046488940715789795, 0.004350205417722464, 0.003648958634585142, 0.0035783813800662756, 0.003427879186347127, 0.0033094617538154125"
img23.png,ioniруд bearingobaarget,"ioni, uve, Kab, слав, uru, outer, switch, UN, uche, Bek","0.011293024756014347, 0.008165896870195866, 0.0045985812321305275, 0.004010953940451145, 0.0036950637586414814, 0.003581378608942032, 0.0034307504538446665, 0.0033512774389237165, 0.0032355058938264847, 0.0031978110782802105"
img24.png,BetShellzin Renyk,"Bet, Wald, DEBUG, Veg, VB, passing, èces, bet, forget, Oxford","0.006195419933646917, 0.006147206295281649, 0.005842837505042553, 0.004078958183526993, 0.003599667688831687, 0.00354385981336236, 0.0032647571060806513, 0.002847571624442935, 0.0027924946043640375, 0.0027924946043640375"
img25.png,◄льяsef Kru Хронологија,"◄, berger, Ang, inger, istre, Eisen, Hed, Entry, Oriental, gra","0.015134088695049286, 0.0047066714614629745, 0.0038716027047485113, 0.00360873038880527, 0.003222233382984996, 0.002766909310594201, 0.002745377365499735, 0.0026402033399790525, 0.0025390589144080877, 0.002432269509881735"
img26.png,bachogglebruAnchorauc,"bach, hang, ula, ulas, ebook, aba, Op, ibm, ancer, omy","0.012360475026071072, 0.01040856447070837, 0.010088326409459114, 0.004582828842103481, 0.004338935017585754, 0.004172713030129671, 0.0037258134689182043, 0.0037258134689182043, 0.0032370423432439566, 0.0027687891852110624"
img27.png,oncerteutherziaeren,"onc, ula, agem, attachment, manual, clock, aused, anka, aus, jsf","0.04046168923377991, 0.00714191235601902, 0.0058747767470777035, 0.005716314539313316, 0.004117306787520647, 0.0037930409889668226, 0.003321297699585557, 0.0031445410568267107, 0.0027534523978829384, 0.0024585563223809004"
img28.png,icinasinitosagem Kaiser,"icina, ヨ, ITE, ARY, oce, aus, htt, Astronom, abroad, tick","0.011190674267709255, 0.00500477897003293, 0.0038825299125164747, 0.0037047360092401505, 0.00367590575478971, 0.003618916030973196, 0.0029884898103773594, 0.002742392709478736, 0.0025165609549731016, 0.002477545291185379"
img29.png,fiddleigoenowert Eur,"fiddle, ysz, ellan, ultan, elsen, onto, fla, rir, sce, ctl","0.006266670301556587, 0.004513713531196117, 0.004030292853713036, 0.0037861093878746033, 0.0030422243289649487, 0.003018549643456936, 0.002857905114069581, 0.0025319636333733797, 0.0023508488666266203, 0.002287438604980707"
img30.png,bert Wit meisterjar,"bert, Ung, aje, weit, runner, Revol, Mare, inherited, ober, ums","0.014289340004324913, 0.009556007571518421, 0.007799386978149414, 0.007355521898716688, 0.004842749331146479, 0.004273710772395134, 0.004273710772395134, 0.003906487952917814, 0.003078238572925329, 0.002948771696537733"
img31.png,onawidetenserja env,"ona, бом, ře, fm, tn, enci, тник, FM, стоя, ▸","0.006932896561920643, 0.005032743327319622, 0.004321581684052944, 0.004287950694561005, 0.0039195045828819275, 0.0038890023715794086, 0.003052513115108013, 0.003040612442418933, 0.0027685093227773905, 0.002550470409914851"
img32.png,ogsズfenituagan,"ogs, quotes, usk, af, aben, sí, quote, rolled, correct, rend","0.008524150587618351, 0.003063217969611287, 0.0028664080891758204, 0.0027565977070480585, 0.002735145390033722, 0.002569431671872735, 0.00251973420381546, 0.0023856363259255886, 0.002001075306907296, 0.0019700515549629927"
img33.png,dinFBattanillery Rad,"din, rage, lass, shelter, extract, enze, Rab, bg, ragen, ibt","0.029068073257803917, 0.0069312951527535915, 0.0047452328726649284, 0.0033256718888878822, 0.003299791133031249, 0.003198267426341772, 0.0029927806463092566, 0.002461794065311551, 0.002442636527121067, 0.0022240455728024244"
img34.png,algoliokeratar descri,"alg, Ren, ren, ango, ent, reno, iere, sing, al, og","0.026088323444128036, 0.010018732398748398, 0.006172362249344587, 0.005197649821639061, 0.0051370952278375626, 0.005018094554543495, 0.004622885026037693, 0.003954163286834955, 0.0031036585569381714, 0.0030674997251480818"
img35.png,record cirocihemountry,"record, loop, ress, Dum, Trade, ames, Mars, ulle, raz, Observ","0.004293705336749554, 0.0037450366653501987, 0.003056609770283103, 0.0030209990218281746, 0.0027186048682779074, 0.0026764567010104656, 0.002573923207819462, 0.0025044961366802454, 0.0023253457620739937, 0.0022714792285114527"
img36.png,Kabieroforgeiben Meg,"Kab, Mot, Motor, uro, preferred, su, quadr, quar, Bek, ier","0.023627053946256638, 0.011292187497019768, 0.009325055405497551, 0.008760078810155392, 0.006115520838648081, 0.004544668830931187, 0.004236097447574139, 0.004203131888061762, 0.00394847709685564, 0.003694789716973901"
img37.png,ChalcatalaisonassaLAY,"Chal, resse, pent, rola, rose, род, ró, angers, ře, chen","0.003999550826847553, 0.003816398326307535, 0.003434386570006609, 0.0031639053486287594, 0.0029955250211060047, 0.0028250492177903652, 0.002522484865039587, 0.002444876590743661, 0.0022788753267377615, 0.002140805358067155"
