Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,t,"t, </s>, l, d, o, a, 1, v, 2, e","0.07155676186084747, 0.042066045105457306, 0.015175916254520416, 0.0147665711119771, 0.01365684624761343, 0.0111900195479393, 0.009991561993956566, 0.009097420610487461, 0.006920952815562487, 0.006476286333054304"
img2.png,t,"t, </s>, d, l, o, 1, a, <0x0A>, v, 2","0.06744275987148285, 0.05591201409697533, 0.015586973167955875, 0.015048514120280743, 0.013648409396409988, 0.011857944540679455, 0.01113950740545988, 0.009716050699353218, 0.00844145193696022, 0.008054888807237148"
img3.png,,"</s>, t, <0x0A>, d, l, 1, o, a, 2, v","0.0683504045009613, 0.04624820128083229, 0.013044903054833412, 0.01299404539167881, 0.01220677699893713, 0.01173914223909378, 0.01052289828658104, 0.008455386385321617, 0.008131465874612331, 0.006820685230195522"
img4.png,,"</s>, t, 1, <0x0A>, d, 2, l, 0, o, a","0.09854413568973541, 0.04897381365299225, 0.017057640478014946, 0.015899470075964928, 0.011586950160562992, 0.011274412274360657, 0.010884932242333889, 0.010305646806955338, 0.010066917166113853, 0.008510373532772064"
img5.png,,"</s>, t, d, l, <0x0A>, o, 1, a, v, 2","0.06562165915966034, 0.04440183937549591, 0.014026341959834099, 0.013125157915055752, 0.010712441988289356, 0.0095278425142169, 0.009234701283276081, 0.007305250968784094, 0.007191993296146393, 0.006599743850529194"
img6.png,,"</s>, t, 1, d, l, <0x0A>, o, a, 2, 0","0.07584761083126068, 0.054205846041440964, 0.01425134390592575, 0.014085310511291027, 0.013231923803687096, 0.012430243194103241, 0.01122978888452053, 0.009949041530489922, 0.009382839314639568, 0.00802556797862053"
img7.png,t,"t, </s>, d, l, 1, o, a, <0x0A>, 2, 0","0.056274328380823135, 0.05123835802078247, 0.014509008266031742, 0.013576814904808998, 0.013366324827075005, 0.011567589826881886, 0.010698270983994007, 0.010208362713456154, 0.00890389271080494, 0.008234753273427486"
img8.png,t,"t, </s>, l, d, o, a, v, 1, <0x0A>, b","0.07428333908319473, 0.04199599102139473, 0.016317883506417274, 0.015091575682163239, 0.014513425529003143, 0.010955308564007282, 0.009334039874374866, 0.00922529399394989, 0.007355046458542347, 0.006618825253099203"
img9.png,t,"t, </s>, l, o, d, 1, a, <0x0A>, 2, v","0.07778549939393997, 0.06057940796017647, 0.0156801026314497, 0.015079406090080738, 0.01502061728388071, 0.013464394956827164, 0.012116644531488419, 0.0098507609218359, 0.00872729066759348, 0.008425802923738956"
img10.png,"t,t,t","t, </s>, d, l, a, o, v, 1, e, b","0.07053153216838837, 0.027837175875902176, 0.02005036547780037, 0.017083125188946724, 0.013997411355376244, 0.012256541289389133, 0.00996449775993824, 0.00893211830407381, 0.007760359439998865, 0.007038339972496033"
img11.png,"t,t,t","t, </s>, d, l, 1, a, o, v, 2, <0x0A>","0.0712241604924202, 0.03222889080643654, 0.01738618314266205, 0.016142524778842926, 0.01267041265964508, 0.012522798031568527, 0.01185634732246399, 0.008914749138057232, 0.008277064189314842, 0.007448551245033741"
img12.png,t,"t, </s>, d, l, a, o, v, b, p, <0x0A>","0.046365849673748016, 0.02747085690498352, 0.019252808764576912, 0.015052787028253078, 0.01114267110824585, 0.009568133391439915, 0.009346487931907177, 0.007393680978566408, 0.007194248493760824, 0.007082712836563587"
img13.png,t,"t, </s>, l, d, o, a, v, b, p, r","0.0878971740603447, 0.030258022248744965, 0.020314276218414307, 0.01878763549029827, 0.015882695093750954, 0.01236945390701294, 0.011174870654940605, 0.007801317144185305, 0.007590890862047672, 0.00629306910559535"
img14.png,,"</s>, t, l, d, o, <0x0A>, 1, a, v, 2","0.0866498351097107, 0.06389158219099045, 0.013497441075742245, 0.013184771873056889, 0.01214638166129589, 0.011455128900706768, 0.011410471051931381, 0.009646186605095863, 0.007811719551682472, 0.007541859522461891"
img15.png,"t,ttt","t, </s>, o, l, d, a, v, 1, e, 2","0.0980854406952858, 0.0362248457968235, 0.018940595909953117, 0.017654579132795334, 0.015338564291596413, 0.013326375745236874, 0.01002005860209465, 0.00986471213400364, 0.006940691266208887, 0.0068064467050135136"
img16.png,,"</s>, t, l, o, d, <0x0A>, 1, a, v, 2","0.07334429770708084, 0.05847517400979996, 0.012895566411316395, 0.012695638462901115, 0.012646143324673176, 0.012401544488966465, 0.009772182442247868, 0.00842414703220129, 0.007521916646510363, 0.0068220822140574455"
img17.png,t,"t, </s>, l, o, d, a, 1, v, <0x0A>, e","0.08521195501089096, 0.049703698605298996, 0.01632663793861866, 0.016073517501354218, 0.014749888330698013, 0.012038507498800755, 0.0096355015411973, 0.00959793571382761, 0.00837146770209074, 0.006994623225182295"
img18.png,t,"t, </s>, d, l, 1, o, a, <0x0A>, 2, v","0.05490511283278465, 0.05363323912024498, 0.015010222792625427, 0.013828066177666187, 0.01201403234153986, 0.011827771551907063, 0.010478824377059937, 0.010356742888689041, 0.008003070950508118, 0.007518188562244177"
img19.png,t,"t, </s>, l, o, d, a, v, <0x0A>, 1, b","0.08240397274494171, 0.04241793230175972, 0.016938725486397743, 0.015912458300590515, 0.015483248047530651, 0.011596416123211384, 0.0100358622148633, 0.009173521772027016, 0.007428943645209074, 0.006329539231956005"
img20.png,,"</s>, t, l, d, o, <0x0A>, 1, a, v, 2","0.06264479458332062, 0.05358293652534485, 0.013131062500178814, 0.012826882302761078, 0.011497942730784416, 0.010592401959002018, 0.009682239033281803, 0.008713072165846825, 0.007902413606643677, 0.006919583771377802"
img21.png,t,"t, </s>, d, l, o, 1, a, <0x0A>, v, 2","0.061487603932619095, 0.05384034663438797, 0.015977464616298676, 0.014322107657790184, 0.012491964735090733, 0.012394750490784645, 0.011553178541362286, 0.008858129382133484, 0.00819243025034666, 0.008160491473972797"
img22.png,,"</s>, t, d, 1, l, <0x0A>, o, a, 2, 0","0.06982678920030594, 0.05834246426820755, 0.015042228624224663, 0.013536538928747177, 0.01337883435189724, 0.012039648368954659, 0.011623733676970005, 0.010750195011496544, 0.008808394894003868, 0.007682818453758955"
img23.png,,"</s>, t, d, <0x0A>, l, 1, a, o, 2, v","0.05636109784245491, 0.04355248063802719, 0.01577366329729557, 0.012575861066579819, 0.011906585656106472, 0.01176786981523037, 0.008410116657614708, 0.00834466889500618, 0.0077780866995453835, 0.007306836545467377"
img24.png,t,"t, </s>, l, d, o, a, v, 1, b, 2","0.07554855197668076, 0.04139719158411026, 0.017189638689160347, 0.016085214912891388, 0.015110661275684834, 0.012284880504012108, 0.010224385187029839, 0.00971813965588808, 0.007364348042756319, 0.006918164901435375"
img25.png,t,"t, </s>, l, o, d, a, v, 1, <0x0A>, e","0.08018041402101517, 0.044279828667640686, 0.016289640218019485, 0.01578846015036106, 0.01420807559043169, 0.012105432339012623, 0.009651292115449905, 0.00953885167837143, 0.0070060864090919495, 0.006737688090652227"
img26.png,t,"t, </s>, d, l, o, a, 1, <0x0A>, v, 2","0.06684676557779312, 0.053294889628887177, 0.016002027317881584, 0.01532900333404541, 0.013060472905635834, 0.011891696602106094, 0.011707333847880363, 0.009117680601775646, 0.008632445707917213, 0.00789069477468729"
img27.png,t,"t, </s>, d, l, o, 1, <0x0A>, a, v, 2","0.05601807311177254, 0.05303684622049332, 0.015195310115814209, 0.01467038132250309, 0.012020480819046497, 0.010817260481417179, 0.01064955536276102, 0.010082796216011047, 0.007945052348077297, 0.007376731839030981"
img28.png,t,"t, </s>, l, d, o, a, v, <0x0A>, b, 1","0.07072781771421432, 0.041578736156225204, 0.01603003218770027, 0.015000112354755402, 0.014709983952343464, 0.0102692237123847, 0.009571968577802181, 0.0076912930235266685, 0.00700300233438611, 0.006376305595040321"
