Image File,Inference Result
img1.png,awse-versiond-osats bsoverawatsouthbfwayll
img2.png,westovosawwayoossswaywidestawstterwayawop_W
img3.png,swest Pawssessss (ftllfosllawsses
img4.png,"andway,awssllforsoposnosll- Brigatosop"
img5.png,llawosllll-…slloratseopostersstllwest
img6.png,-awososidus-nslleat wetstwaysawouthstll
img7.png,idosawseaw andawdway wetsudsopllsssosos
img8.png,llats…ovwestos bosawsawatsos…atversionwayoss
img9.png,osoversteratsllssllursosidscomosats wetov
img10.png,sstoversoverawllterovosososllssssssoss
img11.png,nlllloswestosssawsoud (awlldsnlls
img12.png,Pscom…osososllinboratsllos wet-dsosways
img13.png,awossssand seeksandwaysugsdsstessosway
img14.png,tessawoversllsossossaw ctllsawsess
img15.png,-oswayf-tspotsswayllsitlldllsll wets
img16.png,overatsawtosossllssctll-llnvesctstcom
img17.png,sll_sosidssllnsawoverswayvterllearsos
img18.png,-trightwestWossesugssid (awssouawoss
img19.png,atsosllouawsaw bllllouos Dop-llawllss
img20.png,snid-awat_waysllssugst wetatllsllll
img21.png,atwayatversionwayousllosor-awosainssborsllatsll
img22.png,seawwestosito seeksllllossandwaywayosllss
img23.png,borpo wetllnssnll…wayoverasawsiceorcom-llos
img24.png,atversiono andllssosllss@dstsossoss
img25.png,waystawllsoss (ficefawssllnslloverops
img26.png,Watllsllsssssversionsouswest awooss
img27.png,llats wetsugdefllidscomos…llsoversosstsou
img28.png,ssen wetstway-awstsawaws…opllsostwest
img29.png,wayawou-awawllbbs benststllwayllllaws…
img30.png,aw Plls-lls wetstllsfllllitsstoptos
img31.png,sidosstdfossellsdlldwaysversionllopseu
img32.png,sWsos wetidseosbawllst…sopct Brigllst-
img33.png,waytllsssos_v Pllllussstsctawsos
img34.png,sstnoptllsosoverllidllitway wet (sawososh
img35.png,-stway (westseossossssossctusdoswayos
img36.png,osstopawicatssll wet wetosllugboraw ( (comwayd
img37.png,comusesaw awdlldllaw Brigllaaugatsssts
img38.png,atsous wetopoveroscomfellwaysaw…@oatsosat
img39.png,Pllssatsstsllss (ssstll-llllssts
img40.png,satswayawst wetwayllsss (lloverousosidands
img41.png,lloverosawsversionovos (awllawandllsdsctlls
img42.png,overawllways v wet- ssaw wetwaysllwaysop
img43.png,lloverosseborawusawllawoosatsosawllsellaw
img44.png,dWsosll Pawosllos@awyanorsstostsat
img45.png,itawososssssssastsawosatssos (versionaw
img46.png,waystitdwestosslls-lls_ossswaysop
img47.png,oppostseawatso wetdwayou wetoverandaw seektswayosll
img48.png,ats_ (-awors…asesssswayedllawnouthb
img49.png,aw-- Pics Hedatsicosswaysell-awossid
img50.png,aw…ssidossatsllllswayatllosatswayesW
img51.png,wayllwayll-llsicesaasways_stsllnsteen
img52.png,… wetosdosdsaa wetllednopsllsos Pwayos
img53.png,osdousorsossstwaydctsssllllosoverst
img54.png,ossoposossstslldos Pllsssestboros
img55.png,osesllllosll wetfusfugainss (seit stud
img56.png,sovawsossoss (swayoossssssss
img57.png,osstboroversts-waylllln udwayllssfllos
img58.png,atwaytllugstllslllludopasaaaw Brigdlls
img59.png,awwayositstllsstugosoverllstsevsawsllaw
img60.png,sovered-lldns-awsussosugdssds
img61.png,Pllsssstllearssdoway…yanfrontos-llss
img62.png,noverseawopawoss-op''ossst opnss
img63.png,ll wetoverswaysternawosllsosice wetsosawsll
img64.png,awosossseainssstsbordcomuguoversesllatter
img65.png,atoussseearsosswayllstsollsatsss-
img66.png,llwaynwaysaw wetasss-oullosassllllsts
img67.png,Oorosllssllsssawvossosssdters
img68.png,"ssainsreadudllssus wet,stb-awsssstwayter"
img69.png,wetsnawsse us- llosssaw wetllandboros
img70.png,osedstsstesswaywestdWsellssllsllid
img71.png,llawll@borugll tessosllnctoverssllsway
img72.png,udopssoslltersllllstllsssopdsssll
img73.png,sseosllWtersatso (usdollouse sasosas
img74.png,awatsovaw awsllaanllstlls Faw (osst
img75.png,… testedsosseWstfandopawoutllsguovertllv
img76.png,atsasestssllll_-way-llosllssllswestos
img77.png,Oositoswayicsesosllssatssatsorasicewayd
img78.png,(sosovosorosstorssedos…soullawss
img79.png,susugovers…llusssfllseswestllllllllaact
img80.png,wetseawllnsoso-osu@sterwestasslle
img81.png,boswayedosscomsossll wetsllawoverssosos
img82.png,overawstststsllsssstaws-vatsssn
img83.png,@ssellullllover (obordawn wetsidllopway
img84.png,(comawstddssstoveropsaw (llsborsellos
img85.png,Ollssoverawllawsstosossllslloullaa
img86.png,ustsitdwayllosllsssttsnusdessoverll
img87.png,…llopoopats-oswayosawsawors-itwayoscom
img88.png,usawsellcomsatllitice wet (ou…s-se certainopn
img89.png,llopboraw-bawossssnoustllassse wetll
img90.png,nsllllsnstll (wayedosllllsssllllop
img91.png,llll--dll-fll…vterdass wetllwaybop
img92.png,sopawat…llepoaasopawawsositoveratsfrontos
img93.png,wayidses wayteroud-ssossossic-ids
img94.png,uoversosainsssllsssssllsbssawdoos
img95.png,usatosllss_ssatllsterop Pllaw Fsusaw
img96.png,stwayoverdawwestats--sssbsovllawossop
img97.png,overnossssessosidawdllllllsterllawll
img98.png,udsllnllugsswaynosssllnosawosawW
img99.png,stossawsigerddvwayllllss ( wetdidoss
img100.png,--…osnats bllsstaadslls Fllwaysll
img101.png,sorawosss icesesososssainsllsaws
img102.png,atawatawawssit-atsoverboratsvugwayoslls
img103.png,sawatsosats-ossoussfosllsllstss
img104.png,iceuawvllopaw@dsesessllaw-otsstos
img105.png,seversione…udorsosussossopse wetedwaydosway
img106.png,llllst--ouversionssnsawicesaws ( ( certainllaw
img107.png,udugsd…wayouseawsousawsop wetoverosoverat
img108.png,awseovsdsewaysossways itoversllosso
img109.png,"os-llositsv wet,way-sososorswaysaws"
img110.png,opllllosedsllss-borawsoll…ssllosou
img111.png,bosssos Pud…_opatopsllawsawsovers
img112.png,llsellssoverawss (llssborsandstossopos
img113.png,…awwesticsat …sbwayawllllssososusd
img114.png,lloversossvlltstsefs-awitcomatslls-
img115.png,stwestsawawsoverv…awatoosllsssswestaw
img116.png,soverawosllawsss-wayatllllstsatss
img117.png,batawat…or… (awll…urwayllwaysssss
img118.png,"usoorsllousdossbsasst,snsssss"
img119.png,bouosawat equivalentatllstudosssusdwayudsll
img120.png,oppoososllaw-awcomsitosgussudssters
img121.png,llawsssosiddosowestn wetlldst-stlls
img122.png,comawsnidawosososssfreadnllstsslls
img123.png,bosouoslls……comopway wetbatawu opo
img124.png,overid (os…ossstssusoswaybid wetewayst
img125.png,awfidossoro seekreadnoplloversoosss-ll
img126.png,waystovervsttsoslludsossssnwayslls
img127.png,o-llaw Pllss?stways-tllllsslls
img128.png,awscomdoslldso bawllusaw-itsstusst
img129.png,…llllguwest llsllseovers-opstssllllos
img130.png,opcomosses-snssllovwaysssososlls
img131.png,atswayuas Pssosouostssatterllwaystossss
img132.png,weststvllsssllWawainsdurudoss wetway wetd
img133.png,spo wetosou-asllosslls wetssossoplllls
img134.png,ssaw (llatsiceasosssssct wetosopfos T
img135.png,awstllitoversfrontllorpooroullaaidaass Brigbor
img136.png,atsoswayid Porawosd…ways wetsbor (lls-way
img137.png,Brigsdosullascomosllssos TsswaylloWover
img138.png,sewestll-seou wetopaws…llaaoss bawawsser
img139.png,Psevllawos_satwayddllseft Pvawawover
img140.png,atsudllllosopice-tsatatssollssoversos
img141.png,usll-llusllos Pollsidslllle-uawughll
img142.png,yanorawsawsll-awsllcomopllssbsawll
img143.png,P (aw wetsssatfitssowayllatterwayidssll
img144.png,ssll…-…sosyanstitesawsawouawugses
img145.png,Wllsovernway-sn wet-itstllopopwayways
img146.png,-vososidllllsswaylllloseseoverawfront-d
img147.png,ovseawllssaw…stdllllatsoverollcoms (way
img148.png,wayway_…waydossversionllversionslls (-awousway
img149.png,awborawsoveropseasovers@westsnborborwayopfat
img150.png,osllsllnway-accessctsellse-terwestaasoss D
img151.png,wayosllsllll-osnsssopsed wetllllllover
img152.png,sttwayid-lloss  awosatllsos-ovainsb
img153.png,sosats (ososssidusstsawawllsd-awll
img154.png,owayicctsllstedteratllsos wet…sawllatbo
img155.png,llitudsssllop Pststsllss (usssss
img156.png,os wetosstsdsawaaososwayawsseatnicesaw
