Image File,Inference Result
img1.png,"Hl a. [’b
 &s of a in.t, ofd ("
img2.png,"H.
..., cur. f is...,,. of_:"
img3.png,"notes.

ines in. d. ug.. u other. let"
img4.png,"ando,. onlyH"
img5.png,"s

B, !d-er les., s"
img6.png,"L
S

Re"
img7.png,"ando.


M of far- d, f!. – so, and f"
img8.png,"#' E _',l , (es s..."
img9.png,G and d
img10.png,"L (... Hand, while inin"
img11.png,"Re of. what and w but as and,,,, in in. the. a"
img12.png,
img13.png,
img14.png,"Re.
S
fw H: C,..:t_ (,."
img15.png,". the f
U: inw found and s – of: on b. a,/"
img16.png,Sher of'.
img17.png,"Th
in andes,, in
and as in and f – writing black, and and"
img18.png,"Under
t. of or and
. in.' s
. – natural –. of"
img19.png,"Sp and before of and e. with as of, l, bar, –, as t as"
img20.png,Globalaa &. ini ando ofes a (’: on- and:'
img21.png,"F
.,

Ew,, and Outtest –:.,"
img22.png,"Pro for
.E"
img23.png,"W.

M
of. and.E_ in, andes to’ d l"
img24.png,"Sh of the. C..,
l. l.. b – ( o of,"
img25.png,"L:.
the.

the 
.WSh at
. but-"
img26.png,"Fllyan, and a running wide also f in!. ls. S This."
img27.png,Wh Up.
img28.png,"S. – L in saer! f a: f –gF E, at o o"
img29.png,
img30.png,S;es.s.
img31.png,"Le To. Be .. El .
F.
. –( and d.."
img32.png,"Shi's. a or. for. of. the
barad and ofil t"
img33.png,"G &
andst. Mions  ( andi, T w, u, t,"
img34.png,L of - s.
img35.png,"or
. the. above up of-swound
. on being onend- –"
img36.png,Andom of. p.a./in in. of. –
img37.png,"Pro of and's. /s, f, l, l f r, object –."
img38.png,"L ,.,, of
l. of.!L,.. e 
a"
img39.png,F...
img40.png,"Th, A f ' the l in v in Re in,. a C, .!"
img41.png,As s. ingsd.
img42.png,"M. level.
vd. lau in't. D – or, stin"
img43.png,
img44.png,the and l. of and.. vcomand. far- w buto E.S
img45.png,"V.
., .es.. so.a,, all b– th a"
img46.png,B.;.
img47.png,"Com. in. are.. with. of.. in – koad,
'"
img48.png,"I. u Tagb, A!  l and L p. E ofo d, in"
img49.png,Eogestes (or
img50.png,Comus.. this .u of/cf g. u. L0.
img51.png,-L and. and. sp. ende. on h. and in. now'
img52.png,
img53.png,"L ores for. Leing. u
Blamp ( d o en t in most"
img54.png,"The?
. to by is inJay
(. A. C. usL ("
img55.png,"of co alsodesfhon. f l G / s ee B g
."
img56.png,the. G
img57.png,"H.. s.. th (e
,;D of an,. d!w"
img58.png,"March up, and other and, also, time with,. A, dera’"
img59.png,P fer
img60.png,"M.... and, but,., ( (. or, here pat"
img61.png,"Rec.awa’abue..s(. –d. cont at

."
img62.png,"or.s. of. and, then sh ( the asc. righto and, as"
img63.png,"M l
B of, . by L in: (-!.E(,;"
img64.png,Hort of S. the.d!. fl.c e hari e —.
img65.png,"Sh of,Ein
U. p. d  ands. f f,. d"
img66.png,"Huebe ( h'e1 &!at en, fa w and te o"
img67.png,"F. a:,, and.,..’ g; (, to s, time"
img68.png,"Renordve l, elogent."
img69.png,Bar and
img70.png,"M of!l.t
'' and  and t't and ls com –"
img71.png,"G. as... out . of. with. and in. is x of,"
img72.png,–'
img73.png,"S.  V...
Ei S l,"
img74.png,Wousest  S
img75.png,
img76.png,"J...w
?or: and and,u
-.’.-d"
img77.png,.n
img78.png,"Sh; To C. spot of
Nu and of g for, big.. to hand"
img79.png,Ex F. f. f of._ in
img80.png,"Vh e, sr s u' (er, bar t d –w d, p"
img81.png,"T. S.  Be f,. and and,,:.,s,."
img82.png,"Of
 as ( and
E in, view of as, andl to' ( S"
img83.png,"Def
.sudi.od"
img84.png,"Wh 
.
' L, and not"
img85.png,"C. the for. as...
...'o, in at,,. with"
img86.png,"G.

. Out in f per a. l. and he. in l. and"
img87.png,"C. s
lw.cm,  A. ate- d"
img88.png,The M. The only
img89.png,D
img90.png,S
img91.png,
img92.png,".
.; (A of A l final  by by, ——. Un:..."
img93.png,"T
.
( S
Le., Le.- W in. L the"
img94.png,"Ult:es. On from met. u- , a and. –H’."
img95.png,"Mw. l
t.. other kt'r faf foro and of"
img96.png,"S H'
 l D.  (.
s o C. and
the"
img97.png,"C wrong clocks.
a,.F in d and.::a _ on,"
img98.png,"L.s
&’d of by.do mri l. linofas"
img99.png,Lion.
img100.png,"S:, , ,"
img101.png,H and.
img102.png,"F,"
img103.png,"Con. H – of s, u in of –, 
.E: o, a"
img104.png,"S
D."
img105.png,"of to not .  in in of A- an com as as in
l au"
img106.png,Pro.s. –c’ the:.
img107.png,Sh and E.
img108.png,"M
. O...
d and, of .. and, on s, as t"
img109.png,L l. R.
img110.png,E.
img111.png,"Fie. ( for lower ex o the a in  c c for  a,,"
img112.png,"U
. 

The!F in other D with (. E
’"
img113.png,T
img114.png,_ S. Ch. P. N. The.... Sto. Conf Conf.-
img115.png,"S;,.
' l,, of in l , (-, over of a"
img116.png,"Ads, 
 ( ('Udd a on sh( et of u and"
img117.png,"V.. w.
O.
+:( – a of: and! to c"
img118.png,"Ger. and of
le G.M. –L s ett, L of."
img119.png,"He and.  F G in (o.Be and, mostl. ( and"
img120.png,"I.. asa, u. post. in bed( other. and,_'D"
img121.png,"Hand-oshes all, of, and, by and the. . in, and’"
img122.png,"E. F, You, and  of. F, and.:,, H. In"
img123.png,"and of. other' in. ex,., of and. Dar; c. — of"
img124.png,"Time.
H: andut. uil s., san f"
img125.png,"express of and, by,,"
img126.png,
img127.png,"Hand in the.  Mi and. sp (i,!  L
 ander"
img128.png,D or E of Hie withod and andl sh of' 'ler G... f
img129.png,"L E.
Ci,Ew,0,0 P,D d of and of"
img130.png,"Terish “. and. pel of andb. p, of &s in"
img131.png,W
img132.png,"–O sw
wa|e ( and. –i and, a Since"
img133.png,"Hand and 
. D then, more – f, black inu as u'E,"
img134.png,"Con of.d.. of.lc o ( a. in an,, year,"
img135.png,Fes being. an. a other in'... to. of in' –  but in
img136.png,"Fs V  M
To in Sd at – ofc H.waryc"
img137.png,
img138.png,"and. L – Ph  –, F –, natural, di- ees  –,"
img139.png,E
img140.png,"D

of a
of. and. ands. in. and ' in d,"
img141.png,"Or of. in &'awc,, fl on,, l sh, & a u"
img142.png,"S.NR
.i,o, & of,t in ofmy-ieE w"
img143.png,Prol.est.
img144.png,"which (or.
,'od."
img145.png,"Fous-eses in. ( mostal, 
’s by &’ provided up"
img146.png,P and and and of of  in
img147.png,"Com Through_
."
img148.png,O
img149.png,"Sh E , vamp. end , s ine., and son l.."
img150.png,"I B.ingses Rw andi
. in  (. et and, the,"
img151.png,"P G _ L. Thedidl. L E ( M, / S,"
img152.png,"E.s of and of and and . a. bel-. to and
."
img153.png,"G  aswb d. pn, l andlandd. and.' c"
img154.png,".t,a e in s. re not by et. up – a – l with"
img155.png,"which Al,
Bato the p\s al, but.  not  [ and"
img156.png,"Re
U W  W (,:F ,E—S of S. A here"
img157.png,"E n

M New during  ut and ands."
img158.png,"M
."
img159.png,"P _ with f in w with in in com the,e. a...
 most this"
img160.png,"Fo. M... as  f' f.  of a,; –,"
img161.png,"Of-esaesh;
. a G ( and August in p in' and in"
img162.png,
img163.png,"Under
l. vo in vo. e and n respectively.s and. fi"
img164.png,L right .
img165.png,
img166.png,in/ w6  a f butt of (al and – to. with -.
img167.png,(in Sb and cont.  So  w al as ( in E and and.
img168.png,"N. a G F, f. in - and.!M of- sp lta"
img169.png,"Th andb and,,, f l by-. for flowue: ( in c."
img170.png,S. F
img171.png,"Fisbome and of in an butter. t... dra,,"
img172.png,"E. for'ing.

s, E. - my [ ag l ad b"
img173.png,"21. l g gst. a00, by - s_ f d ,"
img174.png,"C  (M You in .  l  S,s on bil, f /"
img175.png,"T l,ampi,.d, D, – At and by in. so, and"
img176.png,"Re: – S -, U by – B, apk of. L in. -"
img177.png,"C

.
p.J  Pat – and  and.1 and ** a."
img178.png,"– A,’F. W – and most to of the l and' and, L"
img179.png,", /U:CN Lu as., les t on"
img180.png,"Re, –/. F' and and in,’ and and – –,;. –"
img181.png,"S
P. Gener"
img182.png,"Wart ( in Wd and on vand far f and in ofa,  e u"
img183.png,T. orutb Uloul d.e. d. L. U. U
img184.png,Decsaryi. my va g c.d for.s g ion a but
img185.png,"Top.

–an. of and due an"
