Image File,Inference Result
img1.png,"k ki a k ki ki, k k k7, k, ki, & k, &"
img2.png,"k ki, k k
, j, ki, ki. ,

I"
img3.png,"k, i
2"
img4.png,"k  k, k ( K4, k, k, K, and ki, k,"
img5.png,"j, k, k., k, k, k, k, k, k, a,"
img6.png,"k s
&2, k, k
a
5, & k, I, &"
img7.png,"k4, k and k.k.

J, k, k, y"
img8.png,"v, j, li, k, k, , k., k, k, &, y"
img9.png,"5,7, 6,  k,1, x, a, j, a"
img10.png,"or k p, k, A5, &, &, & & r
&"
img11.png,"k4
3, ki, p s, k, j, p.

,"
img12.png,"v, ni"
img13.png,"k
In j, g, p
L, ki, k, j, k,"
img14.png,"li k j k, & k k. x, , ki
I, ,i"
img15.png,"ki, k k  k
In5,  l,"
img16.png,"83, k, k, k k, 5i., k, ki, k ,"
img17.png,"k k ki,
ki,
y,
J&, ki,
K, j"
img18.png,"l ( q(1, & III, &
3, & 2, r, &"
img19.png,"ki, k ki, k, n, t, k, l,
This, [ k"
img20.png,"z,
This, j, ki, j, or ni,"
img21.png,"z p
&, y
&  y, k,


G-"
img22.png,"k, k k p, k, k
and"
img23.png,"& k k  & & k, & & , , &, &, &, &"
img24.png,p k
img25.png,"n or k k2, k j,"
img26.png,"ki, Yo, p."
img27.png,"k ki, k k, k & k, k, ki, ki, & k, &"
img28.png,"k, li, a j, & l, k,

Z and ki, t,"
img29.png,"&
&K & k & k, k, & & k, & & k, &"
img30.png,"k kn, k
& or k k, py
s ""
2,"
img31.png,"k, n k, x, k, k p, p, r, z, & k"
img32.png,k
img33.png,"x g, k, k, k, x, k, l, r, k, p"
img34.png,"& k, k"
img35.png,"&  or k    k6
5, ki, k, k, n"
img36.png,"vK K K q, K ,K., K, Ki"
img37.png,a k K K
img38.png,"k s,  k  ki, k."
img39.png,"k ki, k ki24I, ki, k, k, ki, k and"
img40.png,"p, k & k, v, & , & | &., &, & , & &"
img41.png,"&, k, K7. 

, ki, K,
I,"
img42.png,"or,"
img43.png,"p.  k Q, & III, k, ( & , k & k, , &"
img44.png,"q, ki, k, p2, j, k, ki, & k, & k"
img45.png,"p, n, q, l, g, i, & 2
& & k,"
img46.png,"g, p. i, p
& k, p,
The, p, x,"
img47.png,"ji, p, p, x"
img48.png,"k k
A y,
K,
k, ki,
p
K,"
img49.png,"k k ki, q"
img50.png,"q. ,5 n ( k K1, p, k, k, p, u,"
img51.png,"k, k, l, k s, k k, k,r_"
img52.png,"5,  k ki,  ki, K K, k, k, k, j,"
img53.png,"k  k
I & k
j
K, k
&k, k,"
img54.png,"k
N"
img55.png,"l, k x3"
img56.png,"m, k. p, r, k, k, s, & & p & & &"
img57.png,"l,3"
img58.png,( 7
img59.png,"k,
I, k

ki, & k,

&,
&"
img60.png,"n k ni
& k, p, k, Q, &, y

A,"
img61.png,"ki, ki!  ii, p ki, q, k, k, p, p,"
img62.png,"k ni, k & k, k p, & k, k k,i, ji,"
img63.png,"K k K  t p, ki, ni, K, K, k, & K"
img64.png,"q, ki, ki, k, k, ki, k, i, k, k"
img65.png,"k ki, k, k, n, k, p, k, I, p, k"
img66.png,"g,"
img67.png,"5, p, x or pp1, q, k, p, p, p, p"
img68.png,"k j  m ki, k, p, k, & y n i
The z,"
img69.png,"7, K, k, p, k, k, l,"
img70.png,
img71.png,"2,  k


ti"
img72.png,"k3, j, p, k, j,
j, , p, x,"
img73.png,"j,  c, n k, j, k, n, & r J, s,"
img74.png,"k k ki, k ani, y, k 1 ; k"
img75.png,"3, 2, j, k, 4,
i, p, t,"
img76.png,"s, kn, p,& k, ni, and, p, p, p, p"
img77.png,"ki k ki ( j, k k, k, k, i, ki, n,"
img78.png,"ki
ki, ki"
img79.png,"k ki, n k, k k, k, k"
img80.png,"5, k  ki, k  k, k, a, n, m, t,"
img81.png,"ki, k

It, ki, n ki,
K, ki. k, k"
img82.png,"k  q3
K, k, k, A Q, & K,
n,"
img83.png,"5, ki, k, k
, ki, k, k, ki, k, ki"
img84.png,"k a k, k, or ji, k. & k, p & y, & k"
img85.png,"k K ki, K4, k, k, - & k, , , k"
img86.png,"p,  q,   a, ki, & k, k, p
t"
img87.png,"K p, k, Kk, n, ik, K, Y, y,"
img88.png,"z, ki, z, k k, y p, j, & & , k."
img89.png,"J ki. k,"
img90.png,"k z ki, ki, k, ki, k k, k, k, , m"
img91.png,"p, i, 3, l
4"
img92.png,"v, ki  k k, k, p, r,"
img93.png,"ki, H K k, ki, k! k, ki, ki, n, k,"
img94.png,"k k t, p, & k, y, r, y, & r, &"
img95.png,"k or j, K ki, k k, j, ki, j,"
