Image File,Inference Result
img1.png,Peas and pepper
img2.png,Umbrella
img3.png,Woman
img4.png,Tank
img5.png,Dress
img6.png,Bun
img7.png,Hygienator
img8.png,Tiger
img9.png,Guitar
img10.png,Whale
img11.png,Candle
img12.png,Ghost
img13.png,Dinosaur
img14.png,Tree
img15.png,Ink pen
img16.png,Scissors
img17.png,Cane
img18.png,Brush
img19.png,Thermometer
img20.png,Hand pump
img21.png,Grapes
img22.png,Peach
img23.png,Bread
img24.png,Football
img25.png,Pig
img26.png,Apple
img27.png,Hand
img28.png,Towel
img29.png,Lion
img30.png,Glass.
img31.png,Fork
img32.png,Flowers
img33.png,Garage
img34.png,Can
img35.png,Table
img36.png,Waterfall
img37.png,King
img38.png,Boot
img39.png,Feet
img40.png,Chair
img41.png,Banana
img42.png,Ring
img43.png,Dice
img44.png,Calendar
img45.png,Knife
img46.png,Vest
img47.png,Turkey
img48.png,Brush
img49.png,Ball
img50.png,Duck
img51.png,Fireplace
img52.png,Pineapple
img53.png,Fan
img54.png,Shutter
img55.png,Table
img56.png,Drum
img57.png,Skull
img58.png,Bridge
img59.png,Manwithefur
img60.png,Dog
img61.png,Boat
img62.png,"Cheer
fanatic"
img63.png,Snake
img64.png,Ambulance
img65.png,Carrot
img66.png,Sailor
img67.png,Book
img68.png,Trailer
img69.png,"Map of north, south, and central america"
img70.png,Squirrel
img71.png,Microscope
img72.png,Bowl
img73.png,Van
img74.png,Plane
img75.png,Wine
img76.png,Scarf
img77.png,Globe
img78.png,Frog
img79.png,Cow
img80.png,Beard
img81.png,Glove
img82.png,Owl
img83.png,Harmony
img84.png,Scale
img85.png,Tent
img86.png,Contour cylinder
img87.png,Camel
img88.png,Ram
img89.png,Shark
img90.png,Canon
img91.png,Shoe
img92.png,Olive:sandwich
img93.png,Spider
img94.png,Belt
img95.png,Toilet
img96.png,Wagon
img97.png,Ruler
img98.png,Tractor
img99.png,Monarch
img100.png,Train
img101.png,Church
img102.png,Boat
img103.png,"Assigned, flanee-esque image labeling subject to imagine+guess its use"
img104.png,Corn
img105.png,Castle
img106.png,Typist
img107.png,Rope
img108.png,Wicker basket
img109.png,Letter
img110.png,Nostril
img111.png,Honeycomb
img112.png,Horse
img113.png,Key
img114.png,Ninja
img115.png,Cross
img116.png,Crutches
img117.png,A bone
img118.png,Cat
img119.png,Kitchen
img120.png,Dragon
img121.png,Shoe
img122.png,Pancake
img123.png,Snail
img124.png,Aviator
img125.png,Clock
img126.png,Pumpkin
img127.png,Sock
img128.png,Closet
img129.png,Hair
img130.png,Baby
img131.png,Bat
img132.png,Decoupage design for leaf
img133.png,Shoes
img134.png,Mountain
img135.png,Skull & crossbones
img136.png,Wide mouth
img137.png,Ear
img138.png,Door
img139.png,House
img140.png,Nail
img141.png,Telescope
img142.png,Lemon
img143.png,Vase
img144.png,Pencil
img145.png,Elephant
img146.png,Scent diffuser
img147.png,Bench
img148.png,Zebra
img149.png,Boy
img150.png,Walrus
img151.png,Wig
img152.png,Heart
img153.png,Drawer
img154.png,Bell
img155.png,Star
img156.png,Hammer
img157.png,Pillow
img158.png,Silverware
img159.png,Plug
img160.png,Globe
img161.png,Tulip
img162.png,Triangle
img163.png,Pencil sketch
img164.png,Biscuit
img165.png,Top hat
img166.png,Crown
img167.png,Piano
img168.png,Tumbrella
img169.png,Woman
img170.png,Butterfly
img171.png,Heart
img172.png,Skier
img173.png,Clown
img174.png,Eruption
img175.png,Pear
img176.png,Octopus
img177.png,Hacksaw
img178.png,Camera
img179.png,Bed
img180.png,Cymbals
img181.png,Dust brush
img182.png,"Dress, hold card, red bow"
img183.png,Eye
img184.png,Man
img185.png,Monkey
