Image File,Inference Result
img1.png,"Bela, pop, bele"
img2.png,Umbrella
img3.png,Server
img4.png,Tank
img5.png,Shirt with message shops
img6.png,Laminara.
img7.png,Mir
img8.png,Tiger
img9.png,Guitar
img10.png,Whale
img11.png,"Fire

ToQ earlier."
img12.png,Ghost
img13.png,Drake.
img14.png,Tree
img15.png,Pen
img16.png,"Scissu,"
img17.png,Walking
img18.png,Hair Brush
img19.png,Light
img20.png,Water
img21.png,Grapes
img22.png,Strawberry
img23.png,Lunch
img24.png,Football
img25.png,Walk
img26.png,Cherry.
img27.png,Hand
img28.png,Mini.com.au end rate rates rates.
img29.png,Lion
img30.png,Glass
img31.png,Fork
img32.png,Plants
img33.png,"The car that is isomd 5775, 6212"
img34.png,Can
img35.png,Table
img36.png,Water spill
img37.png,King
img38.png,Boat.
img39.png,Leg
img40.png,Chair
img41.png,Drawing
img42.png,Ring
img43.png,Dice
img44.png,Calendar
img45.png,Knife
img46.png,Pocket.
img47.png,Turkey
img48.png,Scuttle
img49.png,Balloon
img50.png,Duck
img51.png,Fireplace
img52.png,Pineapple
img53.png,Air fan.
img54.png,Window
img55.png,Lamber
img56.png,Drum.
img57.png,Head
img58.png,Bridges
img59.png,Man
img60.png,Dog
img61.png,Boat
img62.png,Repectecs.
img63.png,Snake
img64.png,Stayton
img65.png,Carrot
img66.png,Man
img67.png,Book
img68.png,Bus.
img69.png,Map
img70.png,Squish
img71.png,"Mic Micole

The image you' a"
img72.png,Bowl
img73.png,Van
img74.png,Helicopter
img75.png,Tavtein
img76.png,Scusite
img77.png,Space
img78.png,Frog on rock
img79.png,Cow
img80.png,Face
img81.png,Drawing of globe
img82.png,Owl
img83.png,Drawing
img84.png,Recep-for-plast-items-in-2nd.
img85.png,Tent
img86.png,Lights have you right Sha R 1 to 0
img87.png,Cammy
img88.png,Goat
img89.png,Fish
img90.png,Artillery
img91.png,Shoes
img92.png,Sandwich
img93.png,Drawings.
img94.png,Drawing
img95.png,Toilet
img96.png,Cart
img97.png,Tools
img98.png,Tract 3.5-3.5 A
img99.png,Queen
img100.png,Train
img101.png,Church
img102.png,Cut 4 in
img103.png,Whist.
img104.png,Corn.
img105.png,Eat.
img106.png,Typewriter
img107.png,Rope
img108.png,Handle-less ins.
img109.png,Letter(s)
img110.png,Nose
img111.png,Draw.
img112.png,Horse
img113.png,Lock
img114.png,Gun
img115.png,Cross
img116.png,Skin Belt.
img117.png,Drawing
img118.png,Cat
img119.png,Kitchen
img120.png,Dragon
img121.png,Ride or shoot
img122.png,Cooking.
img123.png,Sush
img124.png,Shrlcim
img125.png,Clock
img126.png,Pumpkin
img127.png,Socks
img128.png,Closet
img129.png,Hair - Haiti - Head - Haitai - Hati - Hair - He
img130.png,Baby
img131.png,Bat
img132.png,Leaf
img133.png,Drawed 4 front things of person.
img134.png,Mountain.
img135.png,Sun in the sky
img136.png,Man
img137.png,No picture
img138.png,Door
img139.png,House
img140.png,Nail
img141.png,Mic
img142.png,Oath
img143.png,Vig
img144.png,Drawing
img145.png,Elephood
img146.png,Drawings
img147.png,Ben
img148.png,Zebra
img149.png,Man
img150.png,Seal
img151.png,"Floor.
A head, and all other head-related word, are in the left side"
img152.png,Jewel
img153.png,Draiswa
img154.png,Bell
img155.png,Star
img156.png,Hammer
img157.png,Pillow
img158.png,Spoon
img159.png,Comb
img160.png,Rocket
img161.png,Flower
img162.png,Drawing
img163.png,Suit
img164.png,Cake
img165.png,Hat
img166.png,King
img167.png,Piano
img168.png,Wet isin
img169.png,Eskerbit
img170.png,Butterfly
img171.png,Heart
img172.png,Drawing
img173.png,Un 3pcoopkpo
img174.png,Skulls.
img175.png,Drawing
img176.png,Whop - she can
img177.png,Knife
img178.png,Camera
img179.png,Simple bed
img180.png,Violin
img181.png,Brush
img182.png,Drawing
img183.png,Eye
img184.png,Stand in
img185.png,Monkey
