,Base,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Base_
1,Taxonomic,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Taxonomic,Taxonomic,Nonword,Taxonomic,Taxonomic,Phonological;Unrelated,Taxonomic,Nonword,Taxonomic,Nonword,Taxonomic,Taxonomic,Phonological;Thematic;Taxonomic,Unrelated,Taxonomic,Nonword,Phonological;Taxonomic,Nonword,,,,,,,,,,,,,Taxonomic
2,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Phonological;Nonword,Nonword,Unrelated,Nonword,Nonword,Phonological;Nonword,Nonword,Unrelated,Unrelated,Unrelated,Phonological;Unrelated,Phonological;Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,,,,,,,,,,,,Correct
3,Correct,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,NoResponse,Nonword,Phonological;Nonword,Nonword,Nonword,Nonword,Taxonomic,Nonword,Nonword,Unrelated,Unrelated,Nonword,Unrelated,Unrelated,Unrelated,Nonword,Phonological;Nonword,Taxonomic,,,,,,,,,,,,,Correct
4,Correct,Nonword,NoResponse,Nonword,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Phonological;Nonword,Correct,Correct,Correct,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Phonological;Nonword,Nonword,Correct,,,,,,,,,,,,,Correct
5,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Phonological;Nonword,Phonological;Nonword,Taxonomic,Nonword,Correct,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Phonological;Nonword,Nonword,Nonword,,,,,,,,,,,,,Correct
6,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Taxonomic,Correct,Unrelated,Taxonomic,Taxonomic,Taxonomic,Unrelated,Unrelated,Taxonomic,Unrelated,Unrelated,Taxonomic,Correct,Phonological;Nonword,Correct,Correct,Correct,Correct,Phonological;Nonword,Correct,,,,,,,,,,,,,Correct
7,Correct,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,NoResponse,Nonword,Nonword,Phonological;Nonword,NoResponse,Phonological;Nonword,Phonological;Nonword,Nonword,Unrelated,Unrelated,Unrelated,Unrelated,Nonword,Phonological;Nonword,Unrelated,Correct,Correct,Correct,Correct,Correct,Phonological;Nonword,Phonological;Nonword,,,,,,,,,,,,,Correct
8,Correct,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Taxonomic,Unrelated,Nonword,Taxonomic,Nonword,Nonword,Unrelated,Unrelated,Nonword,Unrelated,Correct,Correct,Phonological;Taxonomic,Taxonomic,Taxonomic,Correct,Correct,Correct,Taxonomic,Taxonomic,,,,,,,,,,,,,Correct
9,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Nonword,NoResponse,Correct,Phonological;Unrelated,NoResponse,Phonological;Nonword,Taxonomic,Nonword,Correct,Phonological;Nonword,Nonword,Unrelated,Phonological;Nonword,Nonword,Correct,Phonological;Unrelated,Correct,Phonological;Nonword,Correct,Correct,Correct,Correct,,,,,,,,,,,,,Correct
10,Correct,Nonword,Phonological;Nonword,Nonword,Phonological;Nonword,Nonword,Nonword,Nonword,Nonword,Correct,Phonological;Nonword,NoResponse,Taxonomic,Nonword,Nonword,Nonword,Taxonomic,Nonword,Phonological;Nonword,Nonword,Taxonomic,Taxonomic,Correct,Taxonomic,Correct,Correct,Correct,Phonological;Nonword,Correct,,,,,,,,,,,,,Correct
11,Correct,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,Nonword,NoResponse,Nonword,Phonological;Nonword,NoResponse,Nonword,Unrelated,Unrelated,Phonological;Taxonomic,Phonological;Taxonomic,Phonological;Taxonomic,Unrelated,Phonological;Taxonomic,Phonological;Taxonomic,Unrelated,Phonological;Unrelated,Correct,Correct,Correct,Phonological;Nonword,Phonological;Nonword,Phonological;Nonword,,,,,,,,,,,,,Correct
