,Base,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Base_
1,Taxonomic,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Nonword,Taxonomic,Nonword,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Correct,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Nonword,Nonword,Taxonomic,,,,,,,Taxonomic
2,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,,,,,,,Correct
3,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Nonword,Correct,Phonological;Taxonomic,Correct,Correct,Correct,Phonological;Taxonomic,Unrelated,Correct,Correct,Correct,Correct,Generalization;Taxonomic,Generalization;Taxonomic,Correct,Correct,Correct,Unrelated,Unrelated,Unrelated,Unrelated,Taxonomic,Taxonomic,Phonological;Taxonomic,Phonological;Taxonomic,Phonological;Taxonomic,Correct,Nonword,Correct,,,,,,,Correct
4,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Nonword,Correct,,,,,,,Correct
5,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Thematic;Taxonomic,Thematic;Taxonomic,Correct,,,,,,,Correct
6,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,Correct,Correct,Correct,Correct,Correct,,,,,,,Correct
7,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,,,,,,,Correct
8,Correct,Nonword,NoResponse,Nonword,Nonword,Phonological;Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,Taxonomic,Taxonomic,,,,,,,Correct
9,Correct,Nonword,NoResponse,Nonword,Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Nonword,Taxonomic,Taxonomic,,,,,,,Correct
10,Correct,Nonword,NoResponse,Nonword,Phonological;Nonword,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,,,,,,,Correct
