Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Pine cone,"P, B, C, E, F, A, N, S, Che, Food","0.07643135637044907, 0.05131358653306961, 0.04528408125042915, 0.03996306285262108, 0.026413971558213234, 0.015287232585251331, 0.0151682673022151, 0.014473660849034786, 0.013810863718390465, 0.013178419321775436"
img2.png,Um,"Um, U, An, Sh, B, I, In, A, E, Icon","0.4083087146282196, 0.09698182344436646, 0.08625742048025131, 0.06410107016563416, 0.03768307715654373, 0.031981211155653, 0.013436314649879932, 0.013022922910749912, 0.011673673056066036, 0.00909146573394537"
img3.png,Serving,"Ser, C, Che, Man, Cross, T, Server, Serv, Person, Hold","0.1299128532409668, 0.09730023890733719, 0.0711863785982132, 0.04420062527060509, 0.028315985575318336, 0.0255813580006361, 0.022575467824935913, 0.019922783598303795, 0.019010450690984726, 0.01785866729915142"
img4.png,Tank,"T, C, An, Arm, Army, B, Car, Cart, D, P","0.17695069313049316, 0.12450036406517029, 0.038870908319950104, 0.03511694073677063, 0.026301372796297073, 0.024324793368577957, 0.022673198953270912, 0.022147977724671364, 0.010219612158834934, 0.01006117183715105"
img5.png,Dress,"D, F, P, So, J, I, An, Fem, Draw, Woman","0.3130933940410614, 0.09040631353855133, 0.02147337980568409, 0.020975949242711067, 0.017802057787775993, 0.016593342646956444, 0.01633608713746071, 0.015108409337699413, 0.012822341173887253, 0.012822341173887253"
img6.png,Bum,"B, C, D, Food, Classic, A, So, P, S, Hamb","0.16275227069854736, 0.10673554241657257, 0.0632387176156044, 0.05409093573689461, 0.023446688428521156, 0.018839942291378975, 0.0162410456687212, 0.0162410456687212, 0.012648537755012512, 0.011427002027630806"
img7.png,Rectre,"Rect, Mir, C, Rec, S, Window, B, M, P, An","0.1954159438610077, 0.06545614451169968, 0.030439933761954308, 0.024459175765514374, 0.017755458131432533, 0.01591588743031025, 0.015306159853935242, 0.014155884273350239, 0.011644312180578709, 0.01146378368139267"
img8.png,Tiger,"T, Z, St, P, C, S, Tig, Anim, Cat, A","0.33407914638519287, 0.13288751244544983, 0.057154204696416855, 0.05244764685630798, 0.03777662292122841, 0.02327350154519081, 0.02327350154519081, 0.022734371945261955, 0.01689475029706955, 0.014909565448760986"
img9.png,Gui,"G, Gu, D, C, Music, B, Musical, I, U, Classic","0.13007119297981262, 0.0922342836856842, 0.04255913197994232, 0.035559482872486115, 0.029479848220944405, 0.019637811928987503, 0.018020668998360634, 0.017880432307720184, 0.01692885346710682, 0.012679124251008034"
img10.png,Dolphin,"Dol, S, Sea, Se, C, Wh, B, Dog, H, Ocean","0.20059144496917725, 0.1574460119009018, 0.10325562953948975, 0.08168192207813263, 0.060700852423906326, 0.03300248086452484, 0.024334503337740898, 0.01752748340368271, 0.015958957374095917, 0.015834761783480644"
img11.png,Cone,"C, B, Top, An, I, P, As, J, Icon, Cer","0.1169806569814682, 0.03680959343910217, 0.028892183676362038, 0.02822289802134037, 0.020810259506106377, 0.018947957083582878, 0.01880050264298916, 0.018080266192555428, 0.01419136393815279, 0.01322780642658472"
img12.png,Creeper,"C, S, Sc, G, Hor, So, P, O, W, Ch","0.14468270540237427, 0.12088692933320999, 0.10585212707519531, 0.0792795866727829, 0.03924623876810074, 0.03518009930849075, 0.032791461795568466, 0.03104633279144764, 0.025538014248013496, 0.016617903485894203"
img13.png,B,"B, D, Din, T, An, Dog, C, P, Anim, So","0.2672436535358429, 0.221552774310112, 0.0436263270676136, 0.026668237522244453, 0.016429824754595757, 0.014163394458591938, 0.013409633189439774, 0.01299706194549799, 0.00950885284692049, 0.009434854611754417"
img14.png,Tree,"Tree, Tre, B, Plant, O, Le, Oak, Branch, C, P","0.5664777159690857, 0.17825010418891907, 0.024889294058084488, 0.015096119605004787, 0.01184907928109169, 0.010788709856569767, 0.008874550461769104, 0.007650341372936964, 0.007650341372936964, 0.007473120931535959"
img15.png,Paper,"P, B, I, W, Pen, An, In, A, It, Icon","0.40667614340782166, 0.09217068552970886, 0.041870418936014175, 0.031853336840867996, 0.02855314500629902, 0.01601686328649521, 0.014583520591259003, 0.012473945505917072, 0.012280555441975594, 0.010341265238821507"
img16.png,Cut,"C, S, H, D, Diam, Tools, Di, Icon, Dis, Ch","0.5118767023086548, 0.03825727850198746, 0.027128472924232483, 0.023754483088850975, 0.01645425148308277, 0.012420319952070713, 0.011046862229704857, 0.00887640193104744, 0.00801916141062975, 0.007592389360070229"
img17.png,Ihr,"I, Iron, Ir, P, U, Ag, Ph, W, H, An","0.21753138303756714, 0.10519131273031235, 0.09503242373466492, 0.04250112548470497, 0.023471353575587273, 0.021039584651589394, 0.020392265170812607, 0.01915675960481167, 0.016385644674301147, 0.01503631379455328"
img18.png,Wire,"W, Bar, E, Sh, H, B, C, An, Un, Des","0.05447154864668846, 0.05404764413833618, 0.0448070764541626, 0.043769121170043945, 0.032781556248664856, 0.02892962098121643, 0.0273900143802166, 0.020514173433184624, 0.020196130499243736, 0.019574761390686035"
img19.png,Measidom,"Me, Mon, Di, D, Gr, Pol, Air, H, Dr, P","0.14751166105270386, 0.055989108979701996, 0.05342518165707588, 0.030203860253095627, 0.029046766459941864, 0.01904933527112007, 0.018608059734106064, 0.016550349071621895, 0.014605632051825523, 0.013402882032096386"
img20.png,Water,"Water, W, P, C, O, H, D, Wat, Out, B","0.31396883726119995, 0.036344531923532486, 0.025372574105858803, 0.018855294212698936, 0.017302589491009712, 0.01337040588259697, 0.01316311676055193, 0.01226937398314476, 0.011171392165124416, 0.009705874137580395"
img21.png,Grop,"G, B, V, F, Vit, Cher, Vin, W, C, Gr","0.3131702244281769, 0.17294900119304657, 0.10009521245956421, 0.08902652561664581, 0.02736450731754303, 0.01780642569065094, 0.016212936490774155, 0.013336396776139736, 0.01046785619109869, 0.010386396199464798"
img22.png,Fruit,"F, P, St, Cher, Flow, C, Group, Vit, B, S","0.19907866418361664, 0.1152178943157196, 0.05072975158691406, 0.05072975158691406, 0.03076915070414543, 0.024917619302868843, 0.020982736721634865, 0.020657431334257126, 0.020021868869662285, 0.014878988265991211"
img23.png,Basket,"B, S, Sh, C, House, D, Bak, F, Food, A","0.43230798840522766, 0.15657158195972443, 0.07395917922258377, 0.0241993498057127, 0.013156957924365997, 0.009777422063052654, 0.00940285436809063, 0.009113559499382973, 0.008561396040022373, 0.004765134304761887"
img24.png,O,"O, E, S, Foot, B, Sports, M, So, Ball, An","0.16181686520576477, 0.07584203779697418, 0.04600052163004875, 0.04155800864100456, 0.03287509083747864, 0.03136962652206421, 0.017596768215298653, 0.017055371776223183, 0.015408244915306568, 0.013386913575232029"
