Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,Pizza,"P, C, Pe, Plant, B, M, Corn, Art, Be, S","0.03810371458530426, 0.03693138808012009, 0.031836848706007004, 0.02293122187256813, 0.022052738815546036, 0.021042868494987488, 0.019010649994015694, 0.018140088766813278, 0.01744515262544155, 0.01717469096183777"
img2.png,Um.,"Um, Rain, Par, Can, Sun, P, M, Draw, C, Sh","0.3045613765716553, 0.14499294757843018, 0.023302486166357994, 0.015402003191411495, 0.01424452569335699, 0.012279548682272434, 0.012089171446859837, 0.010259945876896381, 0.009638326242566109, 0.009415056556463242"
img3.png,,"</s>, D, Art, T, P, S, Food, Cart, C, Z","0.05037413164973259, 0.03408484533429146, 0.0325239822268486, 0.02613375522196293, 0.023243842646479607, 0.020999060943722725, 0.019726792350411415, 0.01867695152759552, 0.018387392163276672, 0.016611626371741295"
img4.png,Tank,"T, </s>, Art, S, Real, M, C, , Ve, <0x0A>","0.2589789628982544, 0.0342370830476284, 0.02427772618830204, 0.017623739317059517, 0.016555970534682274, 0.015192613005638123, 0.014840677380561829, 0.014840677380561829, 0.011115152388811111, 0.01085767149925232"
img5.png,Dress,"D, S, Un, </s>, Lady, P, Cl, F, Sk, Fem","0.08133011311292648, 0.045979879796504974, 0.03811865672469139, 0.028999147936701775, 0.023120135068893433, 0.02258455753326416, 0.02105112373828888, 0.01601484790444374, 0.015281476080417633, 0.015162554569542408"
img6.png,Burst,"Bur, Hamb, B, Hot, J, Bun, Che, Ba, M, Fast","0.11755867302417755, 0.04712836816906929, 0.0429108664393425, 0.03816571459174156, 0.0306670144200325, 0.029492178931832314, 0.026852935552597046, 0.023697629570961, 0.022968530654907227, 0.022789787501096725"
img7.png,Artist's Draw,"Art, M, Mir, Camera, P, G, C, S, Z, No","0.044714879244565964, 0.028422506526112556, 0.022838126868009567, 0.021454432979226112, 0.020794350653886795, 0.020154576748609543, 0.01835094951093197, 0.01778635010123253, 0.015095079317688942, 0.01429173443466425"
img8.png,Tiger.,"T, Z, </s>, Animal, J, C, P, S, Lion, Wild","0.24504972994327545, 0.08944721519947052, 0.05685611069202423, 0.034216608852148056, 0.02706756442785263, 0.0268569253385067, 0.026234783232212067, 0.02091619372367859, 0.011371936649084091, 0.0108511783182621"
img9.png,Clip,"C, </s>, Gu, Inst, G, , S, O, P, <0x0A>","0.07104834169149399, 0.06940250843763351, 0.05664467439055443, 0.03489777073264122, 0.022356349974870682, 0.01782403700053692, 0.016484539955854416, 0.015245707705616951, 0.011689289472997189, 0.011598322540521622"
img10.png,Whalabies,"Wh, S, </s>, Sh, M, Se, Art, P, No, Dol","0.24565163254737854, 0.06663478910923004, 0.0645846575498581, 0.042355652898550034, 0.03272991254925728, 0.028659267351031303, 0.02394571341574192, 0.023574471473693848, 0.022319860756397247, 0.022319860756397247"
img11.png,Candy,"C, S, Stat, Art, </s>, P, G, V, L, M","0.0419759675860405, 0.03294731304049492, 0.03269091621041298, 0.02565939724445343, 0.024676397442817688, 0.0239171851426363, 0.021272385492920876, 0.01833794265985489, 0.01722690276801586, 0.015563210472464561"
