Image File,Inference Result
img1.png,Peas
img2.png,Umbrella
img3.png,Lady
img4.png,Tank
img5.png,Dress
img6.png,Burger
img7.png,Mirror
img8.png,Tiger
img9.png,Guitar
img10.png,Whale
img11.png,Figure
img12.png,Want
img13.png,Dinosaur
img14.png,Tree
img15.png,Pen
img16.png,Scissors
img17.png,Umbrella
img18.png,Brush
img19.png,Thermometer
img20.png,A drawing of a pump
img21.png,Olive
img22.png,Fruit
img23.png,Bread
img24.png,Football
img25.png,Pig
img26.png,Drawing
img27.png,Hand
img28.png,Racket
img29.png,Lion
img30.png,Tall
img31.png,Fork
img32.png,Planter
img33.png,Car
img34.png,Jar
img35.png,Table
img36.png,Waterfall
img37.png,King
img38.png,Boot
img39.png,Foot
img40.png,Chair
img41.png,Banana
img42.png,Ring
img43.png,Dice
img44.png,Calendar
img45.png,Knife
img46.png,Vest
img47.png,Turkey
img48.png,Handles
img49.png,Balloon
img50.png,Duck
img51.png,Fireplace
img52.png,Pineapple
img53.png,Folding
img54.png,Window
img55.png,Lamp
img56.png,Drum
img57.png,Skull
img58.png,Drawing
img59.png,Man
img60.png,Dog
img61.png,Boat
img62.png,Cheerleader
img63.png,Snake
img64.png,Ambulance
img65.png,Carrot
img66.png,Sailor
img67.png,Book
img68.png,Bus
img69.png,Map
img70.png,Squirrel
img71.png,Microscope
img72.png,Bowl
img73.png,Van
img74.png,Helicopter
img75.png,Bottle
img76.png,Scarf
img77.png,Ball
img78.png,Frog
img79.png,Cow
img80.png,Man
img81.png,Glove
img82.png,Owl
img83.png,Pepper grinder
img84.png,Cashier
img85.png,Tent
img86.png,Flashlight
img87.png,Camel
img88.png,Goat
img89.png,Fish
img90.png,Canon
img91.png,Shoe
img92.png,Bread
img93.png,Spider web
img94.png,Belt
img95.png,Toilet
img96.png,Wagon
img97.png,No name
img98.png,Tracker
img99.png,Queen
img100.png,Train
img101.png,Church
img102.png,Anchor
img103.png,Referee
img104.png,Corn
img105.png,Pyramid
img106.png,Typewriter
img107.png,Rope
img108.png,Basket
img109.png,Envelope
img110.png,Nose
img111.png,Bees
img112.png,Horse
img113.png,Key
img114.png,Man
img115.png,Cross
img116.png,Canes
img117.png,Bone
img118.png,Cat
img119.png,Kitchen
img120.png,Dragon
img121.png,Horse
img122.png,Pie
img123.png,Slug
img124.png,Pirate
img125.png,Detailed clock
img126.png,Pumpkin
img127.png,Sock
img128.png,Dry-cleaner
img129.png,Aisha
img130.png,Child
img131.png,Bat
img132.png,Leaf
img133.png,Shoes
img134.png,Mountain
img135.png,Sun
img136.png,Mustache
img137.png,Ears
img138.png,Fence
img139.png,House
img140.png,Screw
img141.png,Periscope
img142.png,Onion
img143.png,Vase
img144.png,Pencil
img145.png,Elephant
img146.png,Spring
img147.png,Bench
img148.png,Zebra
img149.png,Male
img150.png,Seal
img151.png,Wine glass
img152.png,Necklace
img153.png,Desk
img154.png,Bell
img155.png,Star
img156.png,Hammer
img157.png,Square
img158.png,Spoon
img159.png,Drill
img160.png,Steez
img161.png,Flower
img162.png,Decoration
img163.png,Suit
img164.png,Cheesecake
img165.png,Hat
img166.png,Crown
img167.png,Piano
img168.png,Headphones
img169.png,Bride
img170.png,Butterfly
img171.png,Heart
img172.png,Skier
img173.png,Clown
img174.png,Volcano
img175.png,Pear
img176.png,Octopus
img177.png,Carpenters square
img178.png,Camera
img179.png,Bed
img180.png,Harp
img181.png,Broom
img182.png,Nurse
img183.png,Eye
img184.png,Cowboy
img185.png,Monkey
