Image File,Inference Result
img1.png,These peppers seem very healthy.
img2.png,A simple and elegant invention that the user is unlikely to master. Its functionality and aesth
img3.png,A waiter.
img4.png,The cat.
img5.png,
img6.png,"It is a plain simple object with a single, thinly slic, and griddled,"
img7.png,Dial a sentence.
img8.png,"This is a picture of two tigers, taken and sitting on a table."
img9.png,a guitar in my hand.
img10.png,"This appears to be a wordless, watercolor-based, hand-illustration of a wh"
img11.png,"""Do not use more than one word [no more] that you have seen this! But I"
img12.png,Ghost
img13.png,"Please, draw a duck."
img14.png,What can you say about a tree?
img15.png,
img16.png,The answer is not in English.
img17.png,CAN Y'all have some water.
img18.png,A razor
img19.png,A ruler.
img20.png,The machine in the image.
img21.png,the drawing of the grapes.
img22.png,The apple is ripe.
img23.png,Please draw a sketch of bread.
img24.png,This is an image of a football drawn in charcoal.
img25.png,"I have used ""Taylor"" to draw this cute-looking pink pig with an"
img26.png,This one is delicious.
img27.png,Yes
img28.png,This image is drawing with a towel. I hope it's not toast.
img29.png,"Lion, a big cat!"
img30.png,Please explain a simple glass.
img31.png,"""The fork is long."""
img32.png,This is a drawing of a flower pot.
img33.png,This is an image of a car in a garage.
img34.png,I am going to say that I am not very happy.
img35.png,"I'm learning the difference between the basic and the pre-furniture, folding tables"
img36.png,I am afraid of waterfalls that are falling
img37.png,The king
img38.png,"The picture depicts a tall white boot. The boot is standing upright, facing the"
img39.png,If you find that there is something wrong with my foot
img40.png,An old bench with a back slat.
img41.png,"In the current sketch, the banana has one word, which is, at this point"
img42.png,The ring of gold is rounding.
img43.png,Too many of them to leave this one. How many people want to tell you?
img44.png,"2016

Croton"
img45.png,
img46.png,A double barrel shot vest
img47.png,This is a black and white illustration of a turkey.
img48.png,A picture of a single hairbrush.
img49.png,
img50.png,The drawing
img51.png,"The image appears to be a placeholder for a fireplace. This image will receive the fire, assuming"
img52.png,This is a black and white pineapple.
img53.png,Drawing
img54.png,The next word in line is shut. Please draw a window.
img55.png,Lamp
img56.png,A drum
img57.png,
img58.png,Too much trouble for a bridge
img59.png,Dorm
img60.png,I hereby inform all of the people I like to draw back.
img61.png,"Draw, coloring table."
img62.png,The word appears to be in one of a cheerleading squad!
img63.png,"The phrase ""Rabbit."""
img64.png,Please use the image I to.
img65.png,"I don't understand, there is no carrot left."
img66.png,Hello. My boy.
img67.png,The picture used one word.
img68.png,Hello!
img69.png,A person is only allowed to use one word.
img70.png,"The word means ""squirrel""."
img71.png,This is an image of a microscope. What are some?
img72.png,Bowl of porridge is a common term for the blank space that the user's mind is looking
img73.png,The picture does not depict just one thing.
img74.png,"No more than one word, I ask, so would you describe a picture helicopter to me"
img75.png,The image you've provided on a glass bottle is a very clear one.
img76.png,"A plain, white rectangle design, a white sketch, a black image."
img77.png,I think there is a better way to go.
img78.png,A simple task.
img79.png,name the cow
img80.png,My beard has many holes in it.
img81.png,A detailed exploration of a single object in an unadorned world with respect and admiration
img82.png,"In this drawing, the bird stands alone on one tree branch. To help him find a branch,"
img83.png,How to name an object.
img84.png,"Invoice, but we're just a bit disappoint."
img85.png,The tent. A white screen tent.
img86.png,Yes
img87.png,"In English, camel"
img88.png,
img89.png,This is a pufferfish.
img90.png,a primitive representation.
img91.png,This simple shoe is ready from any other.
img92.png,Hello!
img93.png,A spider.
img94.png,No
img95.png,"The image is drawn in grey, black and white."
img96.png,
img97.png,
img98.png,The term is an old-style tractor that comes in many forms this is the picture. It
img99.png,This image is a black and white illustration.
img100.png,As I was going up the hill.
img101.png,The picture is not of a church. The church is not of one word. There are multiple windows
img102.png,"Here's a drawing of an anchor. A rough seas, but no fear. That image"
img103.png,Referee-a Whistle-Blower:
img104.png,"An ear of corn was quite long, an indication of a great feast to come."
img105.png,The Great Pyramid.
img106.png,"The only type of typewriter in this drawing, all caps, 14 letters!"
img107.png,rope
img108.png,A small basket of picnic.
img109.png,"The following is a word of one picture. This word means, it's an adjective."
img110.png,A great nose.
img111.png,A large beehive of books is visible.
img112.png,I am drawing. A picture of one horse.
img113.png,A key is one of the key object used by the young children.
img114.png,The phrase: Only one request of the day can be said
img115.png,圦
img116.png,I don't need a walker because of broken leg.
img117.png,The image displayed does not contain one single word.
img118.png,
img119.png,This is an image of a floor plan.
img120.png,"I could only have known about this. A creature with a long tail, but for it to be"
img121.png,The image that comes to him.
img122.png,It is as one with a slice.
img123.png,I will draw.
img124.png,I am sorry
img125.png,"The illustration presents a simple, geometric, and time-telling pattern for a moment."
img126.png,"You shall not speak, do not think, you must not think. Shall. Do not."
img127.png,Cut! My socks do. Can you not? Cute little socks feet?
img128.png,The clothes are ready in advance of schedule.
img129.png,The hair is very wavy
img130.png,That's another way of putting baby food.
img131.png,Draw bat
img132.png,This is a leaf
img133.png,This is the classic white dress shoe with black and white colors. The only thing I want to
img134.png,the peak.
img135.png,This is an open source program.
img136.png,Do.
img137.png,"An apple or a pear, a banana, or a hotdog bun, to name"
img138.png,I am looking at an image of a wooden door. This door appears relatively plain in the entrance department
img139.png,A single-story house
img140.png,A sharp noun
img141.png,I have drawn for you something in focus.
img142.png,
img143.png,This is an inappropriate Vase.
img144.png,The picture is a simple graphic image of a pencil with an eraser on it.
img145.png,Doodle elephant: do this elephant.
img146.png,This is a toilet bowl.
img147.png,Draw the bench.
img148.png,"Single zebra standing. Zebra, wearing black tuxedo with white collar"
img149.png,"I am unable to use only one word,"
img150.png,A white labrador with a long name
img151.png,"Sure, I'm a Christian"
img152.png,"It's a great piece of art! You've done well, but I noticed that she"
img153.png,The image displays a very wide desk.
img154.png,
img155.png,100
img156.png,the hammer drawn.
img157.png,This is one image.
img158.png,"19 for 1, 20 in front."
img159.png,The number of toilets with one.
img160.png,"Please describe this picture of a ship. giving one point in a compass, its peak,"
img161.png,A picture
img162.png,It looks like a kite.
img163.png,"No more than one word in a white background (image, to the left)"
img164.png,"This prompt is an image (i.e., a cake)."
img165.png,hat sketcher hat
img166.png,I can't draw a crown on top of her head because I might not live long enough to
img167.png,"Name ""Piano"""
img168.png,"This is a heart rate monitor, which has been designed. It is black with a large heart."
img169.png,"It's a fun and pretty dress I found, and I put. Now, to make things"
img170.png,The caterpillar is a big butterfly
img171.png,Draw a heart
img172.png,It seems like there is only one word
img173.png,"Clown, dressed for a party in polka dots or cots"
img174.png,This is a basic drawing of a mountain.
img175.png,I do not like this picture.
img176.png,An octopus drawing. This is a black eye.
img177.png,An excellent length: I'm sure you don't have a very sharp knife.
img178.png,"A pink unicorn in the middle of noon and a spiced rum, it'"
img179.png,A single-length bed
img180.png,"[title="" "" in black soot.], your bad self-bien!"
img181.png,Broom!
img182.png,Person - A happy camper.
img183.png,This drawing is amazing.
img184.png,The man is standing outside.
img185.png,You may use only one word to describe an image.
