Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,ttttt,"t, ,, a, a, e, o, d, l, </s>, i","0.033337224274873734, 0.022912316024303436, 0.01921888440847397, 0.014507175423204899, 0.01103647705167532, 0.010449126362800598, 0.009221320040524006, 0.008528328500688076, 0.008074458688497543, 0.007266226690262556"
img2.png,ttttt,"t, ,, a, o, </s>, e, d, a, l, n","0.050636712461709976, 0.02119113877415657, 0.018125740811228752, 0.014282739721238613, 0.012312491424381733, 0.011702857911586761, 0.010572651401162148, 0.010368158109486103, 0.009739982895553112, 0.008396388962864876"
img3.png,ttttt,"t, </s>, a, o, e, d, ,, l, n, y","0.0491684228181839, 0.02065720409154892, 0.017058657482266426, 0.014820819720625877, 0.012480379082262516, 0.011587641201913357, 0.010675035417079926, 0.010226057842373848, 0.00847769994288683, 0.008249027654528618"
img4.png,ttttt,"t, a, ,, o, e, d, l, </s>, y, i","0.04610735923051834, 0.01736419089138508, 0.014061950147151947, 0.012903970666229725, 0.011934222653508186, 0.011841350235044956, 0.010823870077729225, 0.010287943296134472, 0.00833143014460802, 0.00820226315408945"
img5.png,ttttt,"t, ,, a, o, a, e, d, l, n, i","0.049869198352098465, 0.0204662773758173, 0.01771208830177784, 0.013060073368251324, 0.012757538817822933, 0.011435783468186855, 0.01074292417615652, 0.00962989404797554, 0.008465220220386982, 0.008046078495681286"
img6.png,ttttt,"t, ,, a, a, o, d, e, i, l, y","0.060820501297712326, 0.02720061130821705, 0.019138019531965256, 0.015021604485809803, 0.014277833513915539, 0.01294943131506443, 0.012848658487200737, 0.010990040376782417, 0.010324187576770782, 0.009254541248083115"
img7.png,ttttt,"t, ,, a, o, e, d, a, l, i, n","0.0434207022190094, 0.019043343141674995, 0.017475154250860214, 0.011824280023574829, 0.011732262559235096, 0.011238819919526577, 0.011064577847719193, 0.009464035741984844, 0.007876669056713581, 0.007754553109407425"
img8.png,ttttt,"t, ,, a, o, e, a, </s>, d, l, n","0.04437904804944992, 0.021628620103001595, 0.017721857875585556, 0.014019141905009747, 0.01130878645926714, 0.010918118990957737, 0.010499853640794754, 0.009979969821870327, 0.00971077661961317, 0.00824142899364233"
img9.png,ttttt,"t, ,, a, a, o, e, </s>, d, l, i","0.04799582064151764, 0.02330010011792183, 0.01613950915634632, 0.013697422109544277, 0.0136440210044384, 0.011761882342398167, 0.010420450009405613, 0.010299048386514187, 0.009525062516331673, 0.008740687742829323"
img10.png,ttttt,"t, a, ,, d, o, e, l, i, </s>, y","0.0504353865981102, 0.019218038767576218, 0.01702623814344406, 0.012456662021577358, 0.01221572794020176, 0.011209782212972641, 0.0107383131980896, 0.008764355443418026, 0.008527953177690506, 0.008428599685430527"
img11.png,ttttt,"t, ,, a, a, d, e, o, i, l, n","0.04509266838431358, 0.025393696501851082, 0.01758969947695732, 0.01522261556237936, 0.011855385266244411, 0.010964438319206238, 0.010100914165377617, 0.008539113216102123, 0.00837395153939724, 0.007959328591823578"
img12.png,"t,ttt","t, ,, a, d, o, l, e, n, </s>, v","0.03579740598797798, 0.015039618127048016, 0.014576897956430912, 0.011352499015629292, 0.011220239102840424, 0.009979486465454102, 0.00971030630171299, 0.008050127886235714, 0.00744515098631382, 0.0072726840153336525"
img13.png,"t,ttt","t, a, ,, o, </s>, e, l, d, n, a","0.047038353979587555, 0.021451767534017563, 0.020073506981134415, 0.01563326083123684, 0.014628834091126919, 0.012512706220149994, 0.011129031889140606, 0.010454757139086723, 0.009975998662412167, 0.009898364543914795"
img14.png,ttttt,"t, ,, </s>, a, a, e, o, d, l, n","0.03752206265926361, 0.021801099181175232, 0.0171788539737463, 0.013911859132349491, 0.013642779551446438, 0.010338415391743183, 0.010138452053070068, 0.008146476000547409, 0.00798890832811594, 0.006860020104795694"
img15.png,ttttt,"t, a, ,, o, </s>, e, d, l, n, y","0.05463246628642082, 0.021478118374943733, 0.021145129576325417, 0.01732569746673107, 0.01732569746673107, 0.013493266887962818, 0.011142699047923088, 0.010757769457995892, 0.009493698365986347, 0.00923762284219265"
img16.png,ttttt,"t, ,, a, </s>, o, e, d, l, y, n","0.040339380502700806, 0.019054975360631943, 0.017214735969901085, 0.01649070531129837, 0.0159833412617445, 0.012254852801561356, 0.01089969091117382, 0.010159630328416824, 0.009000932797789574, 0.008826839737594128"
img17.png,ttttt,"t, o, a, ,, </s>, d, e, l, n, y","0.048302993178367615, 0.016116399317979813, 0.016116399317979813, 0.016053566709160805, 0.013360962271690369, 0.012023567222058773, 0.011251060292124748, 0.010735836811363697, 0.009775090031325817, 0.00911138579249382"
img18.png,ttttt,"t, ,, a, a, o, e, d, l, n, i","0.03694172576069832, 0.019315429031848907, 0.014809653162956238, 0.012229767628014088, 0.011715399101376534, 0.010419892147183418, 0.009599254466593266, 0.008115019649267197, 0.007331309840083122, 0.007245896849781275"
img19.png,ttttt,"t, a, ,, a, o, e, the, </s>, n, o","0.03403153270483017, 0.02629753015935421, 0.022937113419175148, 0.015764432027935982, 0.011669456958770752, 0.009267430752515793, 0.00923130102455616, 0.008604518137872219, 0.007534368429332972, 0.007274090312421322"
img20.png,"t,ttt","t, </s>, a, a, ,, o, e, n, l, d","0.030230775475502014, 0.02168952114880085, 0.016957927495241165, 0.01689181476831436, 0.016760362312197685, 0.012552931904792786, 0.010821303352713585, 0.0077336374670267105, 0.00755448779091239, 0.007014104165136814"
img21.png,ttttt,"t, ,, a, a, o, d, e, </s>, y, l","0.037985265254974365, 0.017323119565844536, 0.014305382035672665, 0.010882960632443428, 0.01079826895147562, 0.009755423292517662, 0.009566736407577991, 0.009308689273893833, 0.007479741703718901, 0.007450581062585115"
img22.png,ttttt,"t, ,, a, a, e, o, d, i, l, y","0.04330645874142647, 0.021861083805561066, 0.018845433369278908, 0.015562502667307854, 0.01094958744943142, 0.010822021402418613, 0.010530115105211735, 0.008395339362323284, 0.008297531865537167, 0.007554987911134958"
img23.png,ttttt,"t, ,, a, a, e, d, o, l, i, the","0.03339599445462227, 0.023588979616761208, 0.017190784215927124, 0.013976008631289005, 0.008849057368934155, 0.008849057368934155, 0.008543362841010094, 0.007393664214760065, 0.006945704575628042, 0.0068380217999219894"
