Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img1.png,",,,,,",",, </s>, a, :, the, o, ., of, l, on","0.06586543470621109, 0.048947036266326904, 0.033772438764572144, 0.028439246118068695, 0.019318269565701485, 0.010300012305378914, 0.009675965644419193, 0.008053053170442581, 0.007079088129103184, 0.006496136542409658"
img2.png,",,,,",",, </s>, a, :, the, o, ., of, l, on","0.062450047582387924, 0.047139767557382584, 0.033953502774238586, 0.026546508073806763, 0.022007828578352928, 0.009539688937366009, 0.008996782824397087, 0.007695355452597141, 0.006952174939215183, 0.00623188866302371"
img3.png,,"</s>, ,, :, a, the, ., o, of, , l","0.06679805368185043, 0.06129733845591545, 0.03230142965912819, 0.028729485347867012, 0.018119458109140396, 0.009889936074614525, 0.008525658398866653, 0.007040462922304869, 0.006311030127108097, 0.006188964005559683"
img4.png,,"</s>, ,, :, a, the, ., o, , t, of","0.05838989466428757, 0.05173058062791824, 0.031010638922452927, 0.02683747187256813, 0.01726001873612404, 0.01030642818659544, 0.00805806927382946, 0.006732769310474396, 0.006732769310474396, 0.006706520915031433"
img5.png,",,,,,",",, </s>, a, :, the, o, ., of, l, on","0.06511208415031433, 0.04763701558113098, 0.03338615596294403, 0.027462705969810486, 0.021056387573480606, 0.009198853746056557, 0.008915835060179234, 0.007776529528200626, 0.006497533526271582, 0.0061999899335205555"
img6.png,,"</s>, ,, :, a, the, ., o, , <0x0A>, of","0.0775989443063736, 0.052917882800102234, 0.030269712209701538, 0.026712926104664803, 0.016781948506832123, 0.010060179978609085, 0.008146981708705425, 0.006780520081520081, 0.006675397977232933, 0.006444793194532394"
img7.png,",,,,,",",, </s>, :, a, the, ., o, of, l, on","0.07204784452915192, 0.049517709761857986, 0.03260160982608795, 0.030987391248345375, 0.01857583597302437, 0.009413775987923145, 0.008672376163303852, 0.007388956844806671, 0.006101778708398342, 0.006054294761270285"
img8.png,",,,,,",",, </s>, a, :, the, o, ., of, l, w","0.05823329836130142, 0.042604390531778336, 0.03940262272953987, 0.024754036217927933, 0.022893741726875305, 0.010730080306529999, 0.008655606769025326, 0.008356595411896706, 0.008005128242075443, 0.006714712828397751"
img9.png,",,,",",, </s>, a, :, the, ., o, of, l, on","0.06649988889694214, 0.055562738329172134, 0.032919831573963165, 0.032791491597890854, 0.02036070078611374, 0.009655356407165527, 0.008825710974633694, 0.007431992795318365, 0.006793391425162554, 0.005856269504874945"
img10.png,",,,,,",",, a, </s>, the, :, o, of, ., l, on","0.06404151022434235, 0.03720944747328758, 0.036775946617126465, 0.02537463791668415, 0.02449806034564972, 0.009408020414412022, 0.00735565135255456, 0.006991448346525431, 0.006909995339810848, 0.006466032471507788"
img11.png,",,,,,",",, a, :, </s>, the, o, of, ., on, l","0.08120555430650711, 0.04279232397675514, 0.03118547424674034, 0.029990777373313904, 0.027094410732388496, 0.009548257105052471, 0.008231112733483315, 0.00794676411896944, 0.007612534333020449, 0.007012995891273022"
img12.png,",,,,,",",, a, </s>, the, :, o, of, ., l, on","0.06498869508504868, 0.03731987252831459, 0.0370294414460659, 0.027842320501804352, 0.0243795495480299, 0.00947287306189537, 0.007348718121647835, 0.006930501200258732, 0.006691083777695894, 0.00656166672706604"
img13.png,",,,,,",",, a, the, </s>, :, o, l, of, w, s","0.06834140419960022, 0.0580006018280983, 0.03330694139003754, 0.032030973583459854, 0.01897772215306759, 0.012300895527005196, 0.009807129390537739, 0.008999528363347054, 0.007758077699691057, 0.007147076074033976"
img14.png,,"</s>, ,, :, a, the, ., t, o, , of","0.07695259898900986, 0.042663589119911194, 0.03374967724084854, 0.02145260013639927, 0.012562165968120098, 0.010455162264406681, 0.008368207141757011, 0.007984998635947704, 0.007074316497892141, 0.006146272644400597"
img15.png,",,,,,",",, a, </s>, the, :, o, l, of, ., w","0.06063515692949295, 0.04759307578206062, 0.03794451430439949, 0.027011997997760773, 0.023652495816349983, 0.011800668202340603, 0.009519214741885662, 0.009012611582875252, 0.007769356016069651, 0.007413571700453758"
img16.png,",",",, </s>, a, :, the, o, ., of, l, on","0.056814491748809814, 0.054212771356105804, 0.036682192236185074, 0.028568120673298836, 0.02286563813686371, 0.009644173085689545, 0.009274710901081562, 0.007749311160296202, 0.00748160807415843, 0.006399358157068491"
img17.png,",,,,,",",, </s>, a, :, the, o, of, ., l, w","0.06376373022794724, 0.04348308593034744, 0.03959180414676666, 0.02699926309287548, 0.021274907514452934, 0.01125496719032526, 0.00907901581376791, 0.008868700824677944, 0.008629482239484787, 0.00709841912612319"
img18.png,",,",",, </s>, a, :, the, o, ., of, l, on","0.060753900557756424, 0.05445944517850876, 0.032015059143304825, 0.02738392911851406, 0.019494112581014633, 0.009172467514872551, 0.008351626805961132, 0.007312927860766649, 0.006658497266471386, 0.006086359266191721"
