Image File,Inference Result
img1.png,"Cent cent Cent lack, lack, lack ( cent, “ lack no  , re, fear"
img2.png,"no r , In, ter–, Pro wish, in R, Occ d o,"
img3.png,", e cre,  e r mot Pro and som, Mandi …d, use,"
img4.png,"Par wish, Par, Cent: “ R, Med need ( C, lack, be use"
img5.png,"1, Cent cent even lack, a and W –, P “ description- Cent ( no"
img6.png,"d, , C and  med; P, Med/,,,, Med"
img7.png,"Par wish “  description no,v, description in, “  lack, ’ “ lack"
img8.png,"d  ’ lvity, will R P; _,, cent e, “, mot"
img9.png,"5 ( expression.  description, in ,   la,  expression lack W e"
img10.png,"Wi,  a  att e, a, C, ,  no ,,"
img11.png,"m re “ W, lack, In’ extra _ m … “  wish ( P R"
img12.png,"l P, terable ( Centty,   lack mot need,  s P,"
img13.png,"med P, Occ,. , Pro, lackt P, Cent lack, r and"
img14.png,"Cvemed  Q   _ Q-5 Pability   Cent “ a, eg"
img15.png,"in R (, no “ ( som Promed e,  o m, 1, wish"
img16.png,"a a ( re, ,, , P., ( no lack and (vity,"
img17.png,"Cent la e.  Pro _’ ( “  , t, “, no"
img18.png,"en ter   lack C …’  no, cent, ’ description, _, Pro"
img19.png,"o o  _  en ( re; a  cre- wish, P,  o’"
img20.png,",  cre, l cent d,,, “ Cent, –cent u …  cent m"
img21.png,"e, u la no (, ter use “ Cent reg’,,, inter– –d"
img22.png,"’ P e Pro- in L – Pro en, pro ot C, lack and,"
img23.png,"in’ , use or, wish, fear,  “ …  re more and m ("
img24.png,"has mot , “  pro – V lack cent, ve  lack “ ( hum,"
img25.png,"Mand “ “ even wish w, expression g mot e, a, extra  need need, all"
img26.png,"lack a P reg o  Med B, “ (, C, o– more, e"
img27.png,"“ , ter _, importance use, Med need / a B description, a  “ en"
img28.png,"e la and  “ r, W; no even (  lack, “ re cent ("
img29.png,"a in b en,  m’v / R,  Cent reg, wish, P"
img30.png,"l, , R _, Occ wish, Q Cent, ( _  description fear “,"
